probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,dense,on,D,37,l1,pre_reset,valid,whole_mean,128,1.0,0.4575868575868576,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.28815247252747256}, {""C"": 0.01, ""val_balanced_accuracy"": 0.32882499444999447}, {""C"": 0.1, ""val_balanced_accuracy"": 0.42482794982794986}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4575868575868576}, {""C"": 10.0, ""val_balanced_accuracy"": 0.45594787157287153}]",0.9705882352941176,0.970368218417489,0.9711650611698509,0.47337278106508873,0.4575868575868576,0.45281530399177455,0.47126436781609193,0.47205325311942964,0.474844085819963
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,dense,on,D,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6012355699855699,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5664772727272728}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5857212232212232}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5797077922077922}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6012355699855699}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5897276334776335}]",1.0,1.0,1.0,0.6094674556213018,0.6012355699855699,0.6038786112316259,0.6839080459770115,0.6878913570090041,0.6772422303116431
l1__pre_reset__window__whole_mean,original,dynamics_only,dense,on,D,37,l1,pre_reset,window,whole_mean,128,1.0,0.5280823343323343,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.29946199633699633}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3677999084249084}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49919039294039286}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5280823343323343}, {""C"": 10.0, ""val_balanced_accuracy"": 0.49310064935064934}]",0.9490196078431372,0.9485119242069548,0.9489275673511365,0.5443786982248521,0.5280823343323343,0.5219853323428445,0.47701149425287354,0.47359797065679415,0.47362605045449474
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,dense,on,D,37,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.6096868409368409,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5901855089355089}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6089427933177932}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6084849178599178}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6096868409368409}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5953171828171828}]",1.0,1.0,1.0,0.6094674556213018,0.6096868409368409,0.6130825536470698,0.6896551724137931,0.6907775435348965,0.6874865778333797
l1__communication__valid__whole_mean,original,dynamics_only,dense,on,D,37,l1,communication,valid,whole_mean,128,0.1,0.4262508325008325,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.29239545177045173}, {""C"": 0.01, ""val_balanced_accuracy"": 0.37926934176934174}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4262508325008325}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3734636890886891}, {""C"": 10.0, ""val_balanced_accuracy"": 0.36801878676878674}]",0.7686274509803922,0.7672370250782468,0.7735666062647181,0.4378698224852071,0.4262508325008325,0.4190586426455991,0.3735632183908046,0.36974424676630563,0.34980550179825537
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,dense,on,D,37,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.5792381229881229,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.48524080086580085}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5634892884892885}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5792381229881229}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5740297896547896}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5406128593628593}]",0.996078431372549,0.9961240310077519,0.996227621483376,0.5976331360946746,0.5792381229881229,0.574399305399003,0.6091954022988506,0.6005908919511861,0.5987812691121516
l1__communication__valid__whole_count,original,dynamics_only,dense,on,D,37,l1,communication,valid,whole_count,128,0.1,0.4369651182151182,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3385492979242979}, {""C"": 0.01, ""val_balanced_accuracy"": 0.40498667998668}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4369651182151182}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3890886890886891}, {""C"": 10.0, ""val_balanced_accuracy"": 0.3416298978798979}]",0.8058823529411765,0.8043977206112002,0.8103308667418778,0.44970414201183434,0.4369651182151182,0.42120889951849466,0.39080459770114945,0.3908336761277938,0.37232854923175446
l1__communication__valid__fixed250_count,original,dynamics_only,dense,on,D,37,l1,communication,valid,fixed250_count,2048,0.1,0.5857226107226108,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.49829927017427017}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5812451437451437}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5857226107226108}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5621250277500277}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5382298257298256}]",0.9941176470588236,0.9943509813623619,0.9944549862955935,0.591715976331361,0.5857226107226108,0.5789917145309301,0.6264367816091954,0.6267972427898898,0.619128500879402
l1__communication__window__whole_mean,original,dynamics_only,dense,on,D,37,l1,communication,window,whole_mean,128,0.1,0.40272748085248083,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.32218025030525027}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3827148545898546}, {""C"": 0.1, ""val_balanced_accuracy"": 0.40272748085248083}, {""C"": 1.0, ""val_balanced_accuracy"": 0.36961753524253527}, {""C"": 10.0, ""val_balanced_accuracy"": 0.33607434232434236}]",0.807843137254902,0.8047729380226585,0.8118223296962811,0.41420118343195267,0.40272748085248083,0.38784479071216515,0.41379310344827586,0.41336227089903566,0.4011202856145857
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,dense,on,D,37,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.5753059440559442,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.515980894105894}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5635635198135199}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5753059440559442}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5673333610833611}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5297993672993673}]",0.9941176470588236,0.9943509813623619,0.9944549862955935,0.5857988165680473,0.5753059440559442,0.5722398824835223,0.6494252873563219,0.6481521950271949,0.6428522049845579
