probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,dense,on,D,37,l1,pre_reset,valid,whole_mean,128,1.0,0.480598914973915,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.30378891941391944}, {""C"": 0.01, ""val_balanced_accuracy"": 0.38845529470529466}, {""C"": 0.1, ""val_balanced_accuracy"": 0.47007159507159507}, {""C"": 1.0, ""val_balanced_accuracy"": 0.480598914973915}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4706193112443113}]",0.9921568627450981,0.9925712416236094,0.9925092305046269,0.5029585798816568,0.480598914973915,0.4701183494102292,0.5344827586206896,0.527150606746195,0.5184633893894183
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.632048507048507,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5759896353646353}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5903478465978466}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6218684093684094}, {""C"": 1.0, ""val_balanced_accuracy"": 0.632048507048507}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6076094044844045}]",1.0,1.0,1.0,0.6390532544378699,0.632048507048507,0.6350908436890446,0.6839080459770115,0.6793624880021939,0.6644480594133574
l1__pre_reset__window__whole_mean,original,pretrained_trainable,dense,on,D,37,l1,pre_reset,window,whole_mean,128,10.0,0.5619092712842714,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3366147741147741}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4513007825507826}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5149260461760462}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5495830558330558}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5619092712842714}]",1.0,1.0,1.0,0.5739644970414202,0.5619092712842714,0.5587105677705841,0.5287356321839081,0.5185040449746332,0.5108621021651608
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.6124913281163281,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5811709124209123}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6124913281163281}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6056842463092463}, {""C"": 1.0, ""val_balanced_accuracy"": 0.594523532023532}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5844540875790876}]",0.9882352941176471,0.9867179521332702,0.9873882280655414,0.6272189349112426,0.6124913281163281,0.623237272426077,0.6724137931034483,0.6596383804104392,0.6536119782479335
l1__communication__valid__whole_mean,original,pretrained_trainable,dense,on,D,37,l1,communication,valid,whole_mean,128,0.1,0.5363906926406926,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36545884670884665}, {""C"": 0.01, ""val_balanced_accuracy"": 0.47841082528582524}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5363906926406926}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4780077561327561}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4839469558219558}]",0.9137254901960784,0.9114106949641059,0.9152689762531553,0.5443786982248521,0.5363906926406926,0.5318273441118269,0.4540229885057471,0.4514100278806162,0.42788661878920414
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6475850538350538,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5464257964257964}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6475850538350538}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6217036435786436}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6181072399822399}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5724744005994006}]",0.9764705882352941,0.9749023633289987,0.9766215489950419,0.650887573964497,0.6475850538350538,0.6513914468094087,0.6551724137931034,0.650210390100096,0.645978094398398
l1__communication__valid__whole_count,original,pretrained_trainable,dense,on,D,37,l1,communication,valid,whole_count,128,0.1,0.5795166638916639,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3720924908424908}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5061483655233655}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5795166638916639}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5396336302586303}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4819243256743257}]",0.9372549019607843,0.9353139110727482,0.9374674994359821,0.591715976331361,0.5795166638916639,0.5753491948801551,0.45977011494252873,0.4596393802276155,0.4456286534771941
l1__communication__valid__fixed250_count,original,pretrained_trainable,dense,on,D,37,l1,communication,valid,fixed250_count,2048,0.01,0.6304109085359085,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5388344294594294}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6304109085359085}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6196470196470197}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6205017205017205}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5950417637917638}]",0.9705882352941176,0.9684662062063002,0.970863090253738,0.650887573964497,0.6304109085359085,0.63226547631009,0.6666666666666666,0.6622801830522418,0.6538255271527055
l1__communication__window__whole_mean,original,pretrained_trainable,dense,on,D,37,l1,communication,window,whole_mean,128,0.1,0.560719141969142,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3773008241758242}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49658639971139973}, {""C"": 0.1, ""val_balanced_accuracy"": 0.560719141969142}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5463973526473526}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4778343184593184}]",0.9333333333333333,0.932483478498377,0.9346391504458174,0.5680473372781065,0.560719141969142,0.5528165753416031,0.47701149425287354,0.47650715297774116,0.4694582487913677
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.6360656704406704,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5443899850149849}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6180978743478743}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6360656704406704}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6279668248418248}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6203910672660673}]",0.9980392156862745,0.998062015503876,0.9981424148606811,0.6449704142011834,0.6360656704406704,0.6362404714115956,0.6494252873563219,0.6482606037753096,0.6385369532428357
l1__communication__window__whole_count,original,pretrained_trainable,dense,on,D,37,l1,communication,window,whole_count,128,0.1,0.560719141969142,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3773008241758242}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49658639971139973}, {""C"": 0.1, ""val_balanced_accuracy"": 0.560719141969142}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5463973526473526}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4778343184593184}]",0.9333333333333333,0.932483478498377,0.9346391504458174,0.5680473372781065,0.560719141969142,0.5528165753416031,0.47701149425287354,0.47650715297774116,0.4694582487913677
l1__communication__window__fixed250_count,original,pretrained_trainable,dense,on,D,37,l1,communication,window,fixed250_count,2048,0.1,0.6360656704406704,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5443899850149849}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6180978743478743}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6360656704406704}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6279668248418248}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6203910672660673}]",0.9980392156862745,0.998062015503876,0.9981424148606811,0.6449704142011834,0.6360656704406704,0.6362404714115956,0.6494252873563219,0.6482606037753096,0.6385369532428357
rsnn__pre_reset__valid__whole_mean,original,pretrained_trainable,dense,on,D,37,rsnn,pre_reset,valid,whole_mean,128,1.0,0.5476582445332445,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4671238483738484}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5181252775002775}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5281166749916749}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5476582445332445}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5439626345876346}]",0.9686274509803922,0.9683837075480044,0.9692145606520719,0.5502958579881657,0.5476582445332445,0.5298445560362024,0.41379310344827586,0.3972093674299557,0.384503743095495
rsnn__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,rsnn,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.5738660644910645,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4893710456210456}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5738660644910645}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5635756604506604}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5576232794982795}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5451097513597514}]",0.9627450980392157,0.959848327530282,0.9621661737949657,0.5739644970414202,0.5738660644910645,0.565582301995366,0.5114942528735632,0.4991465846245257,0.4781026015759053
rsnn__pre_reset__window__whole_mean,original,pretrained_trainable,dense,on,D,37,rsnn,pre_reset,window,whole_mean,128,1.0,0.5104961011211011,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.34408959096459096}, {""C"": 0.01, ""val_balanced_accuracy"": 0.44071033133533133}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5004762598512599}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5104961011211011}, {""C"": 10.0, ""val_balanced_accuracy"": 0.44723124098124095}]",0.9411764705882353,0.9384289233746053,0.9399694050273263,0.5088757396449705,0.5104961011211011,0.4995184443341092,0.39080459770114945,0.37372209081767904,0.37272476797528603
rsnn__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,rsnn,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.5826569264069263,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5223436285936286}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5826569264069263}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5499684343434343}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5647387334887335}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5371479215229216}]",0.9823529411764705,0.982278019790026,0.9827981611457689,0.5739644970414202,0.5826569264069263,0.561378224986404,0.4942528735632184,0.47624848599113306,0.45971922350149835
rsnn__communication__valid__whole_mean,original,pretrained_trainable,dense,on,D,37,rsnn,communication,valid,whole_mean,128,0.01,0.44083416583416585,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39737450049950057}, {""C"": 0.01, ""val_balanced_accuracy"": 0.44083416583416585}, {""C"": 0.1, ""val_balanced_accuracy"": 0.436169733044733}, {""C"": 1.0, ""val_balanced_accuracy"": 0.38855068542568544}, {""C"": 10.0, ""val_balanced_accuracy"": 0.37268911643911645}]",0.7372549019607844,0.7307440664152486,0.736121503401011,0.4437869822485207,0.44083416583416585,0.42084790014519613,0.3563218390804598,0.33983600141688375,0.32468590341838105
rsnn__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,on,D,37,rsnn,communication,valid,fixed250_ordered_mean,2048,1.0,0.5255393911643912,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4433011433011433}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5170725108225108}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5243374680874681}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5255393911643912}, {""C"": 10.0, ""val_balanced_accuracy"": 0.511206154956155}]",1.0,1.0,1.0,0.5207100591715976,0.5255393911643912,0.5090403376972301,0.43103448275862066,0.4214109419991772,0.4150886629334905
