probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,diagonal,off,B,11,l1,pre_reset,valid,whole_mean,128,0.1,0.4692054473304473,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.2806013431013431}, {""C"": 0.01, ""val_balanced_accuracy"": 0.36679223554223556}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4692054473304473}, {""C"": 1.0, ""val_balanced_accuracy"": 0.45443514818514813}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46535929348429345}]",0.8313725490196079,0.8289990782152623,0.8330354990521801,0.48520710059171596,0.4692054473304473,0.46239051503528356,0.4942528735632184,0.48651589423648245,0.4790708415439598
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,diagonal,off,B,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6299384643134643,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5772411616161616}, {""C"": 0.01, ""val_balanced_accuracy"": 0.610744116994117}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6299384643134643}, {""C"": 1.0, ""val_balanced_accuracy"": 0.617575826950827}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6083402708402709}]",1.0,1.0,1.0,0.6449704142011834,0.6299384643134643,0.6353149308584092,0.6666666666666666,0.6614938982586042,0.649744380136537
l1__pre_reset__window__whole_mean,original,dynamics_only,diagonal,off,B,11,l1,pre_reset,window,whole_mean,128,1.0,0.5420683483183483,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3628930097680098}, {""C"": 0.01, ""val_balanced_accuracy"": 0.44494012931512933}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5357191419691419}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5420683483183483}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5413243006993006}]",0.9862745098039216,0.9872661132186119,0.9872539852780756,0.5502958579881657,0.5420683483183483,0.5403456545586817,0.5229885057471264,0.5163911456190867,0.5131621660308122
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,diagonal,off,B,11,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.6329240204240204,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5868735431235431}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6321799728049728}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6225073537573538}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6329240204240204}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6137296731046731}]",1.0,1.0,1.0,0.6390532544378699,0.6329240204240204,0.6340619240108968,0.6609195402298851,0.6470975307372365,0.6431512828081088
l1__communication__valid__whole_mean,original,dynamics_only,diagonal,off,B,11,l1,communication,valid,whole_mean,128,1.0,0.51756438006438,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3696730352980353}, {""C"": 0.01, ""val_balanced_accuracy"": 0.477139874014874}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5083898740148739}, {""C"": 1.0, ""val_balanced_accuracy"": 0.51756438006438}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46524447774447775}]",0.9862745098039216,0.9869289130793337,0.986910453103472,0.514792899408284,0.51756438006438,0.507315351093462,0.41379310344827586,0.4094234197175373,0.40463582544718446
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,diagonal,off,B,11,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.6058843933843935,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5591588966588966}, {""C"": 0.01, ""val_balanced_accuracy"": 0.581155303030303}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6058843933843935}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5775495337995338}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5820138195138195}]",0.996078431372549,0.9961240310077519,0.9962659653561481,0.6272189349112426,0.6058843933843935,0.6074058153425224,0.5402298850574713,0.538308280771516,0.521940646850514
l1__communication__valid__whole_count,original,dynamics_only,diagonal,off,B,11,l1,communication,valid,whole_count,128,0.1,0.5515158452658452,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3569864163614163}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5002167970917971}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5515158452658452}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5362512487512486}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48557033244533243}]",0.9274509803921569,0.9247569861872029,0.9296979621379396,0.5621301775147929,0.5515158452658452,0.5395065766887571,0.47126436781609193,0.4671612905068787,0.4390774518360725
l1__communication__valid__fixed250_count,original,dynamics_only,diagonal,off,B,11,l1,communication,valid,fixed250_count,2048,1.0,0.6024388805638806,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5448232323232324}, {""C"": 0.01, ""val_balanced_accuracy"": 0.59557837995338}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5975777694527695}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6024388805638806}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5943764568764568}]",1.0,1.0,1.0,0.621301775147929,0.6024388805638806,0.603005155351462,0.5919540229885057,0.5888374697198228,0.5725989612880277
l1__communication__window__whole_mean,original,dynamics_only,diagonal,off,B,11,l1,communication,window,whole_mean,128,0.1,0.5366751304251304,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3677999084249084}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4778343184593184}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5366751304251304}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5210997335997335}, {""C"": 10.0, ""val_balanced_accuracy"": 0.49361957486957486}]",0.9215686274509803,0.9191941001938368,0.9244139773234559,0.5502958579881657,0.5366751304251304,0.527100272940532,0.4540229885057471,0.4487176630558984,0.42789093373770787
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,diagonal,off,B,11,l1,communication,window,fixed250_ordered_mean,2048,1.0,0.5895649489399489,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5432609057609057}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5806974275724276}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5782935814185813}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5895649489399489}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5849251443001443}]",1.0,1.0,1.0,0.6094674556213018,0.5895649489399489,0.595642728910469,0.5862068965517241,0.5765608574432103,0.5614443460302149
