probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,pre_reset,valid,whole_mean,128,1.0,0.5457521645021645,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3777434371184371}, {""C"": 0.01, ""val_balanced_accuracy"": 0.47270680708180707}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5298451548451548}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5457521645021645}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5152996309246309}]",0.9862745098039216,0.9858885726388674,0.9864609168888911,0.5621301775147929,0.5457521645021645,0.5461255630004552,0.4827586206896552,0.48061283079665434,0.47528583055148516
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.7433028776778777,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6196386946386946}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7433028776778777}, {""C"": 0.1, ""val_balanced_accuracy"": 0.708991008991009}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6925609113109114}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6745931152181153}]",0.9921568627450981,0.9910267298408725,0.9917178055725967,0.7514792899408284,0.7433028776778777,0.7415333965576433,0.7528735632183908,0.7561511609305728,0.747272086014207
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,pre_reset,window,whole_mean,128,10.0,0.5767787767787768,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39540216727716726}, {""C"": 0.01, ""val_balanced_accuracy"": 0.48320498945498946}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5735795454545455}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5731195887445888}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5767787767787768}]",1.0,1.0,1.0,0.5857988165680473,0.5767787767787768,0.5765847582735629,0.5057471264367817,0.5027156462818227,0.4935284588971858
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.7325389887889887,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6560071872571872}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7325389887889887}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7221223221223222}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6946421633921634}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6806561494061495}]",0.9921568627450981,0.9910267298408725,0.9917178055725967,0.7455621301775148,0.7325389887889887,0.7337388807616545,0.7241379310344828,0.7316866344439874,0.718426488494102
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,communication,valid,whole_mean,128,0.1,0.5175435675435676,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3668078449328449}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5091627122877124}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5175435675435676}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5020292207792209}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47890269452769446}]",0.8705882352941177,0.8705422673798148,0.8802204042681866,0.5384615384615384,0.5175435675435676,0.5183559718445547,0.4482758620689655,0.43586358494446725,0.42926624799918955
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.6772102897102897,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5895385864135864}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6543813825063826}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6772102897102897}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6504741785991787}, {""C"": 10.0, ""val_balanced_accuracy"": 0.609032634032634}]",0.9921568627450981,0.9925779317169718,0.9926815221925959,0.6804733727810651,0.6772102897102897,0.673941605686457,0.6896551724137931,0.6855409296585767,0.673291706216255
l1__communication__valid__whole_count,postencode_mask,dynamics_only,dense,on,D,37,l1,communication,valid,whole_count,128,0.1,0.5339736652236652,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.40716956654456654}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5179272116772117}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5339736652236652}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5283816877566877}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4798833111333111}]",0.8823529411764706,0.8829986322039757,0.8913574080021388,0.5443786982248521,0.5339736652236652,0.533071154755254,0.4885057471264368,0.4833840383472736,0.4792077042698845
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,dense,on,D,37,l1,communication,valid,fixed250_count,2048,0.01,0.6539235070485071,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5787746975246976}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6539235070485071}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6492722555222555}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6209869991119991}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5947698135198135}]",0.9372549019607843,0.9351444205890518,0.941468574460724,0.6627218934911243,0.6539235070485071,0.6508004284527207,0.6781609195402298,0.6704124103021162,0.6616157164643951
l1__communication__window__whole_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,communication,window,whole_mean,128,0.1,0.5295093795093795,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4123778998778999}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5179272116772117}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5295093795093795}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5243752775002776}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48629356754356756}]",0.8862745098039215,0.8868042021745689,0.8951288756027882,0.5443786982248521,0.5295093795093795,0.5301791325767448,0.4827586206896552,0.4778284827917181,0.4762823967321737
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,dense,on,D,37,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6483679514929515,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5843302530802531}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6483679514929515}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6445714008214007}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6338075119325118}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5899087024087024}]",0.9372549019607843,0.9351444205890518,0.941468574460724,0.6568047337278107,0.6483679514929515,0.6460740346609911,0.6839080459770115,0.6779881678778739,0.6698757897244683
