probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,23,l1,pre_reset,valid,whole_mean,128,1.0,0.5337464618714618,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.2862675518925519}, {""C"": 0.01, ""val_balanced_accuracy"": 0.347225690975691}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49162573537573534}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5337464618714618}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5193389943389943}]",0.9803921568627451,0.9806096813516505,0.9811476404830676,0.5502958579881657,0.5337464618714618,0.5280241046136325,0.5229885057471264,0.5248860208419032,0.5188190703952561
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6490107115107114,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5988431707181707}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6186556499056498}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6438023781773782}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6490107115107114}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6382870601620602}]",1.0,1.0,1.0,0.6568047337278107,0.6490107115107114,0.648581660379906,0.6609195402298851,0.6577982883129941,0.6448635565159085
l1__pre_reset__window__whole_mean,original,pretrained_trainable,diagonal,on,D,23,l1,pre_reset,window,whole_mean,128,1.0,0.5871420246420246,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.34342185592185587}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4329247141747141}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5497793872793872}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5871420246420246}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5616612554112554}]",0.9784313725490196,0.9784518324466248,0.9791832162374733,0.5976331360946746,0.5871420246420246,0.5846706293571997,0.5747126436781609,0.5738317850450202,0.5683815624695795
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,23,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.6285246003996005,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5996978715728715}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6154675185925186}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6055087273837274}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6285246003996005}, {""C"": 10.0, ""val_balanced_accuracy"": 0.588334582084582}]",1.0,1.0,1.0,0.6390532544378699,0.6285246003996005,0.6306325327373471,0.6954022988505747,0.6878969274189862,0.6772332575011685
l1__communication__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,23,l1,communication,valid,whole_mean,128,0.1,0.5622110528360528,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37061757686757685}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4985701798201798}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5622110528360528}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5430375180375181}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4758769008769009}]",0.9137254901960784,0.9112474708062094,0.9163747987459469,0.5739644970414202,0.5622110528360528,0.5606685184617293,0.4367816091954023,0.4282959687371452,0.4157152516178885
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,23,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.6195387945387946,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5397411616161616}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6083038489288489}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6195387945387946}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6060106560106561}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5955939893439893}]",1.0,1.0,1.0,0.6272189349112426,0.6195387945387946,0.6220887544613963,0.632183908045977,0.6218785707756295,0.6117753452181103
l1__communication__valid__whole_count,original,pretrained_trainable,diagonal,on,D,23,l1,communication,valid,whole_count,128,0.1,0.5792211260961261,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3696886446886447}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5400727744477745}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5792211260961261}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5445866633366633}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4997474747474748}]",0.9333333333333333,0.9313802377174847,0.9357593551606582,0.591715976331361,0.5792211260961261,0.5746644577402883,0.4942528735632184,0.48411204808263625,0.4749609948187814
l1__communication__valid__fixed250_count,original,pretrained_trainable,diagonal,on,D,23,l1,communication,valid,fixed250_count,2048,0.1,0.6210723304473306,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5528228715728716}, {""C"": 0.01, ""val_balanced_accuracy"": 0.611439948939949}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6210723304473306}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5833017676767676}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5525970557220558}]",1.0,1.0,1.0,0.6272189349112426,0.6210723304473306,0.627953029837843,0.6781609195402298,0.6714669317610493,0.6607482300354176
l1__communication__window__whole_mean,original,pretrained_trainable,diagonal,on,D,23,l1,communication,window,whole_mean,128,0.1,0.5452811077811077,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3760989010989011}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4984959484959484}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5452811077811077}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5033816877566878}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47427815240315235}]",0.9235294117647059,0.9221924502268767,0.9271427230093758,0.5562130177514792,0.5452811077811077,0.5393444178422878,0.4885057471264368,0.48126671122994646,0.4755919012904308
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,23,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.5864378676878677,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5584890803640804}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5839597902097903}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5864378676878677}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5564796314796315}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5597017565767566}]",1.0,1.0,1.0,0.591715976331361,0.5864378676878677,0.5908224433224433,0.6264367816091954,0.6204488322135381,0.613337663230157
l1__communication__window__whole_count,original,pretrained_trainable,diagonal,on,D,23,l1,communication,window,whole_count,128,0.1,0.5452811077811077,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3760989010989011}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4984959484959484}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5452811077811077}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5033816877566878}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47427815240315235}]",0.9235294117647059,0.9221924502268767,0.9271427230093758,0.5562130177514792,0.5452811077811077,0.5393444178422878,0.4885057471264368,0.48126671122994646,0.4755919012904308
l1__communication__window__fixed250_count,original,pretrained_trainable,diagonal,on,D,23,l1,communication,window,fixed250_count,2048,0.1,0.5864378676878677,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5584890803640804}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5839597902097903}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5864378676878677}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5564796314796315}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5597017565767566}]",1.0,1.0,1.0,0.591715976331361,0.5864378676878677,0.5908224433224433,0.6264367816091954,0.6204488322135381,0.613337663230157
rsnn__pre_reset__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,23,rsnn,pre_reset,valid,whole_mean,128,0.01,0.5359328171828172,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.41911213786213786}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5359328171828172}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5355359917859918}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5318768037518037}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5038891663891664}]",0.8098039215686275,0.7982042976706412,0.8046170059451679,0.5384615384615384,0.5359328171828172,0.5244310609917749,0.47126436781609193,0.4599921728598199,0.43431009944167837
rsnn__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,23,rsnn,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.6495945027195026,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6151719807969808}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6495945027195026}, {""C"": 0.1, ""val_balanced_accuracy"": 0.634566822066822}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6357687451437452}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6145881895881896}]",0.9823529411764705,0.9806284710816539,0.9819527212647481,0.6627218934911243,0.6495945027195026,0.6500224699081544,0.6436781609195402,0.6374850027423556,0.6255887881719703
rsnn__pre_reset__window__whole_mean,original,pretrained_trainable,diagonal,on,D,23,rsnn,pre_reset,window,whole_mean,128,0.01,0.5189324564324563,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.41541895604395607}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5189324564324563}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5066534160284161}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4798312798312799}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4571626290376291}]",0.8156862745098039,0.8075605299052461,0.8140046427482859,0.5325443786982249,0.5189324564324563,0.5131416584824962,0.5057471264367817,0.492178573060926,0.4750375869709351
rsnn__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,23,rsnn,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6123654123654124,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.594462481962482}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5978354978354979}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6123654123654124}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5955384892884893}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5771988428238428}]",1.0,1.0,1.0,0.621301775147929,0.6123654123654124,0.6070671777482923,0.6379310344827587,0.6373810217560217,0.6266451766863732
rsnn__communication__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,23,rsnn,communication,valid,whole_mean,128,0.01,0.5046866328116327,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4221896159396159}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5046866328116327}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4991674991674991}, {""C"": 1.0, ""val_balanced_accuracy"": 0.49597936785436786}, {""C"": 10.0, ""val_balanced_accuracy"": 0.49597936785436786}]",0.9137254901960784,0.9089392828513448,0.9125747734058911,0.5088757396449705,0.5046866328116327,0.47979241486430024,0.5057471264367817,0.49571521207550623,0.47349809613286525
