probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,pre_reset,valid,whole_mean,128,0.1,0.5513118825618826,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36153464590964585}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4584321928071928}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5513118825618826}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5188599594849594}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47963737651237653}]",0.807843137254902,0.8066711556065066,0.8079818714056004,0.5680473372781065,0.5513118825618826,0.5459553754765601,0.47126436781609193,0.46043623451711696,0.45446393904696003
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.68439165001665,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.629126429126429}, {""C"": 0.01, ""val_balanced_accuracy"": 0.68439165001665}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6725364912864914}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6349868881118881}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6286262348762348}]",0.9901960784313726,0.9884847330542531,0.9893275074788198,0.6923076923076923,0.68439165001665,0.6830852834305291,0.7413793103448276,0.7440250925545042,0.7324955970710513
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,pre_reset,window,whole_mean,128,0.1,0.564116785991786,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4255074786324787}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5073256604506605}, {""C"": 0.1, ""val_balanced_accuracy"": 0.564116785991786}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5267465173715173}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47444222444222445}]",0.792156862745098,0.7909790694917266,0.7920859350926318,0.5798816568047337,0.564116785991786,0.5719401399118235,0.4885057471264368,0.4809312011517894,0.4838837951150428
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6877244283494285,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6294736513486513}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6631746725496726}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6877244283494285}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6719124625374625}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6357156732156731}]",1.0,1.0,1.0,0.6923076923076923,0.6877244283494285,0.6859973444326132,0.7413793103448276,0.7431028326248915,0.7300805606136557
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,communication,valid,whole_mean,128,1.0,0.4875829032079033,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3527697996447996}, {""C"": 0.01, ""val_balanced_accuracy"": 0.455604464979465}, {""C"": 0.1, ""val_balanced_accuracy"": 0.48086184648684654}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4875829032079033}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48168012543012545}]",0.9372549019607843,0.938389984455439,0.9407970896272584,0.4970414201183432,0.4875829032079033,0.47506218955494317,0.46551724137931033,0.45914604186663005,0.4555989578725086
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.5857954545454546,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5077967171717171}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5805871212121212}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5857954545454546}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5121347402597402}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5119744838494839}]",0.9784313725490196,0.9784300942587305,0.9797479647285771,0.591715976331361,0.5857954545454546,0.5907495629637017,0.6206896551724138,0.6227581242287126,0.6147487379640255
l1__communication__valid__whole_count,postencode_mask,dynamics_only,diagonal,on,D,11,l1,communication,valid,whole_count,128,10.0,0.509110680985681,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3199328449328449}, {""C"": 0.01, ""val_balanced_accuracy"": 0.45434912309912306}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4938693251193251}, {""C"": 1.0, ""val_balanced_accuracy"": 0.49752851315351315}, {""C"": 10.0, ""val_balanced_accuracy"": 0.509110680985681}]",0.9862745098039216,0.9860556419500011,0.9867998852727218,0.5266272189349113,0.509110680985681,0.49996685577681377,0.39655172413793105,0.3953171420083184,0.4003169345274608
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,diagonal,on,D,11,l1,communication,valid,fixed250_count,2048,0.01,0.6069760101010101,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5081439393939394}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6069760101010101}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5805871212121212}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5728604728604728}, {""C"": 10.0, ""val_balanced_accuracy"": 0.50059280996781}]",0.9,0.8937653858643683,0.9056483191116826,0.6153846153846154,0.6069760101010101,0.6070033688019841,0.6494252873563219,0.6442481946158417,0.6331918429179489
l1__communication__window__whole_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,communication,window,whole_mean,128,1.0,0.5030840687090686,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3147245115995116}, {""C"": 0.01, ""val_balanced_accuracy"": 0.44914078976578975}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4938693251193251}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5030840687090686}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4927912365412365}]",0.9490196078431372,0.9497825575597946,0.9524807846763061,0.5207100591715976,0.5030840687090686,0.49418220009379543,0.45977011494252873,0.45826463161021974,0.45597204836671784
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,on,D,11,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6069760101010101,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5081439393939394}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6069760101010101}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5965593434343434}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5616997585747585}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4834186646686646}]",0.9,0.8937653858643683,0.9056483191116826,0.6153846153846154,0.6069760101010101,0.6061680110044715,0.6494252873563219,0.644595416838064,0.6330501554185765
