probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,ff,off,A,23,l1,pre_reset,valid,whole_mean,128,1.0,0.5027732683982684,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3096916971916972}, {""C"": 0.01, ""val_balanced_accuracy"": 0.40679736929736926}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4815431096681096}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5027732683982684}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4976391663891664}]",0.9882352941176471,0.9882208212928371,0.9885874906996341,0.5207100591715976,0.5027732683982684,0.5035489204642432,0.5287356321839081,0.5286244800950683,0.5212077415263726
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,ff,off,A,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6259854728604729,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5735857892107892}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5892565767565768}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6259854728604729}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6032061688311688}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6015827922077922}]",1.0,1.0,1.0,0.6390532544378699,0.6259854728604729,0.6305070085671827,0.6954022988505747,0.691639100278806,0.6777917226646705
l1__pre_reset__window__whole_mean,original,dynamics_only,ff,off,A,23,l1,pre_reset,window,whole_mean,128,1.0,0.5771735209235209,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3373092185592186}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4332223332223333}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5491883116883116}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5771735209235209}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5345550283050283}]",0.9921568627450981,0.9914609235304436,0.9921249681810953,0.5857988165680473,0.5771735209235209,0.5783954266207548,0.6379310344827587,0.6388868892545364,0.6288046669708661
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,ff,off,A,23,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.636422952047952,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5872207653457654}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5958114801864801}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6313252719502719}, {""C"": 1.0, ""val_balanced_accuracy"": 0.636422952047952}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6127643190143189}]",1.0,1.0,1.0,0.6449704142011834,0.636422952047952,0.638128093216207,0.6551724137931034,0.64899075597605,0.6364620238741083
l1__communication__valid__whole_mean,original,dynamics_only,ff,off,A,23,l1,communication,valid,whole_mean,128,0.1,0.5503062909312909,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3819253663003663}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5224046786546787}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5503062909312909}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5279446248196248}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4895559301809302}]",0.9117647058823529,0.9098221247952609,0.9129501572720842,0.5562130177514792,0.5503062909312909,0.5344680407513002,0.5287356321839081,0.5157011289364232,0.5047178710634493
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,ff,off,A,23,l1,communication,valid,fixed250_ordered_mean,2048,1.0,0.5844804501054501,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5400519619269618}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5741498085248086}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5732586857586858}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5844804501054501}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5752657065157065}]",1.0,1.0,1.0,0.591715976331361,0.5844804501054501,0.5820242419596146,0.6091954022988506,0.6033123943050414,0.5923793471342491
l1__communication__valid__whole_count,original,dynamics_only,ff,off,A,23,l1,communication,valid,whole_count,128,0.1,0.6035017066267067,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3800518925518926}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5426406926406927}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6035017066267067}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5295680014430015}, {""C"": 10.0, ""val_balanced_accuracy"": 0.512344252969253}]",0.9294117647058824,0.9302435181539671,0.9331387228014543,0.6094674556213018,0.6035017066267067,0.587559917986398,0.5517241379310345,0.5412154634581106,0.5214746119745052
l1__communication__valid__fixed250_count,original,dynamics_only,ff,off,A,23,l1,communication,valid,fixed250_count,2048,1.0,0.6553366772116772,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5316058941058941}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6095931845931846}, {""C"": 0.1, ""val_balanced_accuracy"": 0.637344252969253}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6553366772116772}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6265671828171828}]",1.0,1.0,1.0,0.6568047337278107,0.6553366772116772,0.6478550746696086,0.6379310344827587,0.6294357603181132,0.6222797204252563
l1__communication__window__whole_mean,original,dynamics_only,ff,off,A,23,l1,communication,window,whole_mean,128,0.1,0.5649867493617493,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3797046703296703}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5090232683982684}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5649867493617493}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5294573482073482}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4999073842823843}]",0.9235294117647059,0.9238780242120536,0.926197217389174,0.5680473372781065,0.5649867493617493,0.5469630487174347,0.5172413793103449,0.506411541889483,0.492325457392694
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,ff,off,A,23,l1,communication,window,fixed250_ordered_mean,2048,10.0,0.6248917748917749,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5292384698634699}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5764468170718171}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5993367743367745}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6121208652458653}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6248917748917749}]",1.0,1.0,1.0,0.6272189349112426,0.6248917748917749,0.6295110176994235,0.6379310344827587,0.6308796391516979,0.6156954242936251
