probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,ff,on,C,11,l1,pre_reset,valid,whole_mean,128,10.0,0.5027486402486402,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.28368818681318686}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3584724303474303}, {""C"": 0.1, ""val_balanced_accuracy"": 0.46438457375957376}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4795478826728827}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5027486402486402}]",1.0,1.0,1.0,0.514792899408284,0.5027486402486402,0.4991104741757037,0.4942528735632184,0.4987545134603959,0.4969433514886388
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,ff,on,C,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6220286657786657,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5849431818181818}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5980838605838605}, {""C"": 0.1, ""val_balanced_accuracy"": 0.604494116994117}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6220286657786657}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5977366383616384}]",1.0,1.0,1.0,0.6331360946745562,0.6220286657786657,0.6269483894922492,0.6954022988505747,0.7008834098907628,0.686667050551432
l1__pre_reset__window__whole_mean,original,dynamics_only,ff,on,C,11,l1,pre_reset,window,whole_mean,128,1.0,0.50442162004662,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3249961843711843}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4169524919524919}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49417873792873795}, {""C"": 1.0, ""val_balanced_accuracy"": 0.50442162004662}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4678030303030303}]",0.9588235294117647,0.9587935808319719,0.9589703825011903,0.5207100591715976,0.50442162004662,0.5010949382002013,0.47701149425287354,0.4751656839892134,0.47046336425624724
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,ff,on,C,11,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6305565961815961,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5784066627816628}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6301597707847707}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6305565961815961}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6133824508824508}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5921654734154734}]",1.0,1.0,1.0,0.6390532544378699,0.6305565961815961,0.6300597146294363,0.6551724137931034,0.6463355272178801,0.6430693093488156
l1__communication__valid__whole_mean,original,dynamics_only,ff,on,C,11,l1,communication,valid,whole_mean,128,0.01,0.4370889527139527,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.32308455433455435}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4370889527139527}, {""C"": 0.1, ""val_balanced_accuracy"": 0.41443209568209566}, {""C"": 1.0, ""val_balanced_accuracy"": 0.39239683927183927}, {""C"": 10.0, ""val_balanced_accuracy"": 0.35186167998668}]",0.6686274509803921,0.6551023442397103,0.6705659748657071,0.44970414201183434,0.4370889527139527,0.4290767953967112,0.3563218390804598,0.3504660576351754,0.3347075034360503
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,ff,on,C,11,l1,communication,valid,fixed250_ordered_mean,2048,1.0,0.5504662004662005,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4833444333444333}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5489038739038739}, {""C"": 0.1, ""val_balanced_accuracy"": 0.544910644910645}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5504662004662005}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48886113886113886}]",1.0,1.0,1.0,0.5680473372781065,0.5504662004662005,0.551596764594953,0.6091954022988506,0.6063564091137621,0.5961555560605365
l1__communication__valid__whole_count,original,dynamics_only,ff,on,C,11,l1,communication,valid,whole_count,128,0.01,0.46130674880674877,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.34570360195360195}, {""C"": 0.01, ""val_balanced_accuracy"": 0.46130674880674877}, {""C"": 0.1, ""val_balanced_accuracy"": 0.455501443001443}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4162920412920412}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4114309301809302}]",0.696078431372549,0.6768154306027503,0.6873302351408098,0.47337278106508873,0.46130674880674877,0.4500521282688306,0.40229885057471265,0.3927671797157091,0.38053670249322424
l1__communication__valid__fixed250_count,original,dynamics_only,ff,on,C,11,l1,communication,valid,fixed250_count,2048,0.1,0.5857434232434232,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.49930104617604615}, {""C"": 0.01, ""val_balanced_accuracy"": 0.583375999000999}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5857434232434232}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5532915001665002}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5129530192030192}]",0.9980392156862745,0.998062015503876,0.9981038569273863,0.5976331360946746,0.5857434232434232,0.5885525540322312,0.6609195402298851,0.6516765505736094,0.6434980879833821
l1__communication__window__whole_mean,original,dynamics_only,ff,on,C,11,l1,communication,window,whole_mean,128,0.1,0.4606199356199356,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3628777472527473}, {""C"": 0.01, ""val_balanced_accuracy"": 0.43331911144411134}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4606199356199356}, {""C"": 1.0, ""val_balanced_accuracy"": 0.40272366522366515}, {""C"": 10.0, ""val_balanced_accuracy"": 0.35663295038295034}]",0.884313725490196,0.8787195396845903,0.8857766140779826,0.46745562130177515,0.4606199356199356,0.45749686301790765,0.41954022988505746,0.4096770876182641,0.40614501447404017
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,ff,on,C,11,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.5684950466200467,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5057113025863026}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5684950466200467}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5516681235431236}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5576205044955045}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4964733183483183}]",0.9686274509803922,0.965852748684623,0.9686171068543744,0.5798816568047337,0.5684950466200467,0.5694603896023406,0.6609195402298851,0.6516765505736093,0.6465793655971497
