probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,diagonal,off,B,37,l1,pre_reset,valid,whole_mean,128,1.0,0.5295797952047951,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.32772054334554335}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3867823149073149}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5092539405039403}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5295797952047951}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5267388861138862}]",0.9921568627450981,0.9922799164796502,0.9924482786615455,0.5443786982248521,0.5295797952047951,0.5187523671184029,0.5287356321839081,0.527013917455094,0.5042872591642614
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,off,B,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6313044594294593,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5652257464757465}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5749687812187813}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6313044594294593}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6184839466089466}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6285037878787879}]",1.0,1.0,1.0,0.6390532544378699,0.6313044594294593,0.6348823228098468,0.735632183908046,0.7297282782576899,0.7205317986667308
l1__pre_reset__window__whole_mean,original,pretrained_trainable,diagonal,off,B,37,l1,pre_reset,window,whole_mean,128,1.0,0.5774198024198025,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3576846764346764}, {""C"": 0.01, ""val_balanced_accuracy"": 0.45445249195249193}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5708492895992896}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5774198024198025}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5559530747030746}]",0.9921568627450981,0.991280255057092,0.9920135988523563,0.591715976331361,0.5774198024198025,0.5735176783243435,0.5632183908045977,0.5588603798162622,0.5489850086230588
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,off,B,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6169060106560106,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5681006493506494}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5949814074814075}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6169060106560106}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6037382756132755}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6057948995448995}]",1.0,1.0,1.0,0.6272189349112426,0.6169060106560106,0.6250931873296945,0.6839080459770115,0.6762374880021939,0.6688040445673712
l1__communication__valid__whole_mean,original,pretrained_trainable,diagonal,off,B,37,l1,communication,valid,whole_mean,128,0.1,0.5578782328782329,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4115363802863803}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5063828532578533}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5578782328782329}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5539214257964259}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5251897408147408}]",0.9509803921568627,0.9493885747044869,0.951263785367185,0.5621301775147929,0.5578782328782329,0.5481782466970019,0.4367816091954023,0.4327058766397001,0.4190828403810149
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,off,B,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6486763236763237,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5775859557109557}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6486763236763237}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6268013236763238}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6216425935175935}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5761204073704074}]",0.9823529411764705,0.9810643778626696,0.9824197543113796,0.6568047337278107,0.6486763236763237,0.6442598822397864,0.632183908045977,0.6250457059280589,0.6181156806156806
l1__communication__valid__whole_count,original,pretrained_trainable,diagonal,off,B,37,l1,communication,valid,whole_count,128,0.1,0.5969769813519813,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4145604395604396}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5441156066156067}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5969769813519813}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5811154123654124}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5826645576645576}]",0.9607843137254902,0.9594892395953387,0.9615043669432973,0.6035502958579881,0.5969769813519813,0.5933437051315612,0.47701149425287354,0.4777549248137484,0.46194941930829025
l1__communication__valid__fixed250_count,original,pretrained_trainable,diagonal,off,B,37,l1,communication,valid,fixed250_count,2048,0.01,0.6403696997446998,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5512373043623043}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6403696997446998}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6255994005994007}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6224112692862693}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5932085275835276}]",0.9764705882352941,0.9749409078865071,0.9768346746052295,0.650887573964497,0.6403696997446998,0.6412093180546754,0.6494252873563219,0.6437325746149275,0.6344582181475314
l1__communication__window__whole_mean,original,pretrained_trainable,diagonal,off,B,37,l1,communication,window,whole_mean,128,0.1,0.5806079337329337,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4145604395604396}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5086018148518149}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5806079337329337}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5590305527805528}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5357933732933732}]",0.9568627450980393,0.954480528793945,0.9568702335560492,0.5857988165680473,0.5806079337329337,0.5768677806310306,0.4540229885057471,0.4545133175647882,0.4365188922330263
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,off,B,37,l1,communication,window,fixed250_ordered_mean,2048,1.0,0.6503493034743035,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5652233183483183}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6467799561549562}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6331751581751582}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6503493034743035}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6214823371073371}]",1.0,1.0,1.0,0.6568047337278107,0.6503493034743035,0.6485005849415378,0.6609195402298851,0.6569411593308653,0.6435958650579643
