probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,pre_reset,valid,whole_mean,128,10.0,0.5653721278721279,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36914682539682536}, {""C"": 0.01, ""val_balanced_accuracy"": 0.511692821067821}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5274777306027305}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5353642884892884}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5653721278721279}]",1.0,1.0,1.0,0.5680473372781065,0.5653721278721279,0.5663385077015862,0.47701149425287354,0.4687821369806664,0.47171221715813744
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.6972121628371628,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6247727966477966}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6972121628371628}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6673243423243425}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6545038295038296}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6426486707736707}]",0.9921568627450981,0.9916258583811776,0.9921533663469148,0.6982248520710059,0.6972121628371628,0.6922400079130037,0.7298850574712644,0.7328181418254949,0.7200027947332314
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,pre_reset,window,whole_mean,128,1.0,0.6036865911865913,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4095352564102564}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5264704045954046}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5892905705405705}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6036865911865913}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5937069874569875}]",0.9764705882352941,0.9777243192191117,0.9778066207018926,0.6094674556213018,0.6036865911865913,0.6062929730636988,0.5517241379310345,0.550188679784268,0.5530258194544386
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.6912195443445444,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.62118783993784}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6912195443445444}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6689973221223222}, {""C"": 1.0, ""val_balanced_accuracy"": 0.661843018093018}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6727175602175602}]",0.996078431372549,0.9963750985027581,0.9963750985027581,0.7041420118343196,0.6912195443445444,0.6949279249744488,0.7183908045977011,0.7219489864710452,0.7073256545086356
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,communication,valid,whole_mean,128,1.0,0.5006764069264069,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3975711788211788}, {""C"": 0.01, ""val_balanced_accuracy"": 0.47156350593850593}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49270382395382395}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5006764069264069}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4706321456321456}]",0.9647058823529412,0.9647514756129522,0.9668384961512867,0.514792899408284,0.5006764069264069,0.4997560664648995,0.47126436781609193,0.4605163627222451,0.4505174100762335
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,communication,valid,fixed250_ordered_mean,2048,1.0,0.6562909312909313,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.56802398989899}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6336718836718838}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6384223415473415}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6562909312909313}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6218930375180376}]",0.9980392156862745,0.99822695035461,0.9981881917365788,0.6627218934911243,0.6562909312909313,0.6540268738102387,0.6379310344827587,0.6350334510260981,0.627869661586757
l1__communication__valid__whole_count,postencode_mask,dynamics_only,diagonal,off,B,11,l1,communication,valid,whole_count,128,0.1,0.5446973165723166,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39721077533577537}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4975517538017538}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5446973165723166}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5394279331779331}, {""C"": 10.0, ""val_balanced_accuracy"": 0.482994782994783}]",0.9156862745098039,0.9145097818139626,0.9230605947500371,0.5621301775147929,0.5446973165723166,0.5434784032764977,0.4942528735632184,0.4893499474381828,0.47999605690046515
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,diagonal,off,B,11,l1,communication,valid,fixed250_count,2048,1.0,0.643977897102897,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5636703574203574}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6344159312909313}, {""C"": 0.1, ""val_balanced_accuracy"": 0.637964466089466}, {""C"": 1.0, ""val_balanced_accuracy"": 0.643977897102897}, {""C"": 10.0, ""val_balanced_accuracy"": 0.621198593073593}]",0.9980392156862745,0.99822695035461,0.9981881917365788,0.650887573964497,0.643977897102897,0.6422881093320256,0.6264367816091954,0.6244706682206683,0.6193019819959376
l1__communication__window__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,communication,window,whole_mean,128,0.1,0.5446973165723166,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39721077533577537}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4951843295593296}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5446973165723166}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5397751554001554}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48179285991785986}]",0.9156862745098039,0.9145097818139626,0.9230605947500371,0.5621301775147929,0.5446973165723166,0.5434784032764977,0.4942528735632184,0.48732974541798074,0.47518011504924557
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,11,l1,communication,window,fixed250_ordered_mean,2048,1.0,0.6503881535131536,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5636703574203574}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6295548201798202}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6324089105339105}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6503881535131536}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6203438922188922}]",0.9980392156862745,0.99822695035461,0.9981881917365788,0.6568047337278107,0.6503881535131536,0.6514250088198024,0.6379310344827587,0.6355817793317794,0.6299597618209186
