probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,11,l1,pre_reset,valid,whole_mean,128,1.0,0.5408053751803752,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.30413614163614167}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4035481879231879}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5019796176046175}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5408053751803752}, {""C"": 10.0, ""val_balanced_accuracy"": 0.502053848928849}]",0.9921568627450981,0.9924833958878926,0.9926329070803601,0.5680473372781065,0.5408053751803752,0.5311283339858692,0.5747126436781609,0.5700013426116367,0.5599754758506632
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6404161810411809,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5764228826728827}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6083635114885115}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6247911810411809}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6404161810411809}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5765675296925297}]",1.0,1.0,1.0,0.6449704142011834,0.6404161810411809,0.6390078086878913,0.6954022988505747,0.6939656748480277,0.6852818748298665
l1__pre_reset__window__whole_mean,original,pretrained_trainable,diagonal,on,D,11,l1,pre_reset,window,whole_mean,128,1.0,0.5582865051615052,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3548801892551892}, {""C"": 0.01, ""val_balanced_accuracy"": 0.467620226995227}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5503996003996003}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5582865051615052}, {""C"": 10.0, ""val_balanced_accuracy"": 0.551986901986902}]",0.996078431372549,0.9962889658584859,0.9963117422320459,0.5680473372781065,0.5582865051615052,0.5538839825689047,0.6206896551724138,0.6225630170483112,0.613613863929432
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,11,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6616307303807304,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5680264180264181}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6308542152292153}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6616307303807304}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6436383061383061}, {""C"": 10.0, ""val_balanced_accuracy"": 0.645311285936286}]",1.0,1.0,1.0,0.6686390532544378,0.6616307303807304,0.6650795760317204,0.6896551724137931,0.6840564868138398,0.6789922861140377
l1__communication__valid__whole_mean,original,pretrained_trainable,diagonal,on,D,11,l1,communication,valid,whole_mean,128,0.1,0.5155975968475969,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36832438394938394}, {""C"": 0.01, ""val_balanced_accuracy"": 0.47482586857586856}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5155975968475969}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5112439643689644}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5068903318903318}]",0.9490196078431372,0.9480178642845215,0.9508093121896483,0.5325443786982249,0.5155975968475969,0.5073321358027784,0.45977011494252873,0.45878396521778875,0.4280025051576776
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,11,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.6017066267066267,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5325126262626262}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5944284881784881}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6017066267066267}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5893439893439892}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5770177738927739}]",1.0,1.0,1.0,0.6094674556213018,0.6017066267066267,0.6103946114903337,0.6264367816091954,0.6244342463092463,0.6127232833532353
l1__communication__valid__whole_count,original,pretrained_trainable,diagonal,on,D,11,l1,communication,valid,whole_count,128,0.1,0.5690660034410034,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3777090964590964}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5213765401265401}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5690660034410034}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5567529692529692}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5571001914751915}]",0.9607843137254902,0.9592840470956515,0.9617268800220854,0.5857988165680473,0.5690660034410034,0.5612455880451107,0.5057471264367817,0.505655251611134,0.48199939004522013
l1__communication__valid__fixed250_count,original,pretrained_trainable,diagonal,on,D,11,l1,communication,valid,fixed250_count,2048,0.01,0.6183979215229215,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5396915584415584}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6183979215229215}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6097673160173159}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6038645382395382}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5826839826839827}]",0.9803921568627451,0.9792896151258348,0.9805436206035053,0.6331360946745562,0.6183979215229215,0.6243888061486614,0.6839080459770115,0.6788007335801454,0.671968132181553
l1__communication__window__whole_mean,original,pretrained_trainable,diagonal,on,D,11,l1,communication,window,whole_mean,128,0.1,0.5675168581418581,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3937309218559218}, {""C"": 0.01, ""val_balanced_accuracy"": 0.504549617049617}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5675168581418581}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5352251914751914}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5190927128427129}]",0.9588235294117647,0.9574724528927528,0.9598683688236423,0.5857988165680473,0.5675168581418581,0.5640442612370435,0.5057471264367817,0.5050016568398922,0.47819964584111574
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,diagonal,on,D,11,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.616885198135198,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5188582251082251}, {""C"": 0.01, ""val_balanced_accuracy"": 0.616885198135198}, {""C"": 0.1, ""val_balanced_accuracy"": 0.587892316017316}, {""C"": 1.0, ""val_balanced_accuracy"": 0.597801504051504}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6042117604617604}]",0.9823529411764705,0.9808994430119357,0.9822481390933674,0.6272189349112426,0.616885198135198,0.6196028726468322,0.7068965517241379,0.702385135289547,0.6979773949182224
l1__communication__window__whole_count,original,pretrained_trainable,diagonal,on,D,11,l1,communication,window,whole_count,128,0.1,0.5675168581418581,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3937309218559218}, {""C"": 0.01, ""val_balanced_accuracy"": 0.504549617049617}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5675168581418581}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5352251914751914}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5190927128427129}]",0.9588235294117647,0.9574724528927528,0.9598683688236423,0.5857988165680473,0.5675168581418581,0.5640442612370435,0.5057471264367817,0.5050016568398922,0.47819964584111574
