probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,pre_reset,valid,whole_mean,128,0.1,0.5477879759129759,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.35410943223443225}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49390054390054394}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5477879759129759}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5470935314685313}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5427267177267177}]",0.8607843137254902,0.8599615227704792,0.862435333865318,0.5621301775147929,0.5477879759129759,0.5454671746112105,0.5287356321839081,0.5222729272361625,0.525097305369998
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.7074168886668888,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.641673951048951}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7074168886668888}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6766743672993675}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6542918886668886}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6470269314019313}]",0.9941176470588236,0.9934777102330293,0.9939850822389392,0.7100591715976331,0.7074168886668888,0.7020660200226764,0.7298850574712644,0.7261602164175694,0.7172619213396548
l1__pre_reset__window__whole_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,pre_reset,window,whole_mean,128,1.0,0.6076798201798201,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.40736797924297924}, {""C"": 0.01, ""val_balanced_accuracy"": 0.519094794094794}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6002910284160283}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6076798201798201}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6069853757353757}]",0.9901960784313726,0.9908910147158538,0.9908771736838728,0.6035502958579881,0.6076798201798201,0.6061424788632005,0.5747126436781609,0.5610565496594908,0.5644041303920845
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6930774087024086,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6627646658896659}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6826267482517482}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6930774087024086}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6875218531468531}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6672362359862359}]",1.0,1.0,1.0,0.6982248520710059,0.6930774087024086,0.6936490768919948,0.7241379310344828,0.7267462521138993,0.7146977667663097
l1__communication__valid__whole_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,communication,valid,whole_mean,128,0.1,0.5820481601731602,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4823273948273948}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5496482683982683}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5820481601731602}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5711396242646242}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5454451798201798}]",0.9372549019607843,0.9382870454415527,0.9405830248233199,0.5857988165680473,0.5820481601731602,0.5684007160839469,0.5574712643678161,0.548705808080808,0.5352881845175558
l1__communication__valid__fixed250_ordered_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,communication,valid,fixed250_ordered_mean,2048,1.0,0.7071841353091353,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6275214368964369}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6950542513042514}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6979693917193917}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7071841353091353}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6699817543567543}]",1.0,1.0,1.0,0.7159763313609467,0.7071841353091353,0.7004448644622615,0.6896551724137931,0.693958818958819,0.6874671961906401
l1__communication__valid__whole_count,postencode_mask,pretrained_trainable,ff,off,A,23,l1,communication,valid,whole_count,128,1.0,0.6497183372183373,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.47351190476190474}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5735798923298924}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6283622627372628}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6497183372183373}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5937184343434344}]",0.9941176470588236,0.9943509813623619,0.9944549862955935,0.6449704142011834,0.6497183372183373,0.6395221127636045,0.5804597701149425,0.5730210761460761,0.5698395878461447
l1__communication__valid__fixed250_count,postencode_mask,pretrained_trainable,ff,off,A,23,l1,communication,valid,fixed250_count,2048,0.01,0.6990606615606616,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6211111804861805}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6990606615606616}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6763309607059607}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6696345321345322}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6529182622932623}]",0.984313725490196,0.9827110372148343,0.9841161882161119,0.7100591715976331,0.6990606615606616,0.6967507687790188,0.7183908045977011,0.7168600598747658,0.7111556739279975
l1__communication__window__whole_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,communication,window,whole_mean,128,1.0,0.6493711149961151,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.47351190476190474}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5558982683982684}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6219520063270064}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6493711149961151}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5928637334887336}]",0.9941176470588236,0.9943509813623619,0.9944549862955935,0.6449704142011834,0.6493711149961151,0.638572793639873,0.5804597701149425,0.5749441530691531,0.5698343113361994
l1__communication__window__fixed250_ordered_mean,postencode_mask,pretrained_trainable,ff,off,A,23,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.7046162171162171,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6159028471528472}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7046162171162171}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6860035797535797}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6968781218781218}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6767888361638361}]",0.9862745098039216,0.9845226314177329,0.9858715906928409,0.7159763313609467,0.7046162171162171,0.7015301570330034,0.7183908045977011,0.7156989864710454,0.7088707588707589
