probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,pre_reset,valid,whole_mean,128,1.0,0.5900842213342213,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.40012591575091566}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49363518426018427}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5653343184593185}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5900842213342213}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5477269258519258}]",0.9784313725490196,0.9799318906713007,0.9796831441911075,0.6035502958579881,0.5900842213342213,0.5841012371184785,0.5459770114942529,0.5441256455962338,0.5390125371679632
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.7092522061272062,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.619131216006216}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7092522061272062}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6753982128982129}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6594259906759907}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6358780108780109}]",0.9882352941176471,0.9874018283436304,0.9878023125428306,0.7159763313609467,0.7092522061272062,0.708729941429387,0.735632183908046,0.7384695369989487,0.7290213353144388
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,pre_reset,window,whole_mean,128,1.0,0.5756285381285382,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3738743894993895}, {""C"": 0.01, ""val_balanced_accuracy"": 0.45885191197691194}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5297345016095015}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5756285381285382}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5337384837384838}]",0.9705882352941176,0.9714156251366353,0.9710427469919516,0.5857988165680473,0.5756285381285382,0.5750799661429974,0.5574712643678161,0.5558259346862288,0.5550942889402188
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.7205235736485737,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6487786519036519}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7205235736485737}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7064973221223222}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7061500999000999}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6739597208347209}]",0.9921568627450981,0.9910267298408725,0.9914259290696729,0.7337278106508875,0.7205235736485737,0.7208500850748276,0.7528735632183908,0.7568456053750171,0.7450296260992357
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,communication,valid,whole_mean,128,1.0,0.4976145382395382,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.38254349816849814}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4808642746142746}, {""C"": 0.1, ""val_balanced_accuracy"": 0.48362852425352426}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4976145382395382}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4376824564324564}]",0.9568627450980393,0.9584340970431309,0.9598378472987767,0.5029585798816568,0.4976145382395382,0.49448885579570234,0.4885057471264368,0.4844241338726633,0.47083577234103996
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6389166389166389,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5847766816516816}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6389166389166389}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6232916389166389}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5674155705405706}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5137830919080919}]",0.9235294117647059,0.9214658019432734,0.9291188346500213,0.6449704142011834,0.6389166389166389,0.6388856155768096,0.6551724137931034,0.6505701814525344,0.6365916603782551
l1__communication__valid__whole_count,postencode_mask,dynamics_only,diagonal,off,B,37,l1,communication,valid,whole_count,128,0.1,0.513462925962926,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.41833028083028084}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4915175102675102}, {""C"": 0.1, ""val_balanced_accuracy"": 0.513462925962926}, {""C"": 1.0, ""val_balanced_accuracy"": 0.505537518037518}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4868506493506493}]",0.8666666666666667,0.8624574831957301,0.8727522259556646,0.5325443786982249,0.513462925962926,0.5135658702144613,0.5287356321839081,0.5129699140728552,0.5117504108698846
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,diagonal,off,B,37,l1,communication,valid,fixed250_count,2048,0.01,0.6389166389166389,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.584032634032634}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6389166389166389}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6389166389166389}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5722766816516817}, {""C"": 10.0, ""val_balanced_accuracy"": 0.49671959984459985}]",0.9215686274509803,0.918489611467083,0.9267722403649244,0.6449704142011834,0.6389166389166389,0.6360665850058654,0.6724137931034483,0.663111031125737,0.6514444569494735
l1__communication__window__whole_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,communication,window,whole_mean,128,1.0,0.5107458513708513,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.41833028083028084}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4979277666777666}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5070526695526695}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5107458513708513}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4764339826839827}]",0.9627450980392157,0.9640512612166227,0.9660172351724049,0.514792899408284,0.5107458513708513,0.5079704824261958,0.5057471264367817,0.4960791455276749,0.4882729328393492
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,diagonal,off,B,37,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6396606865356865,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5788243006993007}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6396606865356865}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6396606865356865}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5722766816516817}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4915112665112665}]",0.9215686274509803,0.918489611467083,0.9267722403649244,0.6449704142011834,0.6396606865356865,0.6367782163696706,0.6666666666666666,0.6575963252433841,0.6452040144001284
