probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,ff,off,A,23,l1,pre_reset,valid,whole_mean,128,1.0,0.5352591852591853,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3265186202686203}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4107271201021201}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49918831168831174}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5352591852591853}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5249531718281718}]",1.0,1.0,1.0,0.5443786982248521,0.5352591852591853,0.5295827686306487,0.5747126436781609,0.5693336075689017,0.5725820111785025
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,ff,off,A,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6618312243312242,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6059974747474748}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6137203074703075}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6606293012543012}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6618312243312242}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6443004911754912}]",1.0,1.0,1.0,0.6627218934911243,0.6618312243312242,0.655788330590206,0.6666666666666666,0.6606124880021939,0.6414955206084239
l1__pre_reset__window__whole_mean,original,pretrained_trainable,ff,off,A,23,l1,pre_reset,window,whole_mean,128,1.0,0.6129467754467756,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36444215506715505}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49891983016983016}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5884202602952604}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6129467754467756}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6029269341769342}]",0.9921568627450981,0.9915397257369053,0.9921086327344062,0.621301775147929,0.6129467754467756,0.608202342248395,0.5977011494252874,0.5853608197358197,0.5818077606054458
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,ff,off,A,23,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6207216394716394,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5944895382395382}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6187260656010656}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6207216394716394}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6127490564990564}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6120050088800089}]",1.0,1.0,1.0,0.6272189349112426,0.6207216394716394,0.618760902434148,0.6781609195402298,0.6642716760363819,0.65619444084118
l1__communication__valid__whole_mean,original,pretrained_trainable,ff,off,A,23,l1,communication,valid,whole_mean,128,0.1,0.6272217365967366,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4003392440892441}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5319742757242757}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6272217365967366}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6187510406260405}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6054594710844711}]",0.9490196078431372,0.9493620673177617,0.9506399091365134,0.6272189349112426,0.6272217365967366,0.6169443029737148,0.5,0.491833921797157,0.4736448736448737
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,ff,off,A,23,l1,communication,valid,fixed250_ordered_mean,2048,10.0,0.6887404262404262,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5866768648018648}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6482416888666889}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6507329476079476}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6783237595737596}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6887404262404262}]",1.0,1.0,1.0,0.6923076923076923,0.6887404262404262,0.6881044259812512,0.6436781609195402,0.6388343274372686,0.6255849927934408
l1__communication__valid__whole_count,original,pretrained_trainable,ff,off,A,23,l1,communication,valid,whole_count,128,1.0,0.6654255466755467,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.42778159340659344}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5786241536241535}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6635406260406261}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6654255466755467}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6270212426462427}]",0.9980392156862745,0.998062015503876,0.998061753437007,0.6686390532544378,0.6654255466755467,0.6596308557092871,0.5,0.4943008992641345,0.4844649794649795
l1__communication__valid__fixed250_count,original,pretrained_trainable,ff,off,A,23,l1,communication,valid,fixed250_count,2048,1.0,0.6435786435786436,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5939054001554002}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6110563048063048}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6176268176268176}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6435786435786436}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6276064213564213}]",1.0,1.0,1.0,0.650887573964497,0.6435786435786436,0.6442000811193705,0.6724137931034483,0.6754856254856255,0.6648086604529436
l1__communication__window__whole_mean,original,pretrained_trainable,ff,off,A,23,l1,communication,window,whole_mean,128,0.1,0.6454375485625485,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4149610805860806}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5617972305472305}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6454375485625485}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6246538184038185}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6054594710844711}]",0.9647058823529412,0.9639509655761537,0.9652538971854928,0.6568047337278107,0.6454375485625485,0.643723427191169,0.5057471264367817,0.4969369886649298,0.48658957772037853
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,ff,off,A,23,l1,communication,window,fixed250_ordered_mean,2048,10.0,0.6320707070707071,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5775859557109557}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6007998945498946}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6307581307581308}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6307581307581308}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6320707070707071}]",1.0,1.0,1.0,0.6331360946745562,0.6320707070707071,0.6281133709276671,0.6724137931034483,0.670646796014443,0.6648738863851172
