probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,pre_reset,valid,whole_mean,128,0.1,0.5832771395271396,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.35376221001221}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4915175102675102}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5832771395271396}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5674401986901988}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5239135864135864}]",0.8470588235294118,0.8464810193121145,0.8484101565026955,0.5976331360946746,0.5832771395271396,0.5834985044039388,0.5229885057471264,0.5159962178344532,0.5127881142356145
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.6872169497169498,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.61749222999223}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6872169497169498}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6821688727938727}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6818216505716506}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6223630536130537}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.6982248520710059,0.6872169497169498,0.6907117360779326,0.7183908045977011,0.7183764968691441,0.7089326007216257
l1__pre_reset__window__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,pre_reset,window,whole_mean,128,0.1,0.5783796065046065,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4074786324786324}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5038666194916195}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5783796065046065}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5514069264069265}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5598373848373849}]",0.8294117647058824,0.8276222221306709,0.8273055484107238,0.591715976331361,0.5783796065046065,0.5886208753633594,0.5287356321839081,0.5165935371817724,0.5119432170934742
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.695063616938617,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6635087135087135}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6888403263403263}, {""C"": 0.1, ""val_balanced_accuracy"": 0.695063616938617}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6938616938616938}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6683275058275058}]",1.0,1.0,1.0,0.7041420118343196,0.695063616938617,0.6981278392624692,0.7241379310344828,0.7287664541341011,0.7149783211611168
l1__communication__valid__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,valid,whole_mean,128,0.1,0.5885482572982573,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4571560384060384}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5052305333555334}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5885482572982573}, {""C"": 1.0, ""val_balanced_accuracy"": 0.566075937950938}, {""C"": 10.0, ""val_balanced_accuracy"": 0.510574148074148}]",0.903921568627451,0.9044446053732331,0.908568287209217,0.5857988165680473,0.5885482572982573,0.5752028051533785,0.5459770114942529,0.5359484265734267,0.5262622276861898
l1__communication__valid__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.7187260656010656,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6175262237762237}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7066610472860474}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7187260656010656}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7036085442335441}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6673011016761018}]",1.0,1.0,1.0,0.7218934911242604,0.7187260656010656,0.7134608188434409,0.7068965517241379,0.7099169009095481,0.6987713153035734
l1__communication__valid__whole_count,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,valid,whole_count,128,0.1,0.6122585747585747,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.44265873015873014}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5358832140082139}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6122585747585747}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6032287157287157}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5579927017427018}]",0.9176470588235294,0.9159649117867553,0.9208649748251919,0.621301775147929,0.6122585747585747,0.6118642676191867,0.5804597701149425,0.5759902474976004,0.5594943481929566
l1__communication__valid__fixed250_count,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,valid,fixed250_count,2048,0.1,0.7254835442335441,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6175262237762238}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7062395937395939}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7254835442335441}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6931918775668775}, {""C"": 10.0, ""val_balanced_accuracy"": 0.681683941058941}]",1.0,1.0,1.0,0.727810650887574,0.7254835442335441,0.7223448207803965,0.6954022988505747,0.698152195027195,0.6872808399146985
l1__communication__window__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,window,whole_mean,128,0.1,0.6109459984459984,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.44265873015873014}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5242646242646242}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6109459984459984}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6080898268398268}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5628538128538129}]",0.9137254901960784,0.9122538776452411,0.917286194235679,0.621301775147929,0.6109459984459984,0.6072936787329591,0.5862068965517241,0.5760942284839344,0.5633087953652469
l1__communication__window__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,window,fixed250_ordered_mean,2048,0.1,0.7083093989343988,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.617873445998446}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7010312604062605}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7083093989343988}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7048104673104673}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6756209068709068}]",1.0,1.0,1.0,0.7100591715976331,0.7083093989343988,0.7045136666649534,0.6954022988505747,0.698805789798437,0.6883890348289429
l1__communication__window__whole_count,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,window,whole_count,128,0.1,0.6109459984459984,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.44265873015873014}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5242646242646242}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6109459984459984}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6080898268398268}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5628538128538129}]",0.9137254901960784,0.9122538776452411,0.917286194235679,0.621301775147929,0.6109459984459984,0.6072936787329591,0.5862068965517241,0.5760942284839344,0.5633087953652469
l1__communication__window__fixed250_count,postencode_mask,pretrained_trainable,dense,off,B,23,l1,communication,window,fixed250_count,2048,0.1,0.7083093989343988,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.617873445998446}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7010312604062605}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7083093989343988}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7048104673104673}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6756209068709068}]",1.0,1.0,1.0,0.7100591715976331,0.7083093989343988,0.7045136666649534,0.6954022988505747,0.698805789798437,0.6883890348289429
rsnn__pre_reset__valid__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,rsnn,pre_reset,valid,whole_mean,128,10.0,0.5661525974025974,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.49621212121212127}, {""C"": 0.01, ""val_balanced_accuracy"": 0.544596028971029}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5331037018537018}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5606580919080919}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5661525974025974}]",1.0,1.0,1.0,0.5621301775147929,0.5661525974025974,0.553826213217278,0.42528735632183906,0.42323289455642404,0.41998160042858185
rsnn__pre_reset__valid__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,rsnn,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6119592213342213,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5580537518037518}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5924516455766455}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6119592213342213}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5980436230436231}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5928352897102898}]",1.0,1.0,1.0,0.621301775147929,0.6119592213342213,0.609934446330881,0.5114942528735632,0.5069344462726816,0.5035410684536222
rsnn__pre_reset__window__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,rsnn,pre_reset,window,whole_mean,128,1.0,0.5246708152958153,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37453067765567766}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4368031274281274}, {""C"": 0.1, ""val_balanced_accuracy"": 0.47994227994227984}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5246708152958153}, {""C"": 10.0, ""val_balanced_accuracy"": 0.522303391053391}]",0.9058823529411765,0.9045038717276831,0.9047974027735339,0.5266272189349113,0.5246708152958153,0.5185157629644339,0.41379310344827586,0.39974433246492075,0.3877008871629452
rsnn__pre_reset__window__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,rsnn,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.5039026945276944,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4703098984348984}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49418047230547235}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5039026945276944}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5039026945276944}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4811233904983904}]",1.0,1.0,1.0,0.514792899408284,0.5039026945276944,0.4878923765766172,0.41379310344827586,0.3955748091777504,0.39206195266244276
rsnn__communication__valid__whole_mean,postencode_mask,pretrained_trainable,dense,off,B,23,rsnn,communication,valid,whole_mean,128,0.01,0.5393876956376956,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.49185848873348875}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5393876956376956}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5203171828171828}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5171446608946609}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4999705155955156}]",0.803921568627451,0.8041845565617,0.8059672445802621,0.5384615384615384,0.5393876956376956,0.5322241053476905,0.367816091954023,0.35329596873714525,0.3491524510200232
rsnn__communication__valid__fixed250_ordered_mean,postencode_mask,pretrained_trainable,dense,off,B,23,rsnn,communication,valid,fixed250_ordered_mean,2048,10.0,0.574610112110112,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5285169691419692}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5505886474636474}, {""C"": 0.1, ""val_balanced_accuracy"": 0.567812395937396}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5733679514929515}, {""C"": 10.0, ""val_balanced_accuracy"": 0.574610112110112}]",1.0,1.0,1.0,0.5798816568047337,0.574610112110112,0.5696652619205456,0.47701149425287354,0.46979266648384294,0.4755101185120651
