probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,dense,on,D,11,l1,pre_reset,valid,whole_mean,128,1.0,0.48042339604839607,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.2958791208791209}, {""C"": 0.01, ""val_balanced_accuracy"": 0.34731171606171607}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4353018509268509}, {""C"": 1.0, ""val_balanced_accuracy"": 0.48042339604839607}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4408171689421689}]",0.984313725490196,0.9853526527488238,0.9853138941307927,0.4970414201183432,0.48042339604839607,0.47155777141545646,0.5344827586206896,0.5284763643219526,0.5231394885133612
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,dense,on,D,11,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6404047341547341,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5760392385392386}, {""C"": 0.01, ""val_balanced_accuracy"": 0.574883103008103}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6027444777444777}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6404047341547341}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5812569375069375}]",1.0,1.0,1.0,0.650887573964497,0.6404047341547341,0.6442042129663296,0.7126436781609196,0.7142648201471732,0.7034259696127457
l1__pre_reset__window__whole_mean,original,dynamics_only,dense,on,D,11,l1,pre_reset,window,whole_mean,128,1.0,0.5264436951936952,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3249465811965812}, {""C"": 0.01, ""val_balanced_accuracy"": 0.40932713120213116}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5057477244977244}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5264436951936952}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4992001054501054}]",0.9745098039215686,0.9743223382381571,0.9745022076485301,0.5384615384615384,0.5264436951936952,0.5236763523737519,0.5459770114942529,0.5362346599478953,0.5370796862247661
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,dense,on,D,11,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.6076666389166389,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5660558191808192}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6069225912975912}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6076666389166389}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6024583055833055}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6037344599844601}]",1.0,1.0,1.0,0.6153846153846154,0.6076666389166389,0.6086408210927657,0.6896551724137931,0.6804227227021346,0.6714736728588719
l1__communication__valid__whole_mean,original,dynamics_only,dense,on,D,11,l1,communication,valid,whole_mean,128,0.1,0.4864042207792208,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.34593808968808964}, {""C"": 0.01, ""val_balanced_accuracy"": 0.42154061216561217}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4864042207792208}, {""C"": 1.0, ""val_balanced_accuracy"": 0.47423791486291483}, {""C"": 10.0, ""val_balanced_accuracy"": 0.44734154734154735}]",0.8705882352941177,0.8691373688672029,0.8748839430693933,0.4911242603550296,0.4864042207792208,0.4735634868143211,0.42528735632183906,0.4229390911376205,0.41159221395990103
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,dense,on,D,11,l1,communication,valid,fixed250_ordered_mean,2048,0.1,0.6157172688422689,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5197531635031635}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5741272616272616}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6157172688422689}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5921328671328672}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5805753274503275}]",0.9980392156862745,0.998062015503876,0.9981038569273863,0.6272189349112426,0.6157172688422689,0.6111104495665843,0.6149425287356322,0.6041969468440056,0.5954090076764567
l1__communication__valid__whole_count,original,dynamics_only,dense,on,D,11,l1,communication,valid,whole_count,128,1.0,0.49909847097347093,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36162622100122094}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4301944583194583}, {""C"": 0.1, ""val_balanced_accuracy"": 0.49552912365412366}, {""C"": 1.0, ""val_balanced_accuracy"": 0.49909847097347093}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4633880008880009}]",0.9784313725490196,0.9795929774405776,0.979644999807507,0.5029585798816568,0.49909847097347093,0.4874668048092958,0.46551724137931033,0.4595608231637644,0.46140555652658155
l1__communication__valid__fixed250_count,original,dynamics_only,dense,on,D,11,l1,communication,valid,fixed250_count,2048,0.1,0.5897158397158396,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5528228715728715}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5641320485070485}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5897158397158396}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5733963952713953}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5645288739038739}]",0.9980392156862745,0.998062015503876,0.9981038569273863,0.6094674556213018,0.5897158397158396,0.5880971582634538,0.6609195402298851,0.6519266476987066,0.6389742930864754
l1__communication__window__whole_mean,original,dynamics_only,dense,on,D,11,l1,communication,window,whole_mean,128,1.0,0.4967310467310467,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37134844322344324}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4406111249861249}, {""C"": 0.1, ""val_balanced_accuracy"": 0.47387751137751133}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4967310467310467}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46229673104673114}]",0.9764705882352941,0.9771419970484208,0.9774137277558599,0.4970414201183432,0.4967310467310467,0.4874359091494031,0.4482758620689655,0.43905614401937937,0.4398190372456481
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,dense,on,D,11,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.5813922188922188,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5416621572871573}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5813922188922188}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5662018537018537}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5786543317793318}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5621954434454435}]",0.9725490196078431,0.9715130598632756,0.9734157339583106,0.6035502958579881,0.5813922188922188,0.5800980299858037,0.6666666666666666,0.6545627370995016,0.6457914794131606
