probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,pre_reset,valid,whole_mean,128,1.0,0.5506784881784881,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3900564713064713}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4404397685647685}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5358089826839827}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5506784881784881}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5325598013098013}]",0.9901960784313726,0.990213083969087,0.9905191597555759,0.5680473372781065,0.5506784881784881,0.5487637735382322,0.5,0.49573477992595644,0.49215238761807384
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.01,0.7268231768231769,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.637160062160062}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7268231768231769}, {""C"": 0.1, ""val_balanced_accuracy"": 0.7073312104562106}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6909621628371628}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6518634143634143}]",0.9901960784313726,0.9891748779890207,0.9899055691881303,0.7337278106508875,0.7268231768231769,0.7250054181031583,0.735632183908046,0.7389770156314274,0.7305808114830201
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,pre_reset,window,whole_mean,128,1.0,0.5995105588855588,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4194940476190476}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4736222111222111}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5535801004551003}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5995105588855588}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5524121711621712}]",0.9784313725490196,0.9790789087975482,0.9794574174336704,0.6094674556213018,0.5995105588855588,0.6093805328807081,0.5402298850574713,0.5308777823483706,0.524695246837261
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.7217254967254968,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6656055749805749}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7217254967254968}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6997398434898434}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7017964674214673}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6857902514152513}]",0.9921568627450981,0.9910267298408725,0.9917178055725967,0.727810650887574,0.7217254967254968,0.7160844641296779,0.735632183908046,0.7431999577220165,0.7289287167809602
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,valid,whole_mean,128,1.0,0.5264565295815297,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3797025890775891}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4799693362193362}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5249073842823843}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5264565295815297}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48568480130980124}]",0.9745098039215686,0.9743709990719175,0.9757837363837552,0.5325443786982249,0.5264565295815297,0.5218022117290131,0.5114942528735632,0.5042440810823164,0.510311742802874
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6436174936174935,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5561556499056499}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6436174936174935}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6105207292707292}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5844790626040625}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5800758269508269}]",0.9352941176470588,0.9347779911827047,0.9404577817856948,0.6568047337278107,0.6436174936174935,0.6428845672025552,0.6839080459770115,0.6771334670231729,0.6720251833526452
l1__communication__valid__whole_count,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,valid,whole_count,128,0.1,0.5801500582750583,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39877310189810194}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5299426268176268}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5801500582750583}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5335612304362304}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47887771950271946}]",0.9137254901960784,0.9107733389499267,0.918703532841997,0.591715976331361,0.5801500582750583,0.5811939481423346,0.5229885057471264,0.5174762329174094,0.5218712510838133
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,valid,fixed250_count,2048,0.01,0.6632489038739038,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5665723165723165}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6632489038739038}, {""C"": 0.1, ""val_balanced_accuracy"": 0.593346583971584}, {""C"": 1.0, ""val_balanced_accuracy"": 0.586077811077811}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5489496614496615}]",0.9450980392156862,0.943808174260389,0.9494275517705458,0.6686390532544378,0.6632489038739038,0.6571192253050839,0.6724137931034483,0.665167655057361,0.6576754726754727
l1__communication__window__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,window,whole_mean,128,0.1,0.5801500582750583,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39877310189810194}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5299426268176268}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5801500582750583}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5304133366633367}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4840860528360528}]",0.9117647058823529,0.9088353544538029,0.9167894338690744,0.591715976331361,0.5801500582750583,0.5806611140409521,0.5114942528735632,0.5055104209515974,0.5091457780718626
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6413243006993007,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5717806499056499}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6413243006993007}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6037632506382506}, {""C"": 1.0, ""val_balanced_accuracy"": 0.578923507048507}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5881590631590631}]",0.9431372549019608,0.941870189764265,0.9475369404879143,0.650887573964497,0.6413243006993007,0.637247056411176,0.6724137931034483,0.6643129542026601,0.6521215970848324
l1__communication__window__whole_count,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,window,whole_count,128,0.1,0.5801500582750583,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.39877310189810194}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5299426268176268}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5801500582750583}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5304133366633367}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4840860528360528}]",0.9117647058823529,0.9088353544538029,0.9167894338690744,0.591715976331361,0.5801500582750583,0.5806611140409521,0.5114942528735632,0.5055104209515974,0.5091457780718626
l1__communication__window__fixed250_count,postencode_mask,dynamics_only,ff,on,C,37,l1,communication,window,fixed250_count,2048,0.01,0.6413243006993007,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5717806499056499}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6413243006993007}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6037632506382506}, {""C"": 1.0, ""val_balanced_accuracy"": 0.578923507048507}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5881590631590631}]",0.9431372549019608,0.941870189764265,0.9475369404879143,0.650887573964497,0.6413243006993007,0.637247056411176,0.6724137931034483,0.6643129542026601,0.6521215970848324
rsnn__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,pre_reset,valid,whole_mean,128,1.0,0.4737932206682207,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4371278027528027}, {""C"": 0.01, ""val_balanced_accuracy"": 0.463474025974026}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4670225607725607}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4737932206682207}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4656697469197469}]",0.9784313725490196,0.9780893636512419,0.9790192586921239,0.4911242603550296,0.4737932206682207,0.4697512261609625,0.5287356321839081,0.5257464349376114,0.537500602162092
rsnn__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6618065961815961,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6219294594294594}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6493333055833056}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6618065961815961}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6409732628482628}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6265904234654235}]",1.0,1.0,1.0,0.6627218934911243,0.6618065961815961,0.6593306356864094,0.6436781609195402,0.6390317199140728,0.6304727128104409
rsnn__pre_reset__window__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,pre_reset,window,whole_mean,128,0.1,0.4918220668220668,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4370171495171495}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4900994838494838}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4918220668220668}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4729725135975136}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4705686674436675}]",0.8960784313725491,0.8930272219325285,0.8968769429619341,0.5029585798816568,0.4918220668220668,0.4896134075867893,0.5459770114942529,0.5393839412221766,0.5532423756859708
rsnn__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.6441249722499722,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6230453574203575}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6441249722499722}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6430337024087024}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6326170357420356}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6114364801864801}]",0.9764705882352941,0.9750368926479008,0.9766912174109547,0.650887573964497,0.6441249722499722,0.6443655005293428,0.6551724137931034,0.6494483865807396,0.6470830701298622
rsnn__communication__valid__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,communication,valid,whole_mean,128,0.01,0.5762334887334887,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5372478216228216}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5762334887334887}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5590957653457653}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5264475108225107}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5224411005661005}]",0.9196078431372549,0.9183054996674344,0.9238592904712983,0.5976331360946746,0.5762334887334887,0.5741291913518302,0.5632183908045977,0.5588915169797521,0.5538811813072005
rsnn__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,communication,valid,fixed250_ordered_mean,2048,0.01,0.6815618409368409,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6664616633366633}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6815618409368409}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6352345571095571}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6164082445332445}, {""C"": 10.0, ""val_balanced_accuracy"": 0.610852688977689}]",0.9803921568627451,0.9794562630680136,0.9807532619515862,0.6863905325443787,0.6815618409368409,0.6744690313510482,0.6724137931034483,0.6750975535902007,0.6651147160169613
rsnn__communication__valid__whole_count,postencode_mask,dynamics_only,ff,on,C,37,rsnn,communication,valid,whole_count,128,0.01,0.6005865662115663,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.51882215007215}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6005865662115663}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5714830308580309}, {""C"": 1.0, ""val_balanced_accuracy"": 0.517703823953824}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5136974136974136}]",0.9176470588235294,0.9134580897307982,0.9191100286346087,0.621301775147929,0.6005865662115663,0.595836215378944,0.6379310344827587,0.6235738322135382,0.6176641824106327
rsnn__communication__valid__fixed250_count,postencode_mask,dynamics_only,ff,on,C,37,rsnn,communication,valid,fixed250_count,2048,0.01,0.6691992035742036,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6528568653568653}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6691992035742036}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6271853146853147}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5947698135198135}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5944225912975912}]",0.9882352941176471,0.9877901470378827,0.9884708471433198,0.6745562130177515,0.6691992035742036,0.6606512366198553,0.7011494252873564,0.7016652669226199,0.695341432992295
rsnn__communication__window__whole_mean,postencode_mask,dynamics_only,ff,on,C,37,rsnn,communication,window,whole_mean,128,0.1,0.5871080308580309,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5151629620379621}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5847406066156066}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5871080308580309}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5284677128427128}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5165019008769008}]",0.9784313725490196,0.9785950291094644,0.9789995934167196,0.6035502958579881,0.5871080308580309,0.5830549637128585,0.5919540229885057,0.5876842520224873,0.5815006267627235
