probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,pre_reset,valid,whole_mean,128,1.0,0.5284829753579753,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36583867521367525}, {""C"": 0.01, ""val_balanced_accuracy"": 0.42836330336330325}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5031492812742813}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5284829753579753}, {""C"": 10.0, ""val_balanced_accuracy"": 0.49614170551670544}]",0.9882352941176471,0.9886147573334548,0.9888506537295624,0.5443786982248521,0.5284829753579753,0.5302547037237902,0.5229885057471264,0.5189201117509942,0.521476834247176
l1__pre_reset__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6974466505716506,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6115284021534021}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6912729631479632}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6974466505716506}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6702030608280608}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6427229020979021}]",1.0,1.0,1.0,0.7041420118343196,0.6974466505716506,0.7001675471644511,0.7126436781609196,0.7151883655560126,0.7074817221213113
l1__pre_reset__window__whole_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,pre_reset,window,whole_mean,128,1.0,0.5707920551670552,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.40106837606837603}, {""C"": 0.01, ""val_balanced_accuracy"": 0.48844211344211336}, {""C"": 0.1, ""val_balanced_accuracy"": 0.541217463092463}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5707920551670552}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5232992701742701}]",0.9823529411764705,0.9838849487785658,0.9829581294428799,0.5798816568047337,0.5707920551670552,0.5719713411648896,0.5287356321839081,0.5222870675076557,0.524730505658209
l1__pre_reset__window__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.723795301920302,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.6467313936063936}, {""C"": 0.01, ""val_balanced_accuracy"": 0.7164065101565101}, {""C"": 0.1, ""val_balanced_accuracy"": 0.723795301920302}, {""C"": 1.0, ""val_balanced_accuracy"": 0.7078230796980797}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6890501859251859}]",1.0,1.0,1.0,0.727810650887574,0.723795301920302,0.7221967932341693,0.7528735632183908,0.7550277949175008,0.7450407084522174
l1__communication__valid__whole_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,communication,valid,whole_mean,128,10.0,0.5223890692640693,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4068223443223444}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5020292207792207}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5130636724386725}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5111177017427018}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5223890692640693}]",1.0,1.0,1.0,0.5266272189349113,0.5223890692640693,0.5204670004273731,0.4885057471264368,0.48216226175785004,0.47776330754986346
l1__communication__valid__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.68752775002775,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5985684454434453}, {""C"": 0.01, ""val_balanced_accuracy"": 0.68752775002775}, {""C"": 0.1, ""val_balanced_accuracy"": 0.670700826950827}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6651452713952714}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6694950882450882}]",0.9588235294117647,0.9574823050098744,0.9611446520406473,0.6923076923076923,0.68752775002775,0.6798299875505758,0.7011494252873564,0.6989773298596829,0.6878372214913119
l1__communication__valid__whole_count,postencode_mask,dynamics_only,ff,off,A,23,l1,communication,valid,whole_count,128,0.1,0.5689397408147409,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.41633089133089135}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5370719558219559}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5689397408147409}, {""C"": 1.0, ""val_balanced_accuracy"": 0.540257659007659}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5451187701187701}]",0.9176470588235294,0.9158766446820832,0.9222661903679367,0.5798816568047337,0.5689397408147409,0.5651636118078588,0.603448275862069,0.5951647413044472,0.5948178987108207
l1__communication__valid__fixed250_count,postencode_mask,dynamics_only,ff,off,A,23,l1,communication,valid,fixed250_count,2048,0.01,0.6943958818958819,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5983318764568765}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6943958818958819}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6543813825063824}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6504245754245754}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6704604423354423}]",0.9607843137254902,0.9592168100977562,0.9627467623691727,0.6982248520710059,0.6943958818958819,0.6867318064089162,0.6954022988505747,0.6927681795328855,0.6839613454496715
l1__communication__window__whole_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,communication,window,whole_mean,128,0.1,0.5589198995448995,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.40351037851037846}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5370719558219559}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5589198995448995}, {""C"": 1.0, ""val_balanced_accuracy"": 0.534305278055278}, {""C"": 10.0, ""val_balanced_accuracy"": 0.505512543012543}]",0.9196078431372549,0.9177284965339351,0.9237676918694383,0.5798816568047337,0.5589198995448995,0.5548470115349983,0.5977011494252874,0.5902627805201335,0.5909780640815123
l1__communication__window__fixed250_ordered_mean,postencode_mask,dynamics_only,ff,off,A,23,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6884435009435009,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5931235431235431}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6884435009435009}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6543813825063824}, {""C"": 1.0, ""val_balanced_accuracy"": 0.638916638916639}, {""C"": 10.0, ""val_balanced_accuracy"": 0.674863677988678}]",0.9607843137254902,0.9592168100977562,0.9627467623691727,0.6923076923076923,0.6884435009435009,0.6794422463444777,0.7011494252873564,0.698323735088441,0.6883147573138085
