probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,dynamics_only,diagonal,on,D,23,l1,pre_reset,valid,whole_mean,128,1.0,0.4968822843822844,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.32715201465201466}, {""C"": 0.01, ""val_balanced_accuracy"": 0.39352834665334663}, {""C"": 0.1, ""val_balanced_accuracy"": 0.44921744921744927}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4968822843822844}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4741029803529803}]",0.9588235294117647,0.959737250982959,0.9603417391024168,0.5088757396449705,0.4968822843822844,0.4929662228668963,0.4885057471264368,0.48100490196078444,0.46846931945329023
l1__pre_reset__valid__fixed250_ordered_mean,original,dynamics_only,diagonal,on,D,23,l1,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.6432206682206681,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5376349345099345}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6079930486180486}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6432206682206681}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6368104118104118}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5714126151626152}]",1.0,1.0,1.0,0.650887573964497,0.6432206682206681,0.6454721012329147,0.6666666666666666,0.6631483100233101,0.6477016661543498
l1__pre_reset__window__whole_mean,original,dynamics_only,diagonal,on,D,23,l1,pre_reset,window,whole_mean,128,1.0,0.5204909673659673,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.33284493284493283}, {""C"": 0.01, ""val_balanced_accuracy"": 0.42370997058497056}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5149260461760462}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5204909673659673}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47793352480852475}]",0.9627450980392157,0.9637357992652388,0.9634467286087345,0.5325443786982249,0.5204909673659673,0.514837836425068,0.5,0.4945085755747521,0.494652273530992
l1__pre_reset__window__fixed250_ordered_mean,original,dynamics_only,diagonal,on,D,23,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.6568192224442225,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5724907037407038}, {""C"": 0.01, ""val_balanced_accuracy"": 0.62138209013209}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6508668414918416}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6568192224442225}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6253118409368409}]",1.0,1.0,1.0,0.6627218934911243,0.6568192224442225,0.6569678989682803,0.6551724137931034,0.6481954728278256,0.6421291797664388
l1__communication__valid__whole_mean,original,dynamics_only,diagonal,on,D,23,l1,communication,valid,whole_mean,128,0.1,0.4047632922632923,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.2947132728382728}, {""C"": 0.01, ""val_balanced_accuracy"": 0.37914307914307904}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4047632922632923}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3823939948939949}, {""C"": 10.0, ""val_balanced_accuracy"": 0.3460463147963148}]",0.8372549019607843,0.830925734389275,0.8417550831857846,0.42011834319526625,0.4047632922632923,0.39854369859908423,0.3563218390804598,0.3506797328488505,0.3510677976429683
l1__communication__valid__fixed250_ordered_mean,original,dynamics_only,diagonal,on,D,23,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.5484980297480297,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.46056512931512933}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5484980297480297}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5358717671217671}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5121767121767121}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4734251859251859}]",0.9450980392156862,0.9422495779883818,0.9483137003494685,0.5680473372781065,0.5484980297480297,0.5489733671832396,0.5977011494252874,0.5905481569084509,0.5848293100765211
l1__communication__valid__whole_count,original,dynamics_only,diagonal,on,D,23,l1,communication,valid,whole_count,128,0.01,0.446527084027084,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.2993398962148962}, {""C"": 0.01, ""val_balanced_accuracy"": 0.446527084027084}, {""C"": 0.1, ""val_balanced_accuracy"": 0.42419420856920853}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3755126817626817}, {""C"": 10.0, ""val_balanced_accuracy"": 0.3451305638805639}]",0.6843137254901961,0.6685837742014753,0.6827796320188534,0.46745562130177515,0.446527084027084,0.43965543972162147,0.39080459770114945,0.37507612893642306,0.35663996955341415
l1__communication__valid__fixed250_count,original,dynamics_only,diagonal,on,D,23,l1,communication,valid,fixed250_count,2048,0.01,0.5508134226884227,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.44730755355755353}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5508134226884227}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5354749417249417}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4930434149184149}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4631098068598068}]",0.9313725490196079,0.9294999575843762,0.9371381552054986,0.5621301775147929,0.5508134226884227,0.5483407307676827,0.603448275862069,0.6013120457973399,0.592155719063127
l1__communication__window__whole_mean,original,dynamics_only,diagonal,on,D,23,l1,communication,window,whole_mean,128,0.01,0.43895132645132645,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.31581959706959706}, {""C"": 0.01, ""val_balanced_accuracy"": 0.43895132645132645}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4026168276168276}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3683181401931402}, {""C"": 10.0, ""val_balanced_accuracy"": 0.35028929403929404}]",0.6705882352941176,0.6544258204669823,0.6688190636808474,0.46153846153846156,0.43895132645132645,0.4311480322343235,0.3735632183908046,0.359515545728781,0.3474184692791014
l1__communication__window__fixed250_ordered_mean,original,dynamics_only,diagonal,on,D,23,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.5568764568764569,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.46969003219003214}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5568764568764569}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5486062548562548}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5050092268842269}, {""C"": 10.0, ""val_balanced_accuracy"": 0.45791083916083913}]",0.9372549019607843,0.9348191065205463,0.941312111762653,0.5680473372781065,0.5568764568764569,0.5562969800714899,0.6264367816091954,0.6242837024087023,0.6184038452357418
