probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_frozen,dense,on,D,37,l1,pre_reset,valid,whole_mean,128,1.0,0.4804116022866023,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.29302503052503054}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3785121128871129}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4688294344544344}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4804116022866023}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46595210345210347}]",0.9882352941176471,0.9888987520396039,0.9885966229368567,0.4970414201183432,0.4804116022866023,0.4647434744686026,0.5402298850574713,0.535039592760181,0.5100178671407302
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6144775363525363,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5644206487956488}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5988029331779332}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6096164252414252}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6144775363525363}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6000180375180375}]",1.0,1.0,1.0,0.6272189349112426,0.6144775363525363,0.6182200566759811,0.6839080459770115,0.68238350701586,0.6701943517664567
l1__pre_reset__window__whole_mean,original,pretrained_frozen,dense,on,D,37,l1,pre_reset,window,whole_mean,128,10.0,0.5438790376290376,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.32580128205128206}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4617174492174492}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5101755883005882}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5430583305583306}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5438790376290376}]",1.0,1.0,1.0,0.5621301775147929,0.5438790376290376,0.5367121099621327,0.5632183908045977,0.5481020613373555,0.5426214480578807
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,l1,pre_reset,window,fixed250_ordered_mean,2048,1.0,0.6356424825174826,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.586726467976468}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6116976773226773}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6252258158508158}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6356424825174826}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6072333916083915}]",1.0,1.0,1.0,0.6449704142011834,0.6356424825174826,0.6421000624175562,0.6954022988505747,0.6905707242104301,0.6825212582694823
l1__communication__valid__whole_mean,original,pretrained_frozen,dense,on,D,37,l1,communication,valid,whole_mean,128,0.01,0.5255772005772006,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3907564657564657}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5255772005772006}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5211129148629149}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4769681707181707}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4453213453213453}]",0.7862745098039216,0.7800663951140937,0.7924013326634348,0.5384615384615384,0.5255772005772006,0.5154964367349564,0.39655172413793105,0.3893957961972668,0.3859268860019967
l1__communication__valid__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6351846070596071,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5229752886002885}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6351846070596071}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5944468725718726}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5892881424131424}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5573707542457543}]",0.9686274509803922,0.9662861977444254,0.9688144456969696,0.6449704142011834,0.6351846070596071,0.6391602797063018,0.5977011494252874,0.5919229055258467,0.5825606421862611
l1__communication__valid__whole_count,original,pretrained_frozen,dense,on,D,37,l1,communication,valid,whole_count,128,0.1,0.5386342823842823,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37695360195360195}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5214469558219558}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5386342823842823}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5145177738927739}, {""C"": 10.0, ""val_balanced_accuracy"": 0.48722458097458093}]",0.9450980392156862,0.9433502011742507,0.9465572676575315,0.5502958579881657,0.5386342823842823,0.5284605893971871,0.47126436781609193,0.46578782736870966,0.454169292887985
l1__communication__valid__fixed250_count,original,pretrained_frozen,dense,on,D,37,l1,communication,valid,fixed250_count,2048,0.01,0.6187180874680875,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5227383727383726}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6187180874680875}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6068629287379287}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6139808108558108}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6131261100011101}]",0.9627450980392157,0.960802113957521,0.9639292266839933,0.6272189349112426,0.6187180874680875,0.6209286503607657,0.6149425287356322,0.610851729969377,0.5999060647366273
l1__communication__window__whole_mean,original,pretrained_frozen,dense,on,D,37,l1,communication,window,whole_mean,128,0.1,0.5342310467310467,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.378155525030525}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49941169941169944}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5342310467310467}, {""C"": 1.0, ""val_balanced_accuracy"": 0.48578608891108893}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4421734515484515}]",0.9490196078431372,0.9469348450225393,0.9502799916273026,0.5443786982248521,0.5342310467310467,0.5251249826583096,0.46551724137931033,0.4619275332510626,0.4433328144005893
l1__communication__window__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.6163506632256633,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5380161505161504}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6163506632256633}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5905434842934844}, {""C"": 1.0, ""val_balanced_accuracy"": 0.57932171994672}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5767784299034299}]",0.9725490196078431,0.9710739824235145,0.9731084915273177,0.6272189349112426,0.6163506632256633,0.620301431449439,0.6379310344827587,0.6313155594405594,0.6272522841795288
l1__communication__window__whole_count,original,pretrained_frozen,dense,on,D,37,l1,communication,window,whole_count,128,0.1,0.5342310467310467,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.378155525030525}, {""C"": 0.01, ""val_balanced_accuracy"": 0.49941169941169944}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5342310467310467}, {""C"": 1.0, ""val_balanced_accuracy"": 0.48578608891108893}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4421734515484515}]",0.9490196078431372,0.9469348450225393,0.9502799916273026,0.5443786982248521,0.5342310467310467,0.5251249826583096,0.46551724137931033,0.4619275332510626,0.4433328144005893
l1__communication__window__fixed250_count,original,pretrained_frozen,dense,on,D,37,l1,communication,window,fixed250_count,2048,0.01,0.6163506632256633,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5380161505161504}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6163506632256633}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5905434842934844}, {""C"": 1.0, ""val_balanced_accuracy"": 0.57932171994672}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5767784299034299}]",0.9725490196078431,0.9710739824235145,0.9731084915273177,0.6272189349112426,0.6163506632256633,0.620301431449439,0.6379310344827587,0.6313155594405594,0.6272522841795288
rsnn__pre_reset__valid__whole_mean,original,pretrained_frozen,dense,on,D,37,rsnn,pre_reset,valid,whole_mean,128,0.1,0.4604957542457542,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37485465922965916}, {""C"": 0.01, ""val_balanced_accuracy"": 0.43935543623043616}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4604957542457542}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4504263098013097}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4477116633366633}]",0.8352941176470589,0.8320661450194984,0.8350174902572834,0.46153846153846156,0.4604957542457542,0.44191666571884786,0.3850574712643678,0.36510466657525487,0.3482542919701994
rsnn__pre_reset__valid__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,rsnn,pre_reset,valid,fixed250_ordered_mean,2048,0.1,0.4819284881784882,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4715024558774559}, {""C"": 0.01, ""val_balanced_accuracy"": 0.47878059440559445}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4819284881784882}, {""C"": 1.0, ""val_balanced_accuracy"": 0.47706737706737706}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4503715034965035}]",1.0,1.0,1.0,0.48520710059171596,0.4819284881784882,0.4755857782252306,0.4827586206896552,0.4783663844325609,0.467396454120592
rsnn__pre_reset__window__whole_mean,original,pretrained_frozen,dense,on,D,37,rsnn,pre_reset,window,whole_mean,128,0.1,0.4276626151626152,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.2962148962148962}, {""C"": 0.01, ""val_balanced_accuracy"": 0.39176760739260746}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4276626151626152}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4056273587523587}, {""C"": 10.0, ""val_balanced_accuracy"": 0.41118048618048625}]",0.7843137254901961,0.7813678656337596,0.7832363397935042,0.4378698224852071,0.4276626151626152,0.41665642408062314,0.3620689655172414,0.3479682286667581,0.3306606850356851
rsnn__pre_reset__window__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,rsnn,pre_reset,window,fixed250_ordered_mean,2048,0.001,0.4688374125874126,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4688374125874126}, {""C"": 0.01, ""val_balanced_accuracy"": 0.42988296425796424}, {""C"": 0.1, ""val_balanced_accuracy"": 0.44073287823287827}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4327602952602952}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4315583721833722}]",0.7705882352941177,0.7619868386327266,0.7637992523531012,0.48520710059171596,0.4688374125874126,0.44882954794315294,0.4425287356321839,0.423492989853284,0.3925346673450389
rsnn__communication__valid__whole_mean,original,pretrained_frozen,dense,on,D,37,rsnn,communication,valid,whole_mean,128,0.01,0.365800172050172,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.33451617826617824}, {""C"": 0.01, ""val_balanced_accuracy"": 0.365800172050172}, {""C"": 0.1, ""val_balanced_accuracy"": 0.3628330003330003}, {""C"": 1.0, ""val_balanced_accuracy"": 0.357624666999667}, {""C"": 10.0, ""val_balanced_accuracy"": 0.35524163336663345}]",0.7156862745098039,0.7062787353713746,0.7058042533906045,0.38461538461538464,0.365800172050172,0.3484876129926186,0.3390804597701149,0.3322955231043466,0.30461853199219185
rsnn__communication__valid__fixed250_ordered_mean,original,pretrained_frozen,dense,on,D,37,rsnn,communication,valid,fixed250_ordered_mean,2048,0.01,0.41798063048063044,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.408147755022755}, {""C"": 0.01, ""val_balanced_accuracy"": 0.41798063048063044}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4068695193695194}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4096205877455878}, {""C"": 10.0, ""val_balanced_accuracy"": 0.38723810911310913}]",0.9568627450980393,0.9576455096257561,0.958110951591079,0.42011834319526625,0.41798063048063044,0.3986254461577284,0.46551724137931033,0.4613902029343206,0.44578900670609617
rsnn__communication__valid__whole_count,original,pretrained_frozen,dense,on,D,37,rsnn,communication,valid,whole_count,128,1.0,0.37343663281163275,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3250915750915751}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3519112831612832}, {""C"": 0.1, ""val_balanced_accuracy"": 0.3507433538683538}, {""C"": 1.0, ""val_balanced_accuracy"": 0.37343663281163275}, {""C"": 10.0, ""val_balanced_accuracy"": 0.36589486901986895}]",0.9705882352941176,0.9699736309988295,0.9708535301305438,0.3727810650887574,0.37343663281163275,0.3631793985511201,0.3333333333333333,0.3277502113899173,0.31986303864980337
rsnn__communication__valid__fixed250_count,original,pretrained_frozen,dense,on,D,37,rsnn,communication,valid,fixed250_count,2048,0.001,0.38148830336330336,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.38148830336330336}, {""C"": 0.01, ""val_balanced_accuracy"": 0.375982350982351}, {""C"": 0.1, ""val_balanced_accuracy"": 0.3752383033633034}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3748910811410812}, {""C"": 10.0, ""val_balanced_accuracy"": 0.3772949272949273}]",0.7627450980392156,0.7489903261639476,0.7547829074472663,0.40236686390532544,0.38148830336330336,0.37059446374068616,0.4942528735632184,0.4889715880524704,0.4742977571656781
rsnn__communication__window__whole_mean,original,pretrained_frozen,dense,on,D,37,rsnn,communication,window,whole_mean,128,1.0,0.3314227439227439,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.24669948107448111}, {""C"": 0.01, ""val_balanced_accuracy"": 0.2923153235653236}, {""C"": 0.1, ""val_balanced_accuracy"": 0.293390984015984}, {""C"": 1.0, ""val_balanced_accuracy"": 0.3314227439227439}, {""C"": 10.0, ""val_balanced_accuracy"": 0.2986235986235986}]",0.9568627450980393,0.9555869402335831,0.9570409713272254,0.3431952662721893,0.3314227439227439,0.32418518366494337,0.3103448275862069,0.30329853969559856,0.3048373629537681
