probe,variant,l1_init,topology,fusion,architecture_case,seed,layer,state,support,aggregation,feature_dim,selected_C,selected_val_balanced_accuracy,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
l1__pre_reset__valid__whole_mean,original,pretrained_trainable,dense,off,B,37,l1,pre_reset,valid,whole_mean,128,1.0,0.4979863886113886,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.3266788766788767}, {""C"": 0.01, ""val_balanced_accuracy"": 0.3876005938505938}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4683257714507714}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4979863886113886}, {""C"": 10.0, ""val_balanced_accuracy"": 0.47675622988122984}]",0.9941176470588236,0.9943509813623619,0.994454157092727,0.514792899408284,0.4979863886113886,0.49187596114426807,0.5057471264367817,0.5000952682937977,0.4918271829642648
l1__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,off,B,37,l1,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.6424155705405705,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5756424131424132}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5961493367743368}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6319989038739039}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6424155705405705}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6016074203574203}]",1.0,1.0,1.0,0.650887573964497,0.6424155705405705,0.6442562233712181,0.7126436781609196,0.705833076237488,0.6923328797092424
l1__pre_reset__window__whole_mean,original,pretrained_trainable,dense,off,B,37,l1,pre_reset,window,whole_mean,128,1.0,0.567898074148074,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36409493284493283}, {""C"": 0.01, ""val_balanced_accuracy"": 0.46408868908868905}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5668831168831169}, {""C"": 1.0, ""val_balanced_accuracy"": 0.567898074148074}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5595418470418471}]",0.996078431372549,0.9962889658584859,0.9963117422320459,0.5798816568047337,0.567898074148074,0.568283171117309,0.5632183908045977,0.5597195084327439,0.5539951501924442
l1__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,dense,off,B,37,l1,pre_reset,window,fixed250_ordered_mean,2048,0.01,0.6009337884337884,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5637105949605948}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6009337884337884}, {""C"": 0.1, ""val_balanced_accuracy"": 0.583759643134643}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5933216089466088}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6000790875790876}]",0.9901960784313726,0.989168932525427,0.9895265214380563,0.6153846153846154,0.6009337884337884,0.60310136312503,0.6896551724137931,0.6817597639288815,0.6744632299382953
l1__communication__valid__whole_mean,original,pretrained_trainable,dense,off,B,37,l1,communication,valid,whole_mean,128,0.1,0.5196248196248197,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4055229492729493}, {""C"": 0.01, ""val_balanced_accuracy"": 0.50806727994228}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5196248196248197}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5008883477633478}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4955693611943612}]",0.9156862745098039,0.9153903578660479,0.917361201549919,0.5266272189349113,0.5196248196248197,0.5118441087988572,0.45977011494252873,0.4499425819278761,0.44108320498776266
l1__communication__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,off,B,37,l1,communication,valid,fixed250_ordered_mean,2048,0.01,0.6638798701298702,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5871843434343434}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6638798701298702}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6529689060939061}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6321355727605728}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6218659812409812}]",0.9882352941176471,0.9871507608486244,0.9881261972671255,0.6745562130177515,0.6638798701298702,0.6640280452817972,0.6609195402298851,0.6528829014123131,0.6426263821425112
l1__communication__valid__whole_count,original,pretrained_trainable,dense,off,B,37,l1,communication,valid,whole_count,128,0.1,0.5599254911754911,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.36854395604395607}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5104863886113885}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5599254911754911}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5188065406815406}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4811462842712843}]",0.9392156862745098,0.9380838473358484,0.939252365856524,0.5680473372781065,0.5599254911754911,0.5521679942808194,0.4942528735632184,0.48463809474838887,0.47296739546885247
l1__communication__valid__fixed250_count,original,pretrained_trainable,dense,off,B,37,l1,communication,valid,fixed250_count,2048,0.1,0.6643509268509269,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5536411505161504}, {""C"": 0.01, ""val_balanced_accuracy"": 0.6571223914973915}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6643509268509269}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6483787046287046}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6064414751914752}]",1.0,1.0,1.0,0.6686390532544378,0.6643509268509269,0.6576325966925659,0.6666666666666666,0.6574190719411307,0.6449408509053562
l1__communication__window__whole_mean,original,pretrained_trainable,dense,off,B,37,l1,communication,window,whole_mean,128,0.1,0.5591814435564435,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37495421245421245}, {""C"": 0.01, ""val_balanced_accuracy"": 0.48340305527805527}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5591814435564435}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5072986041736042}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46929112554112556}]",0.9372549019607843,0.9353268698905177,0.9372533766788941,0.5680473372781065,0.5591814435564435,0.5501168789316072,0.4827586206896552,0.47236591023355734,0.4629759289777142
l1__communication__window__fixed250_ordered_mean,original,pretrained_trainable,dense,off,B,37,l1,communication,window,fixed250_ordered_mean,2048,0.01,0.669448606948607,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5664252414252413}, {""C"": 0.01, ""val_balanced_accuracy"": 0.669448606948607}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6579406704406705}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6498914280164281}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6552104145854146}]",0.9862745098039216,0.9852989089967726,0.9863154319794419,0.6804733727810651,0.669448606948607,0.6698730391995813,0.6666666666666666,0.6567654771698889,0.6436026132441445
l1__communication__window__whole_count,original,pretrained_trainable,dense,off,B,37,l1,communication,window,whole_count,128,0.1,0.5591814435564435,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.37495421245421245}, {""C"": 0.01, ""val_balanced_accuracy"": 0.48340305527805527}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5591814435564435}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5072986041736042}, {""C"": 10.0, ""val_balanced_accuracy"": 0.46929112554112556}]",0.9372549019607843,0.9353268698905177,0.9372533766788941,0.5680473372781065,0.5591814435564435,0.5501168789316072,0.4827586206896552,0.47236591023355734,0.4629759289777142
l1__communication__window__fixed250_count,original,pretrained_trainable,dense,off,B,37,l1,communication,window,fixed250_count,2048,0.01,0.669448606948607,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5664252414252413}, {""C"": 0.01, ""val_balanced_accuracy"": 0.669448606948607}, {""C"": 0.1, ""val_balanced_accuracy"": 0.6579406704406705}, {""C"": 1.0, ""val_balanced_accuracy"": 0.6498914280164281}, {""C"": 10.0, ""val_balanced_accuracy"": 0.6552104145854146}]",0.9862745098039216,0.9852989089967726,0.9863154319794419,0.6804733727810651,0.669448606948607,0.6698730391995813,0.6666666666666666,0.6567654771698889,0.6436026132441445
rsnn__pre_reset__valid__whole_mean,original,pretrained_trainable,dense,off,B,37,rsnn,pre_reset,valid,whole_mean,128,10.0,0.4896419552669553,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4504481629481629}, {""C"": 0.01, ""val_balanced_accuracy"": 0.4692796786546786}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4875815157065157}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4747610028860029}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4896419552669553}]",1.0,1.0,1.0,0.4911242603550296,0.4896419552669553,0.48114891419940514,0.3390804597701149,0.33960632912838795,0.33857099209619873
rsnn__pre_reset__valid__fixed250_ordered_mean,original,pretrained_trainable,dense,off,B,37,rsnn,pre_reset,valid,fixed250_ordered_mean,2048,1.0,0.5403228715728715,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.5354863886113885}, {""C"": 0.01, ""val_balanced_accuracy"": 0.5236066017316017}, {""C"": 0.1, ""val_balanced_accuracy"": 0.5284677128427128}, {""C"": 1.0, ""val_balanced_accuracy"": 0.5403228715728715}, {""C"": 10.0, ""val_balanced_accuracy"": 0.5231487262737262}]",1.0,1.0,1.0,0.5443786982248521,0.5403228715728715,0.5354059767220122,0.39655172413793105,0.39028034873623113,0.3847543969216685
rsnn__pre_reset__window__whole_mean,original,pretrained_trainable,dense,off,B,37,rsnn,pre_reset,window,whole_mean,128,10.0,0.4567189754689755,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.27819368131868133}, {""C"": 0.01, ""val_balanced_accuracy"": 0.35105692918192916}, {""C"": 0.1, ""val_balanced_accuracy"": 0.4000648656898657}, {""C"": 1.0, ""val_balanced_accuracy"": 0.4428436147186147}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4567189754689755}]",0.9980392156862745,0.998062015503876,0.998123550495467,0.46745562130177515,0.4567189754689755,0.44913117348601217,0.367816091954023,0.36765277206453684,0.36223459494056987
rsnn__pre_reset__window__fixed250_ordered_mean,original,pretrained_trainable,dense,off,B,37,rsnn,pre_reset,window,fixed250_ordered_mean,2048,0.1,0.45436473248973247,"[{""C"": 0.001, ""val_balanced_accuracy"": 0.4205849705849705}, {""C"": 0.01, ""val_balanced_accuracy"": 0.43804528804528803}, {""C"": 0.1, ""val_balanced_accuracy"": 0.45436473248973247}, {""C"": 1.0, ""val_balanced_accuracy"": 0.43353139915639916}, {""C"": 10.0, ""val_balanced_accuracy"": 0.4390869547119547}]",1.0,1.0,1.0,0.46745562130177515,0.45436473248973247,0.4506886202379216,0.42528735632183906,0.42120169454728273,0.41269927410895235
