epoch,split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
1,train,0.136986301369863,0.12803633520306115,0.10348676273458614,0.10958507068154426,2.4203923793688213
1,val,0.09448818897637795,0.08333333333333333,0.014388489208633093,0.01631450744915878,2.4606852531433105
2,train,0.2496194824961948,0.23544494458458434,0.18365544113972357,0.19372344760411084,2.234488691550593
2,val,0.1732283464566929,0.15896464646464645,0.08790025763709974,0.09182429671447492,2.398982524871826
3,train,0.2937595129375951,0.2820879281305874,0.23796733885333912,0.24758080815148087,2.138241666274165
3,val,0.25196850393700787,0.23383838383838387,0.1480533093740641,0.15415841030162825,2.3023440837860107
4,train,0.3378995433789954,0.3260096968881953,0.2918378380989473,0.3030534381733391,2.0587154933488168
4,val,0.31496062992125984,0.3119047619047619,0.22478807551046975,0.22157648124348103,2.193885326385498
5,train,0.3713850837138508,0.3586319556331499,0.32948690001149,0.33777723410709964,1.982728824949337
5,val,0.3543307086614173,0.33547979797979793,0.29386019935039537,0.3042039654545444,2.114067554473877
6,train,0.4094368340943683,0.3942116389252068,0.3644527201608492,0.3742126907890437,1.9092918583610106
6,val,0.31496062992125984,0.3152777777777778,0.23270001797843134,0.23724319062973812,2.0564560890197754
7,train,0.4018264840182648,0.3814880769212205,0.32342863584760456,0.3394261279207864,1.8546365425104057
7,val,0.4330708661417323,0.40946969696969693,0.35266648619237034,0.37159746580247077,1.9521799087524414
8,train,0.4642313546423135,0.4414800471448779,0.4029359158086884,0.4190191672715997,1.7823122741606319
8,val,0.3228346456692913,0.30063131313131314,0.2744789628708505,0.2938486915814753,1.93116295337677
9,train,0.5235920852359208,0.5071481520369019,0.489132367130996,0.49770397285963286,1.6972681960740228
9,val,0.3700787401574803,0.35095598845598847,0.2783758914193697,0.28739233682746174,1.8856174945831299
10,train,0.5418569254185692,0.5246553589512934,0.509796866797357,0.5185962315273889,1.6415700204840533
10,val,0.4409448818897638,0.4214015151515151,0.3736416282823582,0.3879046034134157,1.8021944761276245
11,train,0.5859969558599696,0.5721993374038542,0.5680767231263285,0.5741254481184732,1.5747560952170618
11,val,0.4645669291338583,0.45732323232323235,0.3991182443675769,0.4024811290861129,1.789725422859192
12,train,0.6255707762557078,0.615049289070963,0.6149401179373571,0.617916186578674,1.5073354117220759
12,val,0.30708661417322836,0.2902777777777778,0.21255969641508407,0.23076696008345718,1.8696184158325195
13,train,0.6149162861491628,0.6000207746028751,0.5977415190453719,0.6032268717635694,1.4432399982368203
13,val,0.29133858267716534,0.27083333333333337,0.19517100832890308,0.20793429529442792,1.9001984596252441
14,train,0.649923896499239,0.6346143521749307,0.6330595302706447,0.6390407285492088,1.403489599307741
14,val,0.2677165354330709,0.2505050505050505,0.18463426718994055,0.19742070335669254,1.9519468545913696
15,train,0.6757990867579908,0.6604074203356319,0.6629772882438041,0.6694708960168082,1.3532851067126432
15,val,0.3779527559055118,0.3657828282828283,0.29534951159951156,0.3049909145972138,1.8198449611663818
16,train,0.7092846270928462,0.7016167630634095,0.7040163061749828,0.7066994586637997,1.28911665422187
16,val,0.36220472440944884,0.36408730158730157,0.3279115754253453,0.3250919604826253,1.7383801937103271
17,train,0.7382039573820396,0.7295741860803814,0.7298841603730372,0.7331305849687311,1.2303326282327034
17,val,0.3858267716535433,0.36780303030303035,0.32207681828979406,0.3340263625978709,1.6301171779632568
18,train,0.7366818873668188,0.7244861095343992,0.7262580090957688,0.7320446044445095,1.1716404810343704
18,val,0.5039370078740157,0.48169191919191917,0.46842944626217675,0.48559905772933154,1.5294538736343384
19,train,0.7701674277016742,0.7604153332093886,0.762226118007658,0.7665050432446499,1.1365541707798046
19,val,0.4409448818897638,0.428445165945166,0.37043163605663604,0.3827363404135058,1.6336268186569214
20,train,0.7808219178082192,0.7745249578649475,0.7773099881214146,0.779406062164517,1.0830754145095338
20,val,0.5118110236220472,0.5080357142857143,0.461727696619001,0.46112656714505396,1.578288197517395
21,train,0.7853881278538812,0.7776160276021064,0.7805867557497179,0.7828828975020076,1.038370571905801
21,val,0.3779527559055118,0.3526515151515151,0.31622095698182656,0.3355901164528347,1.6320899724960327
22,train,0.806697108066971,0.8011042181539679,0.8032622080957643,0.804356121033339,1.0090091761933069
22,val,0.3858267716535433,0.38454184704184696,0.3136113804496157,0.30247136528748375,1.6852128505706787
