epoch,train_loss,val_balanced_accuracy,val_accuracy
1,2.199820520670991,0.5791486291486292,0.5826771653543307
2,0.5168488400348971,0.5940836940836941,0.5826771653543307
3,0.19260337424877028,0.5789321789321789,0.5669291338582677
4,0.09930981050388635,0.600523088023088,0.5905511811023622
5,0.06349639785072031,0.6005230880230881,0.5905511811023622
6,0.04772551607232842,0.6005230880230881,0.5905511811023622
7,0.036832404341350225,0.6074675324675324,0.5984251968503937
8,0.029217718381723858,0.6074675324675324,0.5984251968503937
9,0.024215137574657278,0.5935786435786435,0.5826771653543307
10,0.0210498917558694,0.5866341991341991,0.5748031496062992
11,0.018679463300326642,0.5935786435786435,0.5826771653543307
12,0.016589209672681637,0.5935786435786435,0.5826771653543307
13,0.01488517447200404,0.5935786435786435,0.5826771653543307
14,0.013512397673309893,0.5935786435786435,0.5826771653543307
15,0.012399626634958309,0.5935786435786435,0.5826771653543307
16,0.011480819458025685,0.5935786435786435,0.5826771653543307
17,0.010708576588518634,0.5935786435786435,0.5826771653543307
18,0.010059518147050155,0.5935786435786435,0.5826771653543307
19,0.009554426531666037,0.5935786435786435,0.5826771653543307
20,0.009081199378217464,0.5935786435786435,0.5826771653543307
21,0.008649323175305463,0.5935786435786435,0.5826771653543307
22,0.008435815120543973,0.5935786435786435,0.5826771653543307
23,0.008186720975049555,0.5935786435786435,0.5826771653543307
24,0.007845730661121134,0.5935786435786435,0.5826771653543307
25,0.007480314647838405,0.5935786435786435,0.5826771653543307
26,0.007072019004482702,0.5935786435786435,0.5826771653543307
27,0.006770102125755547,0.5935786435786435,0.5826771653543307
28,0.006515002426020858,0.5935786435786435,0.5826771653543307
29,0.006351890593846548,0.5935786435786435,0.5826771653543307
30,0.006239633353021637,0.6011544011544011,0.5905511811023622
31,0.006152044688287663,0.6011544011544011,0.5905511811023622
32,0.005941783576988285,0.6011544011544011,0.5905511811023622
33,0.005777623038030197,0.6011544011544011,0.5905511811023622
34,0.005623925388670176,0.6011544011544011,0.5905511811023622
35,0.005506431476228631,0.6011544011544011,0.5905511811023622
36,0.005375727638318749,0.5907377344877345,0.5826771653543307
37,0.0052789922816398206,0.5907377344877345,0.5826771653543307
