CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.0707070707070707,0.07874015748031496,0.0214970214970215,20,0.0805976430976431,0.08661417322834646,0.07061240321044242,0.15142496392496393,0.14960629921259844,0.11365989645559539,0.15193602693602692,0.16535433070866143,0.11451216882764499,0.10573963029222877,0.10752304677018935,0.10079966329966329,0.10236220472440945,0.058687198328477026,0.014033438637852669,0.23912265429791432,0.25047271667257837,0.028212699836317974,-0.2902616223782363,-0.2750754418391091
