epoch,train_ba,val_ba,train_total_loss,val_loss
1,0.1267381789357596,0.06547619047619048,2.4964107036590577,2.4812753200531006
2,0.12657365790810707,0.10019841269841269,2.4694947242736816,2.4627888202667236
3,0.15656976718982193,0.12103174603174603,2.4486741065979003,2.447162628173828
4,0.15950135405666446,0.10714285714285714,2.424017000198364,2.432878017425537
5,0.15456955867333225,0.12797619047619047,2.407556247711182,2.419461488723755
6,0.1706904352344604,0.11607142857142856,2.393084764480591,2.4081003665924072
7,0.21539072998978662,0.1419973544973545,2.365028238296509,2.3970768451690674
8,0.21597342050565324,0.16084656084656088,2.334513711929321,2.378443479537964
9,0.24675877770610477,0.1900132275132275,2.319961166381836,2.3593122959136963
10,0.24785508385744237,0.18306878306878308,2.291005849838257,2.3435628414154053
11,0.2759207296314215,0.1781084656084656,2.2585729598999023,2.3137288093566895
12,0.2704447087387339,0.20727513227513228,2.2271681785583497,2.2794790267944336
13,0.2967087633714992,0.2332010582010582,2.1958750247955323,2.250946044921875
14,0.30268196978033274,0.23723544973544972,2.1656163215637205,2.221834182739258
15,0.3074175720656483,0.248015873015873,2.13248987197876,2.181518077850342
16,0.3536955146650393,0.273478835978836,2.091423749923706,2.1683619022369385
17,0.3610816540237554,0.26917989417989413,2.047144365310669,2.126598834991455
18,0.38138844422626333,0.2785714285714286,2.0181820154190064,2.0878231525421143
19,0.39728188935897957,0.24107142857142858,1.971074628829956,2.081998109817505
20,0.4103161083548616,0.28075396825396826,1.9404720544815064,2.037339925765991
21,0.41656910834537547,0.28214285714285714,1.9017340183258056,2.016375780105591
22,0.4401149634045953,0.27086940836940837,1.8577244758605957,1.9858180284500122
23,0.4419441868695013,0.27844516594516594,1.8247488260269165,1.975303292274475
24,0.4665390208677313,0.2778138528138528,1.7993188858032227,1.9374103546142578
25,0.47189983786612544,0.27150072150072146,1.7578134536743164,1.938175916671753
26,0.4773734819547342,0.35014430014430015,1.7206910371780395,1.9066672325134277
27,0.4928454186238622,0.28665223665223666,1.6913992881774902,1.8995710611343384
28,0.5077112273910783,0.3310966810966811,1.653037166595459,1.8658597469329834
29,0.5217665388061333,0.36121933621933616,1.6207327604293824,1.853100061416626
30,0.5274774607155818,0.33046536796536796,1.5870855331420899,1.8342173099517822
31,0.5609694747915795,0.37312409812409814,1.5501920700073242,1.811274528503418
32,0.5789425504982889,0.3416125541125541,1.5351995706558228,1.7987868785858154
33,0.5803574353099075,0.35427489177489174,1.4980169773101806,1.7788233757019043
34,0.6105695566375532,0.3661796536796537,1.4612611532211304,1.7639333009719849
35,0.6127791583038218,0.3522907647907649,1.4226330995559693,1.7267954349517822
36,0.6343432238031429,0.3334415584415584,1.40918025970459,1.7369449138641357
37,0.6452816510920633,0.3731240981240982,1.3663761854171752,1.7081283330917358
38,0.6534299073617618,0.3684944684944685,1.3348807096481323,1.6975018978118896
39,0.6736044055774671,0.3939574314574315,1.3105040073394776,1.6626564264297485
40,0.6868112307044258,0.37249278499278504,1.276730442047119,1.6901172399520874
41,0.6912902745974572,0.38112073112073114,1.2557119607925415,1.6446083784103394
42,0.7083356403726616,0.4240860990860991,1.210519027709961,1.6203306913375854
43,0.7190823824119489,0.4254389129389129,1.1854018688201904,1.6204099655151367
44,0.7299565825037299,0.4285473785473785,1.1743640899658203,1.6019601821899414
45,0.7485055167745994,0.4180315055315056,1.1357298612594604,1.5966861248016357
46,0.7585018817399803,0.41247594997595,1.125856614112854,1.5806924104690552
47,0.7667813450196749,0.4418049543049543,1.103194570541382,1.5577545166015625
48,0.768023557824272,0.43826960076960075,1.080092763900757,1.5609493255615234
49,0.7756635771018684,0.4306938431938432,1.053024911880493,1.5545998811721802
50,0.7890306785293687,0.44815416065416064,1.0326000690460204,1.5141180753707886
51,0.7963165837709281,0.42993626743626745,1.0095199346542358,1.5213679075241089
52,0.79450331216599,0.45870610870610884,0.9994384288787842,1.5015897750854492
53,0.801948499427585,0.42299182299182303,0.9530681252479554,1.528281331062317
54,0.8035346485622911,0.4454124579124579,0.9267188310623169,1.4687328338623047
55,0.8218281796499398,0.44184102934102937,0.9148397088050843,1.5008527040481567
56,0.8344136326501648,0.46069023569023576,0.8889867782592773,1.4558866024017334
