condition,architecture_family,beta,tau_mem_ms,recurrent,stateful,seed,ablation,replicate,native_val_ba,native_test_ba,hidden_whole_count_refit_val_ba,hidden_whole_count_refit_test_ba,hidden_whole_count_transfer_val_ba,hidden_whole_count_transfer_test_ba
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,ordered,0,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,state_reset,0,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,temporal_shuffle,0,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,temporal_shuffle,1,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,temporal_shuffle,2,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,temporal_shuffle,3,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,11,temporal_shuffle,4,0.5567219817219817,0.535721916971917,0.5725589225589226,0.5851204351204351,0.5725589225589226,0.5851204351204351
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,ordered,0,0.5153198653198654,0.5653332778332779,0.5221741221741222,0.5731795981795981,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,state_reset,0,0.5153198653198654,0.5653332778332779,0.5221741221741222,0.5731795981795981,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,temporal_shuffle,0,0.5153198653198654,0.5653332778332779,0.5247895622895622,0.5781399156399156,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,temporal_shuffle,1,0.5153198653198654,0.5653332778332779,0.5178451178451179,0.5850843600843599,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,temporal_shuffle,2,0.5153198653198654,0.5653332778332779,0.5228054353054353,0.5850843600843599,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,temporal_shuffle,3,0.5153198653198654,0.5653332778332779,0.5178451178451178,0.5850843600843599,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,23,temporal_shuffle,4,0.5153198653198654,0.5653332778332779,0.5178451178451179,0.5850843600843599,0.5221741221741222,0.5731795981795981
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,ordered,0,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,state_reset,0,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,temporal_shuffle,0,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,temporal_shuffle,1,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,temporal_shuffle,2,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,temporal_shuffle,3,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,37,temporal_shuffle,4,0.5307720057720058,0.459822816072816,0.5590367965367965,0.5423111610611611,0.5590367965367965,0.5423111610611611
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,ordered,0,0.5394300144300144,0.5519494394494394,0.537049062049062,0.6281315906315906,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,state_reset,0,0.5394300144300144,0.5519494394494394,0.537049062049062,0.6281315906315906,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,temporal_shuffle,0,0.5394300144300144,0.5519494394494394,0.537049062049062,0.6281315906315906,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,temporal_shuffle,1,0.5394300144300144,0.5519494394494394,0.5406565656565657,0.5199307636807636,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,temporal_shuffle,2,0.5394300144300144,0.5519494394494394,0.5406565656565657,0.5199307636807636,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,temporal_shuffle,3,0.5394300144300144,0.5519494394494394,0.537049062049062,0.6281315906315906,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,53,temporal_shuffle,4,0.5394300144300144,0.5519494394494394,0.537049062049062,0.6281315906315906,0.537049062049062,0.6281315906315906
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,ordered,0,0.5520622895622896,0.5244581807081806,0.5133056758056758,0.5287851037851038,0.5133056758056758,0.5287851037851038
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,state_reset,0,0.5520622895622896,0.5244581807081806,0.5133056758056758,0.5287851037851038,0.5133056758056758,0.5287851037851038
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,temporal_shuffle,0,0.5520622895622896,0.5244581807081806,0.5133056758056758,0.5287851037851038,0.5133056758056758,0.5287851037851038
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,temporal_shuffle,1,0.5520622895622896,0.5244581807081806,0.5133056758056758,0.5287851037851038,0.5133056758056758,0.5287851037851038
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,temporal_shuffle,2,0.5520622895622896,0.5244581807081806,0.5133056758056758,0.5287851037851038,0.5133056758056758,0.5287851037851038
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,temporal_shuffle,3,0.5520622895622896,0.5244581807081806,0.5111231361231361,0.5691960816960816,0.5133056758056758,0.5287851037851038
factorized_ff_gate,ff_gate,0.0,0.0,False,False,71,temporal_shuffle,4,0.5520622895622896,0.5244581807081806,0.5133056758056758,0.5287851037851038,0.5133056758056758,0.5287851037851038
factorized_lif22,lif_gate,0.5,22.542110013890053,False,True,11,ordered,0,0.5587061087061087,0.5276882839382839,0.5648569023569024,0.5791680541680541,0.5648569023569024,0.5791680541680541
factorized_lif22,lif_gate,0.5,22.542110013890053,False,True,11,state_reset,0,0.5706108706108707,0.5206675269175269,0.5787457912457913,0.6105359917859917,0.5111531986531986,0.4920516983016983
