epoch,train_ba,val_ba,train_loss,val_loss,val_zero_bias_ba,val_zero_bias_loss,val_direct_bias_delta_ba,val_prediction_change_fraction,bias_l2,bias_abs_mean,bias_range
1.0,0.13744256078768657,0.14166666666666666,2.4797031395201428,2.47031307220459,0.1433862433862434,2.4704787731170654,-0.001719576719576732,0.46825396825396826,0.0086601261232033,0.0021357425309057967,0.0073810715693980455
2.0,0.1502654141805085,0.18214285714285716,2.462256372077535,2.4547863006591797,0.18373015873015874,2.4551713466644287,-0.0015873015873015817,0.42857142857142855,0.01431369331544365,0.003641799664668118,0.011962351854890585
3.0,0.1277505756240033,0.1571428571428571,2.4459504408187995,2.440538167953491,0.1363095238095238,2.4411981105804443,0.020833333333333315,0.3333333333333333,0.020656147140938715,0.0053853621454133345,0.018564547412097454
4.0,0.1381434670035299,0.14186507936507936,2.429898504956454,2.428345203399658,0.11408730158730158,2.4293887615203857,0.027777777777777776,0.23015873015873015,0.02828519672873371,0.007497093950708707,0.02623061276972294
5.0,0.14267229523911915,0.1488095238095238,2.4158085036811237,2.4172685146331787,0.10082972582972582,2.4188106060028076,0.04797979797979798,0.3412698412698413,0.03639251368878835,0.009760001053412756,0.03261622413992882
6.0,0.14600562857245247,0.1488095238095238,2.4030253189566215,2.405215263366699,0.11706349206349205,2.407365083694458,0.03174603174603176,0.35714285714285715,0.0449364963299685,0.012075064859042564,0.03921916149556637
7.0,0.1666083091436865,0.15575396825396826,2.387730566031346,2.3938348293304443,0.12936507936507935,2.3966400623321533,0.026388888888888906,0.3253968253968254,0.053914364563106505,0.0144275544056048,0.045845262706279755
8.0,0.1831355941693992,0.18353174603174605,2.3723659367651617,2.3812673091888428,0.12103174603174603,2.3846492767333984,0.06250000000000001,0.3492063492063492,0.06280900477257195,0.016652363740528624,0.05179463326931
9.0,0.2208757212098407,0.17162698412698416,2.3536735286811132,2.365891456604004,0.1726190476190476,2.3697667121887207,-0.000992063492063433,0.38095238095238093,0.07177656968626102,0.01883146370528266,0.060246359556913376
10.0,0.22302961887867548,0.18551587301587302,2.3339478994195515,2.3502533435821533,0.1626984126984127,2.3548240661621094,0.02281746031746032,0.3412698412698413,0.08103176043513685,0.021011285469285212,0.06885907426476479
11.0,0.23969536723467544,0.18551587301587302,2.3111085608575923,2.3256027698516846,0.17890211640211642,2.330925941467285,0.0066137566137565995,0.35714285714285715,0.09028936818624368,0.023151344241341576,0.07778388261795044
