epoch,train_ba,val_ba,train_loss,val_loss,val_zero_bias_ba,val_zero_bias_loss,val_direct_bias_delta_ba,val_prediction_change_fraction,bias_l2,bias_abs_mean,bias_range
1.0,0.08881403734691747,0.048611111111111105,2.4861882742423815,2.4841413497924805,0.09325396825396826,2.4843075275421143,-0.04464285714285715,0.6349206349206349,0.00767999062952054,0.0019616487916209735,0.006966296350583434
2.0,0.13264747318322048,0.1111111111111111,2.477458804897105,2.4809060096740723,0.08194444444444444,2.4813039302825928,0.02916666666666666,0.626984126984127,0.014451501196721988,0.0038170120387803763,0.013636685442179441
3.0,0.14678731253023705,0.11805555555555554,2.469495622713677,2.477165460586548,0.05277777777777778,2.4777891635894775,0.06527777777777777,0.6349206349206349,0.020492847560480296,0.005254844921485831,0.020004430785775185
4.0,0.14796286217276783,0.13194444444444445,2.4580634305070888,2.470308542251587,0.10515873015873016,2.4711458683013916,0.026785714285714288,0.5555555555555556,0.02672577039071317,0.006710414202340568,0.026051178574562073
5.0,0.1603527880807755,0.14682539682539683,2.4434830859277827,2.459012746810913,0.13313492063492063,2.4600627422332764,0.013690476190476197,0.48412698412698413,0.0325196670492834,0.00803543817892205,0.03219204023480415
6.0,0.1541704183017076,0.18452380952380953,2.4254983788718456,2.4450907707214355,0.125,2.4463939666748047,0.059523809523809534,0.42063492063492064,0.038762170415033964,0.009619871872322014,0.038922447711229324
7.0,0.16215510715117634,0.19146825396825398,2.408324626965285,2.4272854328155518,0.16309523809523807,2.428941011428833,0.02837301587301591,0.35714285714285715,0.04521609483848257,0.011315274964241931,0.045299893245100975
8.0,0.1720046721854898,0.22123015873015872,2.3883135532142785,2.409513235092163,0.20833333333333334,2.4116644859313965,0.012896825396825379,0.30952380952380953,0.05222469151598305,0.013023226104754334,0.05122425965964794
9.0,0.19976055477558438,0.21428571428571427,2.36915762083871,2.3924474716186523,0.16630591630591632,2.3951735496520996,0.047979797979797956,0.31746031746031744,0.06058715492223001,0.01494102859578561,0.05769476480782032
10.0,0.22899686746708572,0.21626984126984125,2.3444808555346963,2.3763957023620605,0.1775793650793651,2.379734992980957,0.038690476190476164,0.3333333333333333,0.06899563400037419,0.017088348754138376,0.06325524300336838
11.0,0.25049859789639667,0.23154761904761903,2.31699782845896,2.3583099842071533,0.1884920634920635,2.362213134765625,0.04305555555555554,0.24603174603174602,0.07808287218861039,0.019776047750686605,0.0685536190867424
12.0,0.2614140278080807,0.2343253968253968,2.2882785111819612,2.3258872032165527,0.20099206349206353,2.3305625915527344,0.03333333333333327,0.24603174603174602,0.0871455477610351,0.02241530440126856,0.07582750543951988
13.0,0.2636399133915782,0.24603174603174605,2.258791838168277,2.2888004779815674,0.20992063492063495,2.2942748069763184,0.036111111111111094,0.18253968253968253,0.096097314655294,0.024672660006520648,0.08478289097547531
14.0,0.2905880857557236,0.23769841269841271,2.2266972450709384,2.2683422565460205,0.2148809523809524,2.274942398071289,0.02281746031746032,0.23809523809523808,0.10439691808206264,0.026734876407620806,0.09290343895554543
15.0,0.30956037029658934,0.23273809523809527,2.194235523883734,2.2381787300109863,0.2353835978835979,2.245511054992676,-0.0026455026455026176,0.23015873015873015,0.11324099452037142,0.0290270805999171,0.10008514672517776
16.0,0.31794632335813433,0.2742724867724868,2.162212400140943,2.202087640762329,0.2512926887926888,2.2100117206573486,0.02297979797979799,0.20634920634920634,0.12217005943643305,0.031490992153218635,0.10738886892795563
17.0,0.329138461222257,0.28151755651755656,2.1279664441763635,2.17969012260437,0.2886303511303511,2.1886987686157227,-0.007112794612794571,0.15873015873015872,0.1309531463029886,0.033729350892826915,0.11497502774000168
18.0,0.33611356433128536,0.26518759018759025,2.096596466899944,2.1523399353027344,0.26581289081289083,2.1629221439361572,-0.0006253006253005844,0.2222222222222222,0.13956298192633798,0.035849966458044946,0.12377072498202324
19.0,0.36052112088183125,0.33942400192400196,2.0612293713679617,2.10508131980896,0.3281866281866282,2.1157875061035156,0.011237373737373768,0.1984126984126984,0.14841832409841652,0.03809940147524079,0.13271895423531532
20.0,0.3751874117921103,0.34081289081289085,2.0286363396094713,2.0942513942718506,0.32848124098124104,2.1052043437957764,0.012331649831649805,0.14285714285714285,0.15739856092162524,0.04035227155933777,0.1417037695646286
21.0,0.38223206408833493,0.33016474266474266,1.9943697926509811,2.0609991550445557,0.35659571909571913,2.0733540058135986,-0.02643097643097647,0.19047619047619047,0.16546270616870565,0.04226670313316087,0.14953825250267982
22.0,0.41173361507157286,0.3542388167388167,1.9592746122773872,2.036188840866089,0.3391293891293891,2.048203706741333,0.015109427609427573,0.18253968253968253,0.1738885501199043,0.04429764083276192,0.15687345713377
23.0,0.3952604444992533,0.3673701298701298,1.925469034920461,2.0199103355407715,0.33959235209235206,2.0322372913360596,0.027777777777777735,0.15873015873015872,0.18206049577532543,0.04619414343809088,0.16417360305786133
24.0,0.4128586708451227,0.3743145743145742,1.8874209316995592,1.976482629776001,0.33896103896103896,1.9904818534851074,0.03535353535353525,0.16666666666666666,0.1897236238277614,0.047942240722477436,0.1721513345837593
25.0,0.42438459948513746,0.3687590187590187,1.8539082515670593,1.9499971866607666,0.31812770562770565,1.963627815246582,0.05063131313131303,0.15873015873015872,0.19720421094391502,0.049678212109332286,0.17951801419258118
26.0,0.45946109265564644,0.4055014430014429,1.815105482961553,1.933034896850586,0.40090187590187587,1.946465015411377,0.004599567099567048,0.1111111111111111,0.20422989824593177,0.05127736212064823,0.1864376738667488
27.0,0.464172107403426,0.3977994227994228,1.782933301236256,1.9127973318099976,0.40649350649350646,1.927140235900879,-0.008694083694083643,0.15079365079365079,0.21100466739734075,0.052841180857891835,0.19271044433116913
28.0,0.48309611945466086,0.4146645021645022,1.748728153832808,1.8847038745880127,0.39458874458874454,1.8987958431243896,0.020075757575757636,0.15873015873015872,0.21720436098474283,0.05424715357366949,0.19877564162015915
29.0,0.5088998462472455,0.44879148629148635,1.7119660586785532,1.840252161026001,0.4273268398268398,1.8554328680038452,0.021464646464646575,0.09523809523809523,0.22333331976569612,0.055664008434784286,0.20484233647584915
30.0,0.5145537723319877,0.43490259740259735,1.6840613784970597,1.8500200510025024,0.41268037518037515,1.866639494895935,0.0222222222222222,0.1111111111111111,0.22921462198610176,0.0571211803786961,0.2097935602068901
31.0,0.5511404868523005,0.44522005772005774,1.650784721062639,1.806212306022644,0.4313311688311688,1.8202199935913086,0.01388888888888895,0.1111111111111111,0.23545421685829743,0.058723638649098575,0.2162737473845482
32.0,0.5603266658887355,0.4146645021645022,1.6202517879193907,1.80747389793396,0.41003487253487253,1.8229451179504395,0.00462962962962965,0.10317460317460317,0.24058090505020852,0.06004978075119046,0.22098077833652496
33.0,0.5768876934869992,0.40633116883116877,1.588124960096691,1.7853338718414307,0.3924422799422799,1.8001047372817993,0.01388888888888884,0.16666666666666666,0.24607445152455207,0.06147721718298271,0.2260664850473404
34.0,0.5935977078851856,0.4270021645021645,1.5541707619947738,1.7737929821014404,0.39922438672438676,1.788159966468811,0.027777777777777735,0.07936507936507936,0.2518398695764848,0.06284739137239133,0.23181159049272537
35.0,0.6193973100998822,0.41866883116883113,1.525868316320462,1.7509533166885376,0.40477994227994224,1.7666561603546143,0.013888888888888895,0.07142857142857142,0.2567973827912566,0.06404643139103428,0.23609621822834015
36.0,0.6264662503255971,0.4339466089466089,1.497151187488011,1.7412978410720825,0.410966810966811,1.7538915872573853,0.022979797979797933,0.1111111111111111,0.26167657378060105,0.06526794767705724,0.2411014884710312
37.0,0.6430489799250241,0.41185064935064936,1.4665638070919018,1.7184669971466064,0.4104978354978355,1.7330273389816284,0.0013528138528138833,0.12698412698412698,0.26640022295977545,0.06642677520479386,0.24566411972045898
