seed,model_kind,stimulus_type,stimulus_id,layer,state,neuron,peak_latency_steps,peak_latency_ms,peak_amplitude,fwhm_steps,fwhm_ms,duration_steps,duration_ms,peak_to_tail_ratio
11,random_a2,unit_impulse,channel_0,L1,pre_reset,20,1,15.625,0.21714147925376892,6,93.75,12,187.5,11597033.697858665
11,random_a2,unit_impulse,channel_0,L1,pre_reset,21,1,15.625,0.14343935251235962,6,93.75,12,187.5,11287284.564968651
11,random_a2,unit_impulse,channel_0,L1,pre_reset,22,1,15.625,0.10347583144903183,6,93.75,12,187.5,10954367.143414404
11,random_a2,unit_impulse,channel_0,L1,pre_reset,23,1,15.625,0.03520292788743973,6,93.75,12,187.5,9088396.453770544
11,random_a2,unit_impulse,channel_0,L1,pre_reset,24,1,15.625,0.08651021867990494,6,93.75,12,187.5,10731566.972120998
11,random_a2,unit_impulse,channel_0,L1,pre_reset,25,1,15.625,0.019751811400055885,6,93.75,12,187.5,7561323.869571858
11,random_a2,unit_impulse,channel_0,L1,pre_reset,26,1,15.625,0.1466740369796753,6,93.75,12,187.5,11306902.561423875
11,random_a2,unit_impulse,channel_0,L1,pre_reset,27,1,15.625,0.17165297269821167,6,93.75,12,187.5,11435182.67863947
11,random_a2,unit_impulse,channel_0,L1,pre_reset,28,1,15.625,0.20042169094085693,6,93.75,12,187.5,11545587.362773813
11,random_a2,unit_impulse,channel_0,L1,pre_reset,29,1,15.625,0.20362332463264465,6,93.75,12,187.5,11556058.214488307
11,random_a2,unit_impulse,channel_0,L1,pre_reset,30,1,15.625,0.1880980134010315,6,93.75,12,187.5,11502174.75311202
11,random_a2,unit_impulse,channel_0,L1,pre_reset,31,1,15.625,0.015157545916736126,6,93.75,12,187.5,6775185.863071896
11,random_a2,unit_impulse,channel_0,L1,pre_reset,32,1,15.625,0.07700860500335693,6,93.75,12,187.5,10569792.589113204
11,random_a2,unit_impulse,channel_0,L1,pre_reset,33,1,15.625,0.018890557810664177,6,93.75,12,187.5,7431617.8987894505
11,random_a2,unit_impulse,channel_0,L1,pre_reset,34,1,15.625,0.03636999428272247,6,93.75,12,187.5,9164314.234977666
11,random_a2,unit_impulse,channel_0,L1,pre_reset,35,1,15.625,0.06853994727134705,6,93.75,12,187.5,10393526.984761558
11,random_a2,unit_impulse,channel_0,L1,pre_reset,36,1,15.625,0.1150788813829422,6,93.75,12,187.5,11072562.202534499
11,random_a2,unit_impulse,channel_0,L1,pre_reset,37,1,15.625,0.03450022265315056,6,93.75,12,187.5,9040853.391132854
11,random_a2,unit_impulse,channel_0,L1,pre_reset,38,1,15.625,0.0006839872803539038,6,93.75,12,187.5,647819.7847428146
11,random_a2,unit_impulse,channel_0,L1,pre_reset,39,1,15.625,0.15835824608802795,6,93.75,12,187.5,11371587.143880023
11,random_a2,unit_impulse,channel_0,L1,pre_reset,40,1,15.625,0.17297163605690002,6,93.75,12,187.5,11440998.786435245
11,random_a2,unit_impulse,channel_0,L1,pre_reset,41,1,15.625,0.14102448523044586,6,93.75,12,187.5,11272095.301680215
11,random_a2,unit_impulse,channel_0,L1,pre_reset,42,1,15.625,0.17295971512794495,6,93.75,12,187.5,11440941.56471984
11,random_a2,unit_impulse,channel_0,L1,pre_reset,43,2,31.25,0.009115319699048996,9,140.625,21,328.125,1917.0460187848512
11,random_a2,unit_impulse,channel_0,L1,pre_reset,44,2,31.25,0.10644983500242233,9,140.625,21,328.125,1917.414768461258
11,random_a2,unit_impulse,channel_0,L1,pre_reset,45,2,31.25,0.16767272353172302,9,140.625,21,328.125,1917.427285020544
11,random_a2,unit_impulse,channel_0,L1,pre_reset,46,2,31.25,0.2042710781097412,9,140.625,21,328.125,1917.4317910814896
11,random_a2,unit_impulse,channel_0,L1,pre_reset,47,2,31.25,0.24203968048095703,9,140.625,21,328.125,1917.4340065053486
11,random_a2,unit_impulse,channel_0,L1,pre_reset,48,2,31.25,0.13541141152381897,9,140.625,21,328.125,1917.4222966247944
