experiment,seed,width,depth,best_epoch_by_val_ba,best_val_ba,val_loss_at_best_val_ba,firing_onset_epoch,input_channels,num_classes,backbone_params,readout_params,total_params,zero_mean_hidden_firing_rate,zero_output_firing_rate,zero_hidden_1_firing_rate,zero_hidden_2_firing_rate,train_accuracy,train_balanced_accuracy,train_macro_f1,train_loss,train_mean_hidden_firing_rate,train_output_firing_rate,train_network_firing_rate,train_silent_output_fraction,train_samples,val_accuracy,val_balanced_accuracy,val_macro_f1,val_loss,val_mean_hidden_firing_rate,val_output_firing_rate,val_network_firing_rate,val_silent_output_fraction,val_samples
experiment_2_2_width_sweep_relative10bin,11,64,2,74,0.5237433862433863,1.6836300142227658,16,30,12,6784,1452,8236,0.0,0.0,0.0,0.0,0.7573149741824441,0.7562682024159861,0.759607661875354,0.7967477228473263,0.028496841869462542,0.1628215005499076,0.04001038404207212,0.06712564543889846,581,0.5317460317460317,0.5237433862433863,0.4947740838440032,1.6836300142227658,0.019868344526380477,0.1400667193398297,0.030171062367533266,0.14285714285714285,126
experiment_2_2_width_sweep_relative10bin,23,64,2,80,0.44815416065416064,1.6742714719166831,17,30,12,6784,1452,8236,0.0,0.0,0.0,0.0,0.7108433734939759,0.7094490256063791,0.722061548632435,0.8338167971054576,0.024919607416215853,0.10807638412023157,0.032047331133702915,0.09466437177280551,581,0.4444444444444444,0.44815416065416064,0.45729889935772294,1.6742714719166831,0.015483715213765254,0.07907558598893863,0.0209344469944944,0.23015873015873015,126
experiment_2_2_width_sweep_relative10bin,101,64,2,80,0.3578042328042328,2.003479272600204,21,30,12,6784,1452,8236,0.0,0.0,0.0,0.0,0.5869191049913941,0.5868199356792378,0.5989007855300253,1.241836844746299,0.014893171026847772,0.08106391768692671,0.020564949311997396,0.1514629948364888,581,0.36507936507936506,0.3578042328042328,0.3423812055391003,2.003479272600204,0.008288478842946185,0.05258537441840049,0.012085355606556554,0.23809523809523808,126
experiment_2_2_width_sweep_relative10bin,11,128,2,73,0.45601851851851855,1.7637034503240434,16,30,12,21760,1452,23212,0.0,0.0,0.0,0.0,0.7332185886402753,0.7314520338505114,0.7481709414765941,0.8832309120903737,0.019916922429530876,0.12053165178845585,0.02442205956500513,0.14629948364888123,581,0.4523809523809524,0.45601851851851855,0.4470517484676524,1.7637034503240434,0.011335360701430954,0.08235302724373043,0.014515256218250333,0.25396825396825395,126
experiment_2_2_width_sweep_relative10bin,23,128,2,79,0.5142255892255893,1.551490549057249,15,30,12,21760,1452,23212,0.0,0.0,0.0,0.0,0.8123924268502581,0.8119416194289393,0.8218687052459409,0.5862455933311514,0.03228375912790795,0.15863438681115,0.03794124991969491,0.08089500860585198,581,0.5079365079365079,0.5142255892255893,0.5169738189996365,1.551490549057249,0.021559303946097796,0.1316243818219062,0.026487591015163844,0.14285714285714285,126
experiment_2_2_width_sweep_relative10bin,101,128,2,80,0.5208393458393459,1.7624313566419814,13,30,12,21760,1452,23212,0.0,0.0,0.0,0.0,0.7814113597246127,0.7828463524472514,0.796752143271417,0.7063236510486898,0.02586425952987087,0.12606143333277506,0.030350700147911355,0.10499139414802065,581,0.5317460317460317,0.5208393458393459,0.5318677517739752,1.7624313566419814,0.016030336449828812,0.09561642232171598,0.019593892533644654,0.19047619047619047,126
experiment_2_2_width_sweep_relative10bin,11,256,2,79,0.5597282347282347,1.5695648874555315,12,30,12,76288,1452,77740,0.0,0.0,0.0,0.0,0.8743545611015491,0.8776544171240327,0.8829556756081566,0.43318197433796685,0.02740901009303767,0.17429837930784217,0.03077288877734617,0.06196213425129088,581,0.5634920634920635,0.5597282347282347,0.5578210517839001,1.5695648874555315,0.0179417961548591,0.14318321481871654,0.020809920246397818,0.16666666666666666,126
experiment_2_2_width_sweep_relative10bin,23,256,2,54,0.44702380952380955,1.8418364600529746,13,30,12,76288,1452,77740,0.0,0.0,0.0,0.0,0.6781411359724613,0.6741133678637184,0.6971524309800615,0.9983831063400243,0.01521485912455826,0.10349428598545117,0.017236525388548172,0.1721170395869191,581,0.4523809523809524,0.44702380952380955,0.4644462376479921,1.8418364600529746,0.008062148845579844,0.07190618324408159,0.009524225969209654,0.30952380952380953,126
experiment_2_2_width_sweep_relative10bin,101,256,2,80,0.5262265512265513,1.6685257941957503,11,30,12,76288,1452,77740,0.0,0.0,0.0,0.0,0.8485370051635112,0.8486502577211451,0.8554107404719796,0.47818208735904266,0.027590920557891033,0.18149742352934609,0.031115496961817486,0.06884681583476764,581,0.5317460317460317,0.5262265512265513,0.528115725290648,1.6685257941957503,0.017925678715652708,0.14888215842916921,0.020924682067870643,0.16666666666666666,126
