epoch,train_ba,val_ba,train_loss,val_loss
1.0,0.09789677453777727,0.1024170274170274,2.4951779337490305,2.4816645941085365
2.0,0.14497362795106736,0.10714285714285714,2.473293697132784,2.463257243647378
3.0,0.12689516727394726,0.11280906593406592,2.456792983821794,2.447702242777898
4.0,0.11647078685467492,0.10685668498168498,2.4414709857865877,2.435200530396411
5.0,0.12352140191474846,0.1276900183150183,2.4270618261075487,2.4211164677636865
6.0,0.1517999455697502,0.13289835164835165,2.4121420037512684,2.4064278419201193
7.0,0.17470175301434618,0.15121336996336995,2.3954512371736416,2.390155474815143
8.0,0.22270848560947798,0.16328983516483517,2.3763629202749215,2.37216391365909
9.0,0.2432319674359281,0.17965888278388278,2.3541010089949066,2.3519709547595866
10.0,0.26940079490758223,0.18366529304029303,2.3284191449483234,2.3270550169182953
11.0,0.2852141873643649,0.21852106227106227,2.299244260787964,2.2995217989182333
12.0,0.31377474250393944,0.24084249084249085,2.2679361249886307,2.2691072867466855
13.0,0.33172981620952885,0.27524038461538464,2.230751570533304,2.2317781406041433
14.0,0.3504128664698622,0.28565705128205127,2.190861676721012,2.1942315313237657
15.0,0.34985410863763017,0.27449633699633696,2.1511774867188698,2.161808822281967
16.0,0.36327471417089613,0.2916704822954823,2.107521872426949,2.118856652953921
17.0,0.3814579313774809,0.30283119658119656,2.063693785199932,2.0872010112514157
18.0,0.4094711648054494,0.3500742313242313,2.022411631602867,2.0530821289536516
19.0,0.435619270480162,0.33937139249639253,1.9788332579182644,2.016415615758952
20.0,0.44513424611911695,0.32729492729492726,1.9389708313287473,1.9867960814188217
21.0,0.46123360813401654,0.33771159396159395,1.901245628151239,1.9576150150694085
22.0,0.4629256080534252,0.3441218503718504,1.8633111350676592,1.9259639943139792
23.0,0.46721249647312263,0.3653024059274059,1.828245208310146,1.9082898155471983
24.0,0.4751688686973237,0.3611357392607392,1.792739288479674,1.891701600960726
25.0,0.5051699690423895,0.4026917526917526,1.75989791505477,1.8719764087327133
26.0,0.5204031372402301,0.39799089799089793,1.723981481439927,1.8526139492113916
27.0,0.5322709063128787,0.40881583694083695,1.6931390855826585,1.8359052697582359
28.0,0.5430163216138177,0.3903291153291153,1.6617137572344611,1.8241019594598804
29.0,0.5672544374177148,0.4167388167388168,1.6316815899867638,1.7975303611811801
30.0,0.5799517644942236,0.4178300865800866,1.6053647396611233,1.7837192490256044
31.0,0.5743322666922314,0.40990710678210673,1.579263202349345,1.7810788189871072
32.0,0.5939840725652599,0.4027163808413808,1.5476004231209848,1.7624185452094445
33.0,0.606468595401733,0.4387740731490732,1.522431346949409,1.7477767869565615
34.0,0.6229724140958212,0.4519053862803863,1.4928211609522501,1.732967629940552
35.0,0.6334494750615015,0.4323638167388167,1.4679587770910825,1.7211154685217953
36.0,0.6496099649583211,0.44543407980907984,1.4417533355600693,1.7178042753208318
37.0,0.6758924895568016,0.43150911588411595,1.4158986245884615,1.708178554766277
38.0,0.6792075464490251,0.4626328532578532,1.3905664088679295,1.6924471770517924
39.0,0.6800090335824861,0.449154317904318,1.3633253261154774,1.6851103672614465
40.0,0.6899075279309931,0.4634875541125541,1.342069603882584,1.6685083949354274
41.0,0.7094832857437646,0.4558011433011433,1.3153199710097967,1.6539138372127826
42.0,0.7157846493884304,0.4881268037518037,1.2928709997850305,1.6449878342758268
43.0,0.7116287803943724,0.47860507548007547,1.270776696766124,1.629131295271879
44.0,0.7238053939181263,0.46539953102453097,1.2447307086458392,1.6222678578111547
45.0,0.7312940502196156,0.49779942279942274,1.2217261618258906,1.6142524367958837
46.0,0.7418621275797586,0.48222402597402597,1.1949321854348276,1.5996813336773033
47.0,0.7392289056892225,0.4909677128427128,1.1747907353382485,1.5960358748069177
48.0,0.7553977006627081,0.5145156926406925,1.1501032221551035,1.592241230095632
49.0,0.7641933584558699,0.4988906926406926,1.1314389925377042,1.5847328224125699
50.0,0.7643705074946047,0.5022026584526584,1.1116883665907618,1.592104352437533
51.0,0.7631191271989989,0.4962998806748806,1.089317767760333,1.5785286433597994
52.0,0.77048770874636,0.5086129148629148,1.0677346760151434,1.5673563014826126
53.0,0.7843029016982853,0.49784902597402597,1.0493719517015943,1.574388215527732
54.0,0.8021838026523626,0.5325081168831169,1.030087000248479,1.5591150747953788
55.0,0.7971990885919764,0.5025498806748806,1.0066323920792224,1.5631233474912023
56.0,0.8043124318316727,0.5105092823842824,0.989043233908859,1.550053748858751
57.0,0.8152927937860892,0.514008214008214,0.9648502915513282,1.5364174334960576
58.0,0.8290214582398449,0.5210001803751804,0.949087233169406,1.532435345226491
59.0,0.8361229816531983,0.5026605339105339,0.9271496868601032,1.527322487718255
60.0,0.8374529341461793,0.5085633116883116,0.9109165860157387,1.5188438455028648
61.0,0.8302133065296307,0.5489382145632146,0.8962219766542023,1.507063867072382
62.0,0.8470490654274889,0.5049939643689644,0.876577922409656,1.5197889212320541
63.0,0.8504268504993354,0.5428751803751802,0.8574954266641654,1.5087827761497723
64.0,0.8486923454114538,0.5489382145632145,0.8398214335535087,1.497419961105437
65.0,0.851418390039624,0.5428751803751805,0.8236410921695185,1.498214628569473
66.0,0.8591885193679514,0.5477362914862914,0.8102707290181926,1.506769472325342
67.0,0.8704389685564639,0.5480835137085136,0.793148095701255,1.4879350281326023
68.0,0.873322757663975,0.5361177017427017,0.7752912900027107,1.482434573963549
69.0,0.8777430497310736,0.540507756132756,0.7669620333933362,1.4833361333643897
70.0,0.8818959361171971,0.5489382145632145,0.7434921390870038,1.462436146990082
71.0,0.8819344806747057,0.5428751803751802,0.7309070355751935,1.467628524853633
72.0,0.8949108547490754,0.553291847041847,0.7147961857272129,1.4550501383267915
73.0,0.8931378051036853,0.5585001803751802,0.7000905184184804,1.4438695653655824
74.0,0.8973771054366187,0.564055735930736,0.6877053354300705,1.4368675418154022
75.0,0.9051148458727251,0.5588474025974026,0.6760002991732429,1.433100552953912
76.0,0.9085978765796608,0.5585001803751802,0.6630338343919492,1.4488441464463635
77.0,0.9114316198791946,0.5752164502164502,0.6508066478897544,1.4512203184105235
78.0,0.9139072373568071,0.5588474025974026,0.6385724261695264,1.4364536013123552
79.0,0.9129235197585605,0.553291847041847,0.6267421437244789,1.4454029213041948
80.0,0.9183431499874035,0.5591946248196248,0.6124363195662405,1.4237606334968431
81.0,0.9153975642111454,0.5588474025974026,0.5996402368826025,1.434330590377898
82.0,0.9242540970260684,0.5696112914862915,0.5898818205384647,1.4164203059743847
83.0,0.9161456948114662,0.5591946248196248,0.5756284861003651,1.4235566678131826
84.0,0.9232524412095278,0.5588474025974026,0.5653782493927899,1.4223183252402312
85.0,0.9300361960502941,0.5544937701187701,0.5535182370859034,1.4115717580332559
86.0,0.9324871764424509,0.5588474025974026,0.543342137336731,1.423247713309068
87.0,0.928862274945209,0.5555850399600399,0.5344274385302674,1.4257255291797706
88.0,0.937885127585083,0.5767655955155955,0.522778957380968,1.411007312627939
89.0,0.9343463587321134,0.5491747835497836,0.5127502598014533,1.425493354628072
90.0,0.9396581772304731,0.5767655955155955,0.5026754057874867,1.4127556551137619
91.0,0.9379639297915449,0.5611405955155955,0.4934121227731892,1.4109823435721314
