epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_aux_ce,val_aux_ce
20.0,0.34116917087482196,0.3112554112554113,2.3111323744007315,2.3512091636657715,2.067506760615285,2.106609344482422,2.436256016798561,2.445998191833496
21.0,0.3577190401505977,0.32653318903318906,2.2746003338884364,2.3224709033966064,2.0314052806663843,2.0782339572906494,2.431950803057462,2.4423704147338867
22.0,0.3881701968267821,0.3594336219336219,2.2442308933107045,2.298246145248413,2.0014877698918014,2.054482936859131,2.427431323236935,2.437631368637085
23.0,0.39856739056424595,0.3620490620490621,2.2085421290537166,2.287370204925537,1.9662657551428948,2.043996572494507,2.4227635815303623,2.433736801147461
24.0,0.39654780538243356,0.33519119769119765,2.173630858862872,2.2533581256866455,1.931823674249567,2.010401725769043,2.4180722745478462,2.429563283920288
25.0,0.42475048431994417,0.36141774891774886,2.1407982831157217,2.225766181945801,1.8994695869452367,1.983230710029602,2.4132869941232125,2.4253547191619873
26.0,0.43063957702900546,0.40804473304473304,2.1017180445272214,2.188084840774536,1.8608415832618017,1.9460262060165405,2.4087642732873022,2.4205873012542725
27.0,0.45369899620870763,0.3663780663780664,2.0727288119764213,2.19376277923584,1.832290532256568,1.952144742012024,2.4043831890913787,2.4161794185638428
28.0,0.4628299805112605,0.39740259740259737,2.037184334868203,2.147975444793701,1.7972267094659724,1.906805157661438,2.399576249918716,2.4117038249969482
29.0,0.47960530032579607,0.37606421356421355,2.0026621594896827,2.1397199630737305,1.7632144859858923,1.8989537954330444,2.394477131034339,2.407660722732544
30.0,0.48600431171232134,0.39752886002886,1.9745116742670843,2.119074821472168,1.7355467228799186,1.8787181377410889,2.3896495056644773,2.403566598892212
31.0,0.49067555781114786,0.3793109668109667,1.9433531151786319,2.0920677185058594,1.7048827670322229,1.8521702289581299,2.3847033522010053,2.3989739418029785
32.0,0.4852304525417284,0.3905844155844156,1.9091929712311946,2.086491823196411,1.6712539134460553,1.8470147848129272,2.3793904202735363,2.3947701454162598
33.0,0.5034705792761657,0.4412157287157288,1.8772555267544089,2.0462303161621094,1.639857396406479,1.8072495460510254,2.373981065060719,2.38980770111084
34.0,0.519064610335883,0.4418470418470419,1.8526043358440039,2.0347464084625244,1.6157829228038427,1.7961854934692383,2.368213948612574,2.385608196258545
35.0,0.5315877618628296,0.4418470418470419,1.820449779653303,2.0206894874572754,1.5841988353844147,1.782584309577942,2.3625093376369772,2.381051778793335
36.0,0.540860741105056,0.4196248196248196,1.787240479365889,1.9976468086242676,1.551555097410888,1.759962797164917,2.356853609446199,2.376840114593506
37.0,0.5420728242289038,0.40666185666185656,1.7595611550106238,1.987388014793396,1.5244826240506721,1.7501500844955444,2.3507852853883358,2.3723795413970947
38.0,0.5539103837633323,0.42332852332852333,1.7346493385334638,1.9643439054489136,1.5001103502542754,1.7275925874710083,2.3453898544771126,2.367513418197632
39.0,0.5777061148440247,0.42749518999519,1.7059371781226074,1.9333652257919312,1.4720596048384649,1.6970750093460083,2.3387758662081013,2.3629026412963867
40.0,0.5686260203248794,0.40666185666185667,1.67727558317365,1.947245717048645,1.4440243730446558,1.7114486694335938,2.3325122022382567,2.357970714569092
41.0,0.5937767860728087,0.44078884078884073,1.6520979227995092,1.9198312759399414,1.4194702301911766,1.6845619678497314,2.326276982712869,2.352693557739258
42.0,0.6298951165286808,0.4182359307359307,1.619897417890841,1.909266471862793,1.3878846143896526,1.6744580268859863,2.32012798248593,2.3480844497680664
43.0,0.6307342687266949,0.44634439634439627,1.6004042128892857,1.8818849325180054,1.3689706358359726,1.6475310325622559,2.314335952322167,2.3435394763946533
44.0,0.6368746024918004,0.4318241943241943,1.5688883343169693,1.8655221462249756,1.3380329970033156,1.6315897703170776,2.3085534498736697,2.3393235206604004
45.0,0.6544529739129898,0.43182419432419433,1.545946163277618,1.8572863340377808,1.3156989217830402,1.6238311529159546,2.302472338208643,2.33455228805542
46.0,0.6689289466694873,0.4324555074555074,1.5225377025374447,1.8482780456542969,1.292885773563549,1.6153159141540527,2.2965191038463284,2.3296215534210205
47.0,0.6812948759471813,0.4103595478595479,1.502414184059826,1.8466345071792603,1.2733566668686072,1.6141232252120972,2.2905751961233696,2.3251123428344727
48.0,0.7042040005619601,0.4319504569504569,1.4701660545270332,1.8011424541473389,1.241693458335535,1.5690490007400513,2.2847258326518967,2.3209340572357178
49.0,0.7014325428372992,0.4263949013949014,1.4514662060187729,1.8283756971359253,1.2235540157751454,1.596793532371521,2.2791219549622266,2.315821409225464
50.0,0.7095279869785274,0.45648749398749405,1.4313678146434528,1.7848647832870483,1.2040960230638567,1.5536675453186035,2.2727180491626364,2.3119723796844482
51.0,0.7103724750430471,0.4206770081770081,1.4103407108845276,1.791894793510437,1.183679500052933,1.5612252950668335,2.2666118173714143,2.3066954612731934
52.0,0.7212230389309321,0.4356541606541607,1.3869444893067142,1.7636739015579224,1.1608827401356525,1.533515214920044,2.2606176451848827,2.3015871047973633
53.0,0.7219893046238998,0.42870971620971626,1.367049351411514,1.7590656280517578,1.1415932301605014,1.529356837272644,2.254561398402754,2.2970879077911377
54.0,0.7328613045441346,0.41945045695045696,1.341640302318304,1.747875690460205,1.1167995045394372,1.5186214447021484,2.248408034418208,2.2925429344177246
55.0,0.7570500582249848,0.4557299182299182,1.323719996593495,1.7432571649551392,1.0994455808206187,1.5143401622772217,2.242744262780667,2.2891697883605957
56.0,0.7473750716050267,0.4292147667147667,1.3034702894404504,1.733540415763855,1.079788284129407,1.505096673965454,2.2368200572140244,2.284437417984009
57.0,0.7656993155880368,0.4524831649831651,1.2881151536245559,1.7077767848968506,1.065018506140389,1.4797298908233643,2.230966448578695,2.2804691791534424
58.0,0.752400528046271,0.4250060125060125,1.2751199329166116,1.7324296236038208,1.0526055450488696,1.5047706365585327,2.2251436644700227,2.27659010887146
59.0,0.7871718194107967,0.4822811447811448,1.2515384912901204,1.6900967359542847,1.0296397358948515,1.4628348350524902,2.218987689371158,2.2726192474365234
60.0,0.7881676087521744,0.4392255892255892,1.2344150372913905,1.7048835754394531,1.013072254940893,1.4779671430587769,2.213427924453289,2.269164800643921
61.0,0.7982597350705815,0.4614478114478115,1.2142556261482829,1.6897962093353271,0.9934477092066648,1.463356852531433,2.2080792198903385,2.2643935680389404
62.0,0.8105790866766949,0.4531144781144781,1.1984724659927946,1.66544771194458,0.9782221645578459,1.4393619298934937,2.202502935560558,2.260857582092285
63.0,0.811252389596762,0.4531144781144782,1.1783396565770528,1.661085605621338,0.9586061411593334,1.4353928565979004,2.1973350794918565,2.256927013397217
64.0,0.8153084875280943,0.4912457912457912,1.1684856020850283,1.6407909393310547,0.9492875786943813,1.4155759811401367,2.1919802359582636,2.252150058746338
65.0,0.8317585448665162,0.4623737373737373,1.1501005652028804,1.644130825996399,0.9314702714371804,1.4193111658096313,2.186302782130939,2.2481961250305176
66.0,0.8337476097232281,0.4898569023569024,1.1298502318420016,1.620177149772644,0.9116828395454486,1.3958170413970947,2.1816740442266154,2.243601083755493
67.0,0.8310800890875673,0.46902356902356906,1.1129171786743268,1.6209361553192139,0.8953485636620842,1.3971377611160278,2.1756863622780305,2.2379841804504395
68.0,0.8478704755168779,0.4898569023569024,1.0933730271925408,1.6100977659225464,0.8763299067336393,1.3865916728973389,2.170431376324258,2.2350611686706543
69.0,0.8551470282655913,0.45374579124579123,1.076589821948447,1.604099154472351,0.8601082838340799,1.3809903860092163,2.1648152801953575,2.2310874462127686
70.0,0.8559023025147133,0.5106902356902357,1.065173831125545,1.5882534980773926,0.8491753037127694,1.3656785488128662,2.159985524651926,2.2257490158081055
71.0,0.855658760422807,0.48846801346801355,1.0448016221675118,1.5767980813980103,0.8294121617909758,1.3546662330627441,2.1538947108690585,2.221318006515503
72.0,0.8626026832147721,0.4884680134680135,1.0280797834445605,1.5578376054763794,0.8131398779184601,1.3361048698425293,2.149399158261114,2.217327117919922
73.0,0.8663360989457366,0.49541245791245797,1.0132670230176075,1.572331428527832,0.7988666056971131,1.3509703874588013,2.1440041024180165,2.2136106491088867
74.0,0.8728987922916338,0.4829124579124579,1.0000146141150732,1.5487110614776611,0.7861958280487849,1.3279626369476318,2.1381878343999077,2.207484245300293
75.0,0.8684148065127455,0.5130050505050505,0.9869476273630244,1.5301421880722046,0.7736452239310679,1.3098516464233398,2.1330238767417082,2.2029056549072266
76.0,0.8826715677136878,0.5162457912457912,0.9726614514029169,1.5314161777496338,0.759881301201149,1.3115979433059692,2.1278015282806555,2.1981825828552246
77.0,0.8749170257415649,0.518560606060606,0.956723802881684,1.5135494470596313,0.7444767012243222,1.2942019701004028,2.1224710165736185,2.193474769592285
78.0,0.8821504218414984,0.5037457912457913,0.9454265262501991,1.5057843923568726,0.7337653894432645,1.2868149280548096,2.1166111942823087,2.189695119857788
79.0,0.8834598445785015,0.5037457912457913,0.93817212957113,1.493831753730774,0.7269645105540855,1.2753750085830688,2.1120759780148424,2.18456768989563
80.0,0.8902226986880537,0.49772727272727274,0.919964861849294,1.5143299102783203,0.7092806792300252,1.2962077856063843,2.1068417069833987,2.1812217235565186
81.0,0.8976266660961384,0.5199494949494949,0.905712871769004,1.473299503326416,0.6955564564763986,1.2557352781295776,2.1015641266630767,2.1756417751312256
82.0,0.9070853589336264,0.5327801827801829,0.8957147709063532,1.4772651195526123,0.6860184580241546,1.2600551843643188,2.096963219716504,2.1720991134643555
83.0,0.8975588954744435,0.5176346801346801,0.8855323845876474,1.4874522686004639,0.6764228844601603,1.2706661224365234,2.091094960854509,2.1678614616394043
84.0,0.9016763351090429,0.5176346801346802,0.8749491805258799,1.4634233713150024,0.6663676435688892,1.2471104860305786,2.085815276623593,2.1631293296813965
85.0,0.9081227626829214,0.5199494949494949,0.8651271675827171,1.4712613821029663,0.6569693220872271,1.2553590536117554,2.081578426640128,2.1590237617492676
86.0,0.9137263615648221,0.5292087542087542,0.8483589538813868,1.445206880569458,0.6407345902694072,1.2297229766845703,2.0762433977012176,2.154838800430298
87.0,0.9125315452272954,0.5199494949494949,0.8366027402590557,1.4559091329574585,0.6295225180159748,1.2408679723739624,2.0708020890641334,2.15041184425354
88.0,0.9160786222852862,0.5222643097643098,0.833918674472277,1.4430266618728638,0.6273359210068511,1.228319764137268,2.0658275083912834,2.147068977355957
89.0,0.9151965644258407,0.4991161616161616,0.8245472003178425,1.447462797164917,0.6183739595897432,1.233261227607727,2.061732419386583,2.1420156955718994
90.0,0.9217041124023136,0.48320707070707064,0.8078419452279857,1.463285207748413,0.6022410604096116,1.249390721321106,2.0560088198689708,2.1389453411102295
91.0,0.9162798667082287,0.5199494949494949,0.800403356962483,1.413973093032837,0.5952218578112105,1.20061194896698,2.0518149894609303,2.1336112022399902
92.0,0.9214798568531876,0.4970959595959596,0.7892848256327815,1.4375790357589722,0.5845645771789879,1.2245680093765259,2.047202551221273,2.130110502243042
93.0,0.9234088691988666,0.5123737373737373,0.7790432340511972,1.4393630027770996,0.5748058620090124,1.2267636060714722,2.0423736678958964,2.125993490219116
94.0,0.9286159949836361,0.4984848484848485,0.772534288453153,1.4237064123153687,0.5687866271465453,1.211564302444458,2.0374765322253543,2.1214206218719482
95.0,0.9260750597142061,0.5054292929292928,0.7612037944916809,1.4067591428756714,0.5580249568271145,1.195059061050415,2.031788400856845,2.1170012950897217
96.0,0.9265533177539699,0.5123737373737373,0.7548661586955164,1.4285130500793457,0.5521011935248843,1.217178463935852,2.0276495446026224,2.1133460998535156
97.0,0.932037714114245,0.5332070707070707,0.7448646262057267,1.3993334770202637,0.5426915440830224,1.1884149312973022,2.0217305848602583,2.1091854572296143
98.0,0.9345720723718736,0.5031144781144781,0.735697751406343,1.42701256275177,0.5338804883924081,1.2165206670761108,2.0181724967726744,2.10491943359375
99.0,0.9370240145953214,0.5100589225589226,0.723592362490045,1.392055630683899,0.5223411916660565,1.1820878982543945,2.012511589030596,2.0996768474578857
100.0,0.9398611610493269,0.5109848484848485,0.7141575719936785,1.3984389305114746,0.5133984247911818,1.1888117790222168,2.00759141744722,2.09627103805542
