epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce
1.0,0.10017254956276561,0.05357142857142857,2.490012137286634,2.4796159267425537,2.490012137286634,2.4796159267425537
2.0,0.1040566037735849,0.04861111111111111,2.4676036379218305,2.4680263996124268,2.4676036379218305,2.4680263996124268
3.0,0.11457285115303983,0.10515873015873016,2.451507423502648,2.452878713607788,2.451507423502648,2.452878713607788
4.0,0.1144196500564425,0.11706349206349205,2.437458044075104,2.4357292652130127,2.437458044075104,2.4357292652130127
5.0,0.11592365254708022,0.11706349206349205,2.4218834123595037,2.420428514480591,2.4218834123595037,2.420428514480591
6.0,0.11964453537959825,0.12400793650793651,2.4083540706339064,2.403855323791504,2.4083540706339064,2.403855323791504
7.0,0.13628106577792112,0.11904761904761903,2.391400065971939,2.3928728103637695,2.391400065971939,2.3928728103637695
8.0,0.15332552769266605,0.1259920634920635,2.3762547698981176,2.3775877952575684,2.3762547698981176,2.3775877952575684
9.0,0.16434645265943823,0.1706349206349206,2.3593455830047136,2.3602771759033203,2.3593455830047136,2.3602771759033203
10.0,0.17166852568582128,0.16210317460317458,2.340990038623908,2.346449136734009,2.340990038623908,2.346449136734009
11.0,0.20344938632605114,0.19067460317460316,2.3208580365894993,2.331941843032837,2.3208580365894993,2.331941843032837
12.0,0.2197267241842713,0.21058201058201062,2.2998533958822436,2.3150460720062256,2.2998533958822436,2.3150460720062256
13.0,0.23538638481248544,0.2400793650793651,2.2759812542985927,2.2939131259918213,2.2759812542985927,2.2939131259918213
14.0,0.25828069845365437,0.23217893217893218,2.25088712968022,2.2684268951416016,2.25088712968022,2.2684268951416016
15.0,0.2918777312166602,0.28314093314093314,2.2249367421752613,2.247284412384033,2.2249367421752613,2.247284412384033
16.0,0.2954994588949917,0.27156685906685907,2.1984328423432764,2.2181363105773926,2.1984328423432764,2.2181363105773926
17.0,0.30383770723254633,0.2613816738816739,2.171309579054788,2.190542459487915,2.171309579054788,2.190542459487915
18.0,0.31969669726999544,0.3104617604617605,2.1411566648138574,2.1702425479888916,2.1411566648138574,2.1702425479888916
19.0,0.33945624282610964,0.3120490620490621,2.1079176588436,2.137712240219116,2.1079176588436,2.137712240219116
20.0,0.349767085716725,0.312012987012987,2.076664913952248,2.1111505031585693,2.076664913952248,2.1111505031585693
21.0,0.3644875595913794,0.35140692640692645,2.042184360261218,2.0806915760040283,2.042184360261218,2.0806915760040283
22.0,0.3840337672186544,0.35573593073593074,2.012621696762702,2.052281618118286,2.012621696762702,2.052281618118286
23.0,0.40187757443191213,0.3514069264069264,1.9768212465328932,2.042445659637451,1.9768212465328932,2.042445659637451
24.0,0.3979454939799927,0.3613275613275613,1.9388116249324123,2.00860857963562,1.9388116249324123,2.00860857963562
25.0,0.4334583079052187,0.3652958152958153,1.9108010788997971,1.9864665269851685,1.9108010788997971,1.9864665269851685
26.0,0.43269682678210236,0.43216089466089475,1.8715932207140373,1.9541072845458984,1.8715932207140373,1.9541072845458984
27.0,0.4610398893336833,0.4093073593073593,1.8412877672100232,1.9499117136001587,1.8412877672100232,1.9499117136001587
28.0,0.45885314526014676,0.4126803751803752,1.8061255066817477,1.905985951423645,1.8061255066817477,1.905985951423645
29.0,0.47698583034783554,0.39816017316017316,1.7712437072432186,1.8837275505065918,1.7712437072432186,1.8837275505065918
30.0,0.49277495038223856,0.40510461760461763,1.741704950849694,1.882331132888794,1.741704950849694,1.882331132888794
31.0,0.5061258831329124,0.3987914862914863,1.7094769453222698,1.8463703393936157,1.7094769453222698,1.8463703393936157
32.0,0.493580895175375,0.39677128427128433,1.6776616895465555,1.839773416519165,1.6776616895465555,1.839773416519165
33.0,0.5170566245903835,0.4273268398268399,1.6485499223620468,1.812711477279663,1.6485499223620468,1.812711477279663
34.0,0.5219883514627333,0.4288840788840788,1.6189638899443688,1.7891846895217896,1.6189638899443688,1.7891846895217896
35.0,0.5334899264673157,0.4210137085137085,1.5900836120168846,1.787505030632019,1.5900836120168846,1.787505030632019
36.0,0.5505122653486106,0.4279581529581529,1.557562301368188,1.7698837518692017,1.557562301368188,1.7698837518692017
37.0,0.5553996162084471,0.43784872534872527,1.5289146493921593,1.7622536420822144,1.5289146493921593,1.7622536420822144
38.0,0.5645180169305768,0.43291847041847037,1.5057040775088968,1.7455180883407593,1.5057040775088968,1.7455180883407593
39.0,0.5719403985989352,0.438474025974026,1.4731897027480212,1.7014600038528442,1.4731897027480212,1.7014600038528442
40.0,0.5731825468451067,0.4372174122174121,1.4452169799148114,1.7249387502670288,1.4452169799148114,1.7249387502670288
41.0,0.6003521131073477,0.44710197210197206,1.4196521870650851,1.691650152206421,1.4196521870650851,1.691650152206421
42.0,0.6156087671897539,0.4282527657527657,1.3941989503095564,1.6844007968902588,1.3941989503095564,1.6844007968902588
