epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_aux_ce,val_aux_ce
23.0,0.35736626260997323,0.27566137566137566,2.2479565976613975,2.334946632385254,2.005792960857976,2.0916223526000977,2.4216364972973032,2.4332425594329834
24.0,0.374726914565751,0.3118085618085618,2.2135206348104033,2.297135591506958,1.9718370499175921,2.0542194843292236,2.4168357438762094,2.42916202545166
25.0,0.4055906529412819,0.3145502645502646,2.1759987070310136,2.2581071853637695,1.9347509010318225,2.015651226043701,2.412477975047599,2.424560070037842
26.0,0.4082608315863033,0.32136243386243385,2.1407223030950444,2.25076961517334,1.8999453296759863,2.008690595626831,2.4077699360872096,2.420790672302246
27.0,0.41325925253991286,0.3473244348244348,2.1002184076686734,2.1999728679656982,1.8599035290555577,1.9582830667495728,2.403149020446147,2.416898727416992
28.0,0.44769482744718586,0.36756253006253004,2.0698724248528277,2.1819634437561035,1.8300366608903658,1.9406594038009644,2.398357736469341,2.4130406379699707
29.0,0.4655848038586678,0.35304232804232805,2.032735270600311,2.1734232902526855,1.793349269335118,1.9324718713760376,2.3938595965479,2.409514904022217
30.0,0.4722379508052386,0.39791967291967295,1.9964683293885905,2.1232552528381348,1.7575139045304973,1.882663607597351,2.3895445153142827,2.4059174060821533
31.0,0.48768132423857685,0.38452982202982205,1.9703698494758541,2.1092405319213867,1.7318539268588855,1.869076132774353,2.3851593271179987,2.401644706726074
32.0,0.5065031942777994,0.38452982202982194,1.9363422785691673,2.1037240028381348,1.6982484446540347,1.8638279438018799,2.3809381774698806,2.3989593982696533
33.0,0.5273991650942291,0.43456589706589704,1.9014092236500804,2.049301862716675,1.663764429584838,1.809875249862671,2.3764479648636048,2.3942668437957764
34.0,0.5311535939339799,0.4157166907166907,1.8693068072635828,2.0651967525482178,1.6321255321551928,1.8259873390197754,2.3718126743467662,2.3920938968658447
35.0,0.5403129517071016,0.46667869167869175,1.8427766134734818,2.0287070274353027,1.6060608451009413,1.7898699045181274,2.3671577928809002,2.3883705139160156
36.0,0.5500142807572574,0.4673100048100049,1.8136977882680712,1.9951359033584595,1.5774475231433285,1.7566211223602295,2.3625029097735983,2.3851473331451416
37.0,0.574716960179275,0.465921115921116,1.7822012546345618,2.0023038387298584,1.5464389849447753,1.7640289068222046,2.3576228060533584,2.3827502727508545
38.0,0.5707783541412916,0.474549062049062,1.7511434932583991,1.9515376091003418,1.5158638437110257,1.7135885953903198,2.3527962853699256,2.3794898986816406
39.0,0.5896379229647896,0.44445646945646944,1.7289571989834207,1.9529324769973755,1.4941445418766566,1.7153503894805908,2.3481263851750125,2.3758206367492676
40.0,0.5927151762076964,0.45371572871572874,1.7014471171439822,1.9259511232376099,1.4671450890280089,1.6886377334594727,2.343020256948553,2.373133659362793
41.0,0.6166014525416266,0.4461459836459836,1.673446757247649,1.9216277599334717,1.4396002083349966,1.6847294569015503,2.338465355759849,2.368983507156372
42.0,0.6198054779409427,0.4696248196248196,1.6466059904295482,1.8871392011642456,1.4132232120238155,1.6505630016326904,2.3338275698499302,2.3657615184783936
43.0,0.6422243379663078,0.464033189033189,1.618881348488458,1.867743730545044,1.3859684972057245,1.6314805746078491,2.3291284845125655,2.3626315593719482
44.0,0.6353089592636079,0.4481240981240981,1.5949250256543315,1.8569388389587402,1.362503964806588,1.621001958847046,2.3242103983736286,2.359368324279785
45.0,0.6666957600550577,0.4756433381433381,1.568588275917631,1.837389349937439,1.336647663797651,1.6017719507217407,2.3194061253033897,2.356173515319824
46.0,0.668412981239075,0.4533850408850409,1.5428833727582187,1.8150657415390015,1.3113860792629486,1.57982337474823,2.3149729874786535,2.352424144744873
47.0,0.6822367775759169,0.4527898027898029,1.5215965460171592,1.8154786825180054,1.2905648343534355,1.5805777311325073,2.3103171650596,2.3490095138549805
48.0,0.6768823609567914,0.4666786916786918,1.4976362314158587,1.7830480337142944,1.267069444598922,1.548521637916565,2.3056678722729576,2.345263719558716
49.0,0.7032676735681537,0.46667869167869164,1.47563651486231,1.7741127014160156,1.2455221564347074,1.539932131767273,2.3011437701686526,2.341806173324585
50.0,0.7154797911217452,0.48056758056758064,1.4555212778396738,1.7566157579421997,1.2258799552096762,1.5227458477020264,2.2964130728257093,2.3386995792388916
51.0,0.7219551988411409,0.4884379509379509,1.429549156490989,1.7546329498291016,1.200379645557699,1.521096110343933,2.2916949759662253,2.3353688716888428
52.0,0.7303308442936455,0.4924723424723425,1.4061792571860623,1.7310079336166382,1.1774805117392089,1.4977881908416748,2.286987454468535,2.332197904586792
53.0,0.7463149373610719,0.4924723424723425,1.3865254752196872,1.7215290069580078,1.1583345755037056,1.488645076751709,2.2819088880043226,2.3288395404815674
54.0,0.7524955805741342,0.5026575276575277,1.3690582162952258,1.6993894577026367,1.141344667301736,1.4669657945632935,2.2771353565682233,2.3242368698120117
55.0,0.7709625874403288,0.4940295815295815,1.3477287122181483,1.7056535482406616,1.120495016111154,1.4735032320022583,2.272337041910667,2.321502923965454
56.0,0.7648701672684582,0.510064935064935,1.324398652411574,1.670919418334961,1.0976213434271886,1.4390912055969238,2.267773146473397,2.318282127380371
57.0,0.7829326899064081,0.5017316017316018,1.3062674213399574,1.686824083328247,1.079966507967491,1.4553760290145874,2.2630089215690625,2.3144800662994385
58.0,0.7752370146783165,0.5100649350649351,1.2977205888334526,1.6494450569152832,1.0718855143824462,1.4183974266052246,2.258350667772933,2.310476779937744
59.0,0.779938379960242,0.5017316017316017,1.2656937716544803,1.6355241537094116,1.0403891038566366,1.4048218727111816,2.25304675471557,2.307023286819458
60.0,0.7910161815587613,0.5231962481962482,1.2468560638608293,1.6361390352249146,1.0219826734209636,1.4058223962783813,2.2487342337117546,2.303166389465332
61.0,0.7960934428427836,0.5262686387686388,1.2382995308779192,1.6017009019851685,1.0138177122798926,1.3718029260635376,2.2448182142950377,2.2989792823791504
62.0,0.8236004884025526,0.5031204906204906,1.2154674259192357,1.616994023323059,0.9915176900857082,1.387514352798462,2.239497222916805,2.2947962284088135
63.0,0.8161124020246203,0.550974025974026,1.198019029351397,1.571840524673462,0.9745099590690534,1.3427228927612305,2.2350906098771217,2.2911763191223145
64.0,0.8266434701315747,0.524585137085137,1.176610995693174,1.5935004949569702,0.9535477823111358,1.3647246360778809,2.230632432766913,2.2877590656280518
65.0,0.8318501763715789,0.5559343434343434,1.1607677866792925,1.5530771017074585,0.9382209257701999,1.3246886730194092,2.225468807089144,2.283883810043335
66.0,0.8394030352294691,0.5483585858585859,1.1429318132170712,1.5491009950637817,0.9208886643900518,1.3212319612503052,2.220431175166276,2.2786905765533447
67.0,0.8417420640227139,0.5262686387686387,1.1326010541128004,1.545179009437561,0.9110296280371752,1.3178271055221558,2.215714222387685,2.273519515991211
68.0,0.8378781059700334,0.523953823953824,1.114123547959451,1.5434257984161377,0.8930511455117323,1.3164150714874268,2.210724323423717,2.270106792449951
69.0,0.8394598795820034,0.5295093795093795,1.0973246784916022,1.5323965549468994,0.8767951954662697,1.3057911396026611,2.2052946948348553,2.266054153442383
70.0,0.8570514194770024,0.534469696969697,1.0820189634411759,1.5253750085830688,0.8619702589696533,1.2991926670074463,2.200486763824489,2.2618231773376465
71.0,0.856536803887194,0.5191919191919193,1.0669575628027859,1.5140142440795898,0.8474073924008827,1.288283348083496,2.1955018778060675,2.2573091983795166
72.0,0.8658227567804366,0.5275252525252525,1.0476977439427335,1.530802845954895,0.8286362373480083,1.3053526878356934,2.190615116421409,2.254502058029175
73.0,0.8642719678764754,0.5225649350649351,1.0355225579874034,1.5064303874969482,0.8169236150337784,1.281458854675293,2.1859895649547214,2.249715805053711
74.0,0.8685513054648677,0.5053030303030303,1.0253052729952972,1.52278470993042,0.8071417851620409,1.2981029748916626,2.1816348783325616,2.2468173503875732
75.0,0.8710081139018372,0.5457130832130833,1.0128321389117874,1.4935590028762817,0.7951739176004972,1.2692577838897705,2.1765821464295643,2.2430126667022705
76.0,0.8775708552946732,0.5148629148629149,0.9908958055886877,1.4991391897201538,0.7737287118800126,1.2752435207366943,2.171670939138547,2.2389566898345947
77.0,0.8806631611059039,0.5258417508417509,0.9820451974458415,1.470334529876709,0.7653723898730056,1.24681556224823,2.1667280878339494,2.23518967628479
78.0,0.8872094072047304,0.5539502164502165,0.9676502600389175,1.4846922159194946,0.7514456610055881,1.2615134716033936,2.162046059068427,2.2317874431610107
79.0,0.8822840168969842,0.5148629148629148,0.9588561438652407,1.477305293083191,0.7430662571255393,1.2545802593231201,2.1578988552914224,2.22724986076355
80.0,0.8930747760523889,0.5351010101010102,0.94237656570753,1.471943736076355,0.7270763153258372,1.2495509386062622,2.153002451290978,2.223928451538086
81.0,0.8832712760898066,0.5313973063973064,0.9345547225512244,1.456486701965332,0.7196271077901278,1.2344940900802612,2.1492760304534704,2.21992564201355
82.0,0.898587561650959,0.5330808080808082,0.9182307888431517,1.4503945112228394,0.7037590858037623,1.2286802530288696,2.144716911184603,2.2171428203582764
83.0,0.898528207424938,0.5400252525252526,0.9043307784502355,1.439732313156128,0.6903465719518481,1.218408465385437,2.1398420407726926,2.2132389545440674
84.0,0.8953918747437002,0.5205447330447329,0.8908740093293576,1.4407925605773926,0.6773418908275138,1.2198058366775513,2.1353213466998837,2.209866762161255
85.0,0.8968954062638351,0.5324494949494949,0.8838947940611388,1.4364725351333618,0.6707960518009691,1.21587073802948,2.1309872367090694,2.2060182094573975
86.0,0.8986397729058141,0.5324494949494949,0.8727128411324218,1.4253647327423096,0.6600728342742395,1.20517897605896,2.1264001494225453,2.2018580436706543
87.0,0.9019784481194892,0.5446548821548822,0.8581250349954155,1.4315836429595947,0.6459988963993815,1.2118892669677734,2.1212613213287983,2.196943759918213
88.0,0.9051870677496775,0.5393939393939394,0.8533901427575931,1.419309139251709,0.641738277807088,1.2000319957733154,2.1165185019809902,2.1927709579467773
89.0,0.910605584871626,0.5492845117845119,0.8394051581980234,1.4150711297988892,0.6282051508274833,1.1961251497268677,2.112000059548015,2.1894595623016357
90.0,0.9106957730772445,0.546969696969697,0.8317198539970253,1.4162983894348145,0.6210097053990717,1.1977721452713013,2.1071014576647653,2.185262441635132
91.0,0.9148369667911798,0.556986531986532,0.8188340664935809,1.424056887626648,0.608619792633746,1.2059723138809204,2.102142659809421,2.1808459758758545
92.0,0.9208547725744793,0.5393939393939394,0.8085474022079048,1.4052295684814453,0.5988319282277316,1.1875756978988647,2.097154570118285,2.1765384674072266
93.0,0.9207931126903999,0.5463383838383838,0.797306861811784,1.4092479944229126,0.5880922608449414,1.1919370889663696,2.0921459854572446,2.1731090545654297
94.0,0.931046380664256,0.5463383838383838,0.7890984365739018,1.4157963991165161,0.5803985744458262,1.198940634727478,2.086998554597418,2.168558120727539
95.0,0.929350733852072,0.5483585858585859,0.781957072460713,1.4003304243087769,0.5737443179558969,1.1838045120239258,2.082127585468522,2.1652588844299316
96.0,0.927715561156966,0.5407828282828283,0.7770113967577069,1.4009325504302979,0.5692834320659277,1.1847707033157349,2.077279541865889,2.161618947982788
97.0,0.9341584261597644,0.5347643097643098,0.7710502449288426,1.4106884002685547,0.5638206745794431,1.1949427127838135,2.07229570554579,2.157456636428833
98.0,0.9325558620572002,0.5274891774891775,0.7626176265143692,1.3987772464752197,0.5558693528996071,1.1833974123001099,2.0674825785697637,2.153798818588257
99.0,0.9405128197690599,0.5268939393939395,0.7489805603191487,1.4098668098449707,0.5426265580929085,1.1947870254516602,2.063539970762348,2.1507976055145264
100.0,0.9352126112746705,0.5202441077441078,0.7406881794256516,1.3887746334075928,0.5348341622471604,1.1741095781326294,2.0585401404950376,2.146651029586792
