epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce
1.0,0.0921213286018595,0.06944444444444443,2.483562718159976,2.4778294563293457,2.483562718159976,2.4778294563293457
2.0,0.09953773993336516,0.10416666666666667,2.474590714334826,2.4709208011627197,2.474590714334826,2.4709208011627197
3.0,0.10291726877279966,0.09027777777777779,2.4650429518005317,2.46304988861084,2.4650429518005317,2.46304988861084
4.0,0.10908578549949248,0.09722222222222222,2.452209855110838,2.4515445232391357,2.452209855110838,2.4515445232391357
5.0,0.10397284712143202,0.10912698412698413,2.4363790576100963,2.437882900238037,2.4363790576100963,2.437882900238037
6.0,0.11651739638767943,0.11706349206349205,2.4228614952395993,2.4252870082855225,2.4228614952395993,2.4252870082855225
7.0,0.11450350749879051,0.11011904761904762,2.408733752426305,2.414320468902588,2.408733752426305,2.414320468902588
8.0,0.11782810568187928,0.10317460317460318,2.3946550462824545,2.404271125793457,2.3946550462824545,2.404271125793457
9.0,0.16124081557581374,0.1240079365079365,2.3769640278282758,2.3899641036987305,2.3769640278282758,2.3899641036987305
10.0,0.19794636485997938,0.1402116402116402,2.3578785926667836,2.378553628921509,2.3578785926667836,2.378553628921509
11.0,0.20827040533732175,0.13293650793650794,2.3355177634759534,2.363940715789795,2.3355177634759534,2.363940715789795
12.0,0.21667377665735968,0.12599206349206346,2.3098151979265853,2.348496198654175,2.3098151979265853,2.348496198654175
13.0,0.23097936712716585,0.19021164021164025,2.282882943621191,2.325624704360962,2.282882943621191,2.325624704360962
14.0,0.2695462985360784,0.20211640211640214,2.251141093068607,2.2987496852874756,2.251141093068607,2.2987496852874756
15.0,0.2797382142665162,0.1955687830687831,2.2169974712004143,2.2646877765655518,2.2169974712004143,2.2646877765655518
16.0,0.28327740202139023,0.19894179894179898,2.1774603577776332,2.2264418601989746,2.1774603577776332,2.2264418601989746
17.0,0.3077304248313313,0.2330687830687831,2.137796314160713,2.1952128410339355,2.137796314160713,2.1952128410339355
18.0,0.3217134115781452,0.2370731120731121,2.098443307482642,2.172487497329712,2.098443307482642,2.172487497329712
19.0,0.3547412564601351,0.2600889850889851,2.05881200066532,2.140258550643921,2.05881200066532,2.140258550643921
20.0,0.3633350645531556,0.2731842231842232,2.01869280572192,2.099579095840454,2.01869280572192,2.099579095840454
21.0,0.3760438076773645,0.2507996632996633,1.9772864619138524,2.062434673309326,1.9772864619138524,2.062434673309326
22.0,0.4135717760533752,0.3122715247715248,1.9429048433156104,2.0495378971099854,1.9429048433156104,2.0495378971099854
23.0,0.43760749135121096,0.350998075998076,1.9013654962053808,2.0054397583007812,1.9013654962053808,2.0054397583007812
24.0,0.4300319684483636,0.3546055796055796,1.865635518568108,1.9798616170883179,1.865635518568108,1.9798616170883179
25.0,0.417755103362672,0.34594757094757095,1.8292690490896648,1.9675440788269043,1.8292690490896648,1.9675440788269043
26.0,0.4557300282071444,0.3954785954785954,1.7963609365095574,1.916463851928711,1.7963609365095574,1.916463851928711
27.0,0.4597927947603413,0.3752765752765752,1.7655540639069733,1.91218900680542,1.7655540639069733,1.91218900680542
28.0,0.5041992012443973,0.43149951899951894,1.7314397882471397,1.8717362880706787,1.7314397882471397,1.8717362880706787
29.0,0.4974112672489998,0.4370911495911496,1.7051755815693106,1.8670803308486938,1.7051755815693106,1.8670803308486938
30.0,0.5012850324235448,0.43149951899951894,1.6717254746185932,1.8164842128753662,1.6717254746185932,1.8164842128753662
31.0,0.5069652945633935,0.42316618566618563,1.6406276182956006,1.7966766357421875,1.6406276182956006,1.7966766357421875
32.0,0.5418661895174253,0.4432058682058681,1.6090326711355922,1.7957559823989868,1.6090326711355922,1.7957559823989868
33.0,0.560459637396531,0.4254810004810004,1.5790181480053165,1.7673399448394775,1.5790181480053165,1.7673399448394775
34.0,0.5758019188804129,0.4398328523328523,1.548598206186869,1.7604765892028809,1.548598206186869,1.7604765892028809
35.0,0.6037377919337107,0.41790524290524284,1.5151415845818446,1.7262543439865112,1.5151415845818446,1.7262543439865112
36.0,0.5965510649454192,0.4143638768638768,1.4877509896398207,1.7187960147857666,1.4877509896398207,1.7187960147857666
37.0,0.6201791445523247,0.42782587782587783,1.4582613653242076,1.6894824504852295,1.4582613653242076,1.6894824504852295
38.0,0.6153189746384584,0.408970658970659,1.4344454909355833,1.6858491897583008,1.4344454909355833,1.6858491897583008
39.0,0.6348211304478685,0.43056758056758054,1.4119428843516286,1.6606348752975464,1.4119428843516286,1.6606348752975464
40.0,0.6419465848176331,0.44806397306397305,1.3856659596224865,1.6608527898788452,1.3856659596224865,1.6608527898788452
41.0,0.6847352045858633,0.4771945646945647,1.3620767876531499,1.634102463722229,1.3620767876531499,1.634102463722229
42.0,0.659282103783054,0.4464766714766715,1.3361892197505538,1.6227492094039917,1.3361892197505538,1.6227492094039917
43.0,0.6836797541215646,0.4758417508417509,1.3109655285866453,1.6064361333847046,1.3109655285866453,1.6064361333847046
44.0,0.7035562492845022,0.45361952861952864,1.2933842559279345,1.58818781375885,1.2933842559279345,1.58818781375885
45.0,0.6912699151055429,0.4401214526214525,1.2683924305254335,1.5788229703903198,1.2683924305254335,1.5788229703903198
46.0,0.7036050329289623,0.47533670033670034,1.2416665437094316,1.552470326423645,1.2416665437094316,1.552470326423645
47.0,0.7198739941720783,0.47100769600769604,1.2249970235020282,1.5422009229660034,1.2249970235020282,1.5422009229660034
48.0,0.7237932010194162,0.45202621452621444,1.203892871968307,1.5248697996139526,1.203892871968307,1.5248697996139526
49.0,0.7132009004782612,0.4558561808561808,1.1798266525317798,1.5227148532867432,1.1798266525317798,1.5227148532867432
50.0,0.7227331523716888,0.4322450697450697,1.1675630204648857,1.514782428741455,1.1675630204648857,1.514782428741455
51.0,0.7447052838168594,0.46128547378547374,1.1408287762774862,1.5005453824996948,1.1408287762774862,1.5005453824996948
52.0,0.7567478023912405,0.4696188071188072,1.1174652047083422,1.4643621444702148,1.1174652047083422,1.4643621444702148
53.0,0.7593291751204628,0.4981541606541606,1.1028348638350705,1.463453769683838,1.1028348638350705,1.463453769683838
54.0,0.7629764705278844,0.4855278980278981,1.0824514594627945,1.4664355516433716,1.0824514594627945,1.4664355516433716
55.0,0.7588625585501144,0.47858345358345367,1.0613500152725772,1.464931845664978,1.0613500152725772,1.464931845664978
56.0,0.7701573852390896,0.4932299182299183,1.0456660017499415,1.4393515586853027,1.0456660017499415,1.4393515586853027
57.0,0.7834728135757011,0.4722342472342473,1.0267264689102436,1.4508740901947021,1.0267264689102436,1.4508740901947021
58.0,0.7815326575702443,0.48489658489658494,1.015517069427569,1.4308722019195557,1.015517069427569,1.4308722019195557
59.0,0.7927094726046682,0.46961880711880716,0.997281674058425,1.4293702840805054,0.997281674058425,1.4293702840805054
60.0,0.8042771977252109,0.5106902356902357,0.9837511519351637,1.405290126800537,0.9837511519351637,1.405290126800537
61.0,0.8044490640694307,0.4799723424723425,0.9605011641466269,1.4132713079452515,0.9605011641466269,1.4132713079452515
62.0,0.808385801993129,0.47100769600769593,0.9425523539623583,1.3971469402313232,0.9425523539623583,1.3971469402313232
63.0,0.8140585646879505,0.4835076960076961,0.9218143532485437,1.3987723588943481,0.9218143532485437,1.3987723588943481
64.0,0.8199050113293024,0.47795214045214046,0.9070494940276811,1.386445164680481,0.9070494940276811,1.386445164680481
65.0,0.8254397724417074,0.5196188071188071,0.8924177333122687,1.35835862159729,0.8924177333122687,1.35835862159729
66.0,0.8243197978072611,0.5057299182299183,0.8729585844144969,1.368153691291809,0.8729585844144969,1.368153691291809
67.0,0.8457401082041714,0.4967652717652718,0.8617203791662666,1.354004979133606,0.8617203791662666,1.354004979133606
68.0,0.8392450054686383,0.5074134199134199,0.8491144971264825,1.3478976488113403,0.8491144971264825,1.3478976488113403
69.0,0.8440632478938483,0.4577140452140452,0.8355709119425788,1.3513312339782715,0.8355709119425788,1.3513312339782715
70.0,0.8551413584505473,0.5149891774891775,0.8263456934290375,1.334279179573059,0.8263456934290375,1.334279179573059
71.0,0.860453595276149,0.5007696007696008,0.8097875589142568,1.3322542905807495,0.8097875589142568,1.3322542905807495
72.0,0.8556970174313357,0.5004689754689754,0.7942082353590277,1.302847146987915,0.7942082353590277,1.302847146987915
