epoch,train_ba,val_ba,train_loss,val_loss,train_main_ce,val_main_ce,train_aux_ce,val_aux_ce
22.0,0.391082180500054,0.31997354497354497,2.221994395510465,2.3351693153381348,1.9797326746988215,2.0917165279388428,2.4226172364312073,2.434527635574341
23.0,0.41250557590994735,0.33988095238095245,2.1827215614909763,2.2923545837402344,1.9410069273999553,2.049359083175659,2.41714658343238,2.42995548248291
24.0,0.4235343224126147,0.3329365079365079,2.148806268294789,2.2531492710113525,1.9076366293245668,2.010672092437744,2.411696228020778,2.424771547317505
25.0,0.42500913658975037,0.30218253968253966,2.111429115991379,2.2466249465942383,1.8708139807755277,2.004601240158081,2.406151752258537,2.420236110687256
26.0,0.45380383358811605,0.3823412698412698,2.0815915983433158,2.1951651573181152,1.8415202721055732,1.9535753726959229,2.4007137310074036,2.4158976078033447
27.0,0.4549891098988577,0.38095238095238093,2.046859408409788,2.1808199882507324,1.8072867196521332,1.9396578073501587,2.3957270250468166,2.4116227626800537
28.0,0.48792363162403024,0.39749278499278495,2.01414975590632,2.1508960723876953,1.7751267337963217,1.9101206064224243,2.390230301940708,2.4077553749084473
29.0,0.4845720991472575,0.3612193362193363,1.9873786280364465,2.1388773918151855,1.748869747179921,1.8985695838928223,2.385088756039303,2.403079032897949
30.0,0.4944246538019362,0.42931096681096675,1.9524528850992042,2.0995452404022217,1.714478356702808,1.8595316410064697,2.3797454981713617,2.400136947631836
31.0,0.5061137262373567,0.3924062049062049,1.9268195803522448,2.089116334915161,1.6893259929092328,1.849562168121338,2.3749358785337096,2.395540714263916
32.0,0.5292442011871066,0.376497113997114,1.8974828026586064,2.076857089996338,1.6605261709932206,1.8375998735427856,2.369566207498363,2.3925719261169434
33.0,0.5322510671308005,0.3953463203463203,1.8671724566494126,2.050952196121216,1.6307165259543466,1.8120626211166382,2.3645593311618405,2.3888959884643555
34.0,0.5293457798747919,0.39177489177489183,1.8343521469431368,2.042973756790161,1.5984124624380351,1.8044630289077759,2.3593967358955212,2.3851065635681152
35.0,0.5502597519943241,0.40658970658970656,1.8086339998573526,2.0072503089904785,1.5732204208275538,1.7691668272018433,2.3541358912463033,2.3808348178863525
36.0,0.5615821003354046,0.4268278018278018,1.782358896096274,1.9943665266036987,1.5474405323576803,1.756710171699524,2.3491836657007057,2.376563549041748
37.0,0.5931471325323362,0.4032166907166907,1.7547646217214876,1.9800071716308594,1.5203748403851218,1.7427098751068115,2.343897651682212,2.3729734420776367
38.0,0.5839701072346476,0.3927008177008177,1.725418033575232,1.9736618995666504,1.4915668972593166,1.7367280721664429,2.3385114398962865,2.369337797164917
39.0,0.5833160764071535,0.41353415103415103,1.7021154930587479,1.93160879611969,1.4687772617898176,1.6950966119766235,2.3333820984819056,2.365121603012085
40.0,0.6052301837466245,0.3781806156806156,1.6722253881099918,1.9430301189422607,1.4394461884966405,1.706852912902832,2.32779193950397,2.361772298812866
41.0,0.6343808761980029,0.4145863395863396,1.6485968309097159,1.9165841341018677,1.4164129077054548,1.6808228492736816,2.3218394179352386,2.357612371444702
42.0,0.6172256345323979,0.40040283790283787,1.623663176152464,1.9062597751617432,1.3919933681438794,1.6708682775497437,2.316698075982256,2.353914737701416
43.0,0.6446973376479271,0.41597522847522855,1.597968408860356,1.8924492597579956,1.3668324071240712,1.6574680805206299,2.3113599689404856,2.349811315536499
44.0,0.6446744825202303,0.4235509860509861,1.5765435344791248,1.8627126216888428,1.3459378222385086,1.628090500831604,2.3060571466173445,2.3462209701538086
45.0,0.6595875310122697,0.4192520442520442,1.5508960512131709,1.8735169172286987,1.3207909605384078,1.6392651796340942,2.3010508825364497,2.3425168991088867
46.0,0.6714175924191901,0.4195466570466571,1.5242512632360146,1.830815076828003,1.294668595680066,1.5970196723937988,2.2958266472447146,2.337953805923462
47.0,0.6750649610339113,0.4122715247715248,1.5051873333482857,1.8333227634429932,1.2760952491563282,1.5999057292938232,2.2909210561269737,2.33417010307312
48.0,0.6963375143222802,0.43049543049543054,1.4811935260661087,1.8137022256851196,1.2525872976972807,1.5806361436843872,2.286062388740185,2.330660343170166
49.0,0.6925876093111424,0.43389850889850895,1.457576764224934,1.807338833808899,1.2294982571199715,1.5746465921401978,2.280785228627479,2.3269221782684326
50.0,0.7015681783257909,0.44008537758537764,1.438831972583436,1.7918345928192139,1.21126249140183,1.5595844984054565,2.2756950744458195,2.3225014209747314
51.0,0.7258363394014343,0.44597162097162096,1.4223359866314624,1.7854925394058228,1.19522791434073,1.553537368774414,2.271080541118287,2.319551944732666
52.0,0.7268614443243887,0.49537638287638286,1.4013862010739142,1.7544678449630737,1.1747569073498147,1.5228689908981323,2.2662930381893087,2.315988063812256
53.0,0.7414632459787707,0.49613395863395865,1.387417072478342,1.7454246282577515,1.1612518155841531,1.5141966342926025,2.2616526456790207,2.31227970123291
54.0,0.7396023382033251,0.4765271765271765,1.3678452186863517,1.7559207677841187,1.1422028851385986,1.525077223777771,2.256423521370157,2.3084356784820557
55.0,0.7549211533582468,0.4779160654160654,1.3499385711453253,1.7475074529647827,1.1247747582535736,1.5170302391052246,2.251638076391565,2.304771900177002
56.0,0.7421795480616101,0.47854737854737855,1.3272151378674268,1.7167870998382568,1.1025223184165365,1.4866888523101807,2.2469283762979426,2.3009819984436035
57.0,0.7507279011791471,0.4765271765271765,1.3072463429938495,1.7316359281539917,1.083033809973738,1.5018494129180908,2.2421252776751626,2.2978649139404297
58.0,0.7542125830925164,0.45628908128908136,1.2967494769268726,1.7130694389343262,1.0730223183787833,1.4836963415145874,2.237271504640169,2.293731212615967
59.0,0.773782771582379,0.49104737854737857,1.2828237577477748,1.7113499641418457,1.0595248648303717,1.482154369354248,2.2329888200185386,2.2919559478759766
60.0,0.7763891033044632,0.49600769600769606,1.2626844767654208,1.689353585243225,1.0399081637239702,1.460568904876709,2.2277630233108074,2.2878472805023193
61.0,0.7751940273732144,0.47851130351130355,1.2447771314089147,1.6801676750183105,1.022354281297444,1.4516278505325317,2.2242285052182957,2.28539776802063
62.0,0.7768016876388474,0.49676527176527174,1.220426482711109,1.6840527057647705,0.9985395417566348,1.455942153930664,2.218869433755924,2.2811059951782227
63.0,0.7847751091092644,0.5126382876382877,1.2058673184012383,1.6635186672210693,0.9843758262578468,1.4357151985168457,2.214915056852383,2.2780351638793945
64.0,0.7913077168687944,0.5251743626743627,1.1847716916653868,1.6593024730682373,0.9637476541294289,1.4318821430206299,2.210240446146507,2.2742035388946533
65.0,0.7919273064774702,0.47990019240019244,1.171308287449835,1.6407036781311035,0.9507887729679245,1.413639783859253,2.205195233661829,2.270638942718506
66.0,0.7972293186977214,0.4848605098605098,1.15070508063968,1.6401474475860596,0.9306402002267296,1.4134076833724976,2.200648767812732,2.2673981189727783
67.0,0.8103159591777226,0.4848605098605098,1.13810164710946,1.6405022144317627,0.9184420340648001,1.4141043424606323,2.196596231394914,2.263979196548462
68.0,0.8124567989168329,0.4987493987493987,1.1230213129171611,1.6274632215499878,0.9038088074444494,1.4015178680419922,2.1921252305659493,2.2594540119171143
69.0,0.8100398599190114,0.485491822991823,1.1089568478720528,1.633532166481018,0.8902337928647224,1.407846212387085,2.187230311654726,2.25685977935791
70.0,0.8223666127724939,0.5063251563251563,1.1013465454984654,1.6119699478149414,0.8830049884298787,1.3866569995880127,2.1834157444729043,2.2531299591064453
71.0,0.8124752296885931,0.5132696007696007,1.0902447924146144,1.6014182567596436,0.8723696788288845,1.3764127492904663,2.178751032857189,2.2500550746917725
72.0,0.8379887314011808,0.5086399711399711,1.072305764675961,1.6035937070846558,0.8548789912780262,1.3787721395492554,2.1742676814533963,2.2482151985168457
73.0,0.8340601147914258,0.485491822991823,1.0572589053139219,1.5895110368728638,0.8403189747551016,1.3651342391967773,2.169399319745587,2.2437682151794434
74.0,0.8487975596269098,0.5132696007696007,1.0302999842392597,1.586714506149292,0.813853111816971,1.3626878261566162,2.164468643382166,2.240267038345337
75.0,0.8500989132194677,0.5216029341029341,1.0176089716860433,1.5807675123214722,0.8016265301408948,1.3570950031280518,2.1598245063460015,2.236725330352783
76.0,0.8578355995593266,0.4987493987493987,1.0087322162884238,1.5664854049682617,0.793228791523308,1.343222737312317,2.155034073864121,2.2326269149780273
77.0,0.8644495212909863,0.5112854737854737,0.9993618607726237,1.564348578453064,0.7842878976294998,1.3414325714111328,2.1507395364331297,2.2291600704193115
78.0,0.8559904123767827,0.5271584896584897,0.986587493842317,1.5384016036987305,0.7719314619514085,1.315800428390503,2.1465599996497833,2.226011276245117
79.0,0.866472104402033,0.5152837902837903,0.9691225131284349,1.5712213516235352,0.7549380072217801,1.3489103317260742,2.1418450711721397,2.2231101989746094
80.0,0.8733206744843308,0.5063251563251563,0.9503429208893374,1.5279784202575684,0.7366381164467068,1.3059505224227905,2.137047951479992,2.22027850151062
81.0,0.8807380700024475,0.5106541606541607,0.9463705655424607,1.5208488702774048,0.7330511571413063,1.2992106676101685,2.1331941769578577,2.2163820266723633
82.0,0.8783484859480915,0.5199134199134198,0.928927963038525,1.5387409925460815,0.7161039146827133,1.3174772262573242,2.1282405623470444,2.2126381397247314
83.0,0.8908544016504107,0.5288780663780663,0.911932389420199,1.4988071918487549,0.6995279769478895,1.2778899669647217,2.1240440843027346,2.2091727256774902
84.0,0.8824237998499421,0.5274891774891773,0.904228786182896,1.5191305875778198,0.6922635154962129,1.2985788583755493,2.1196528260761203,2.205516815185547
85.0,0.8834731634194671,0.5338023088023088,0.8956811728658036,1.4923089742660522,0.6841422809791237,1.27206289768219,2.1153887754463288,2.202460765838623
86.0,0.8906894318163233,0.5463383838383838,0.8821606884314558,1.474982738494873,0.6710878965571497,1.2550820112228394,2.1107279470578324,2.199007272720337
87.0,0.8910710808071566,0.541077441077441,0.8704179795186409,1.4970391988754272,0.6597882757498762,1.2774449586868286,2.1062968680041996,2.1959426403045654
88.0,0.8984267993559492,0.5338023088023088,0.861862098698772,1.4771808385849,0.6515857464475189,1.257994532585144,2.1027636154588447,2.1918632984161377
89.0,0.9018461758529693,0.520544733044733,0.8481442148632109,1.4788326025009155,0.6383276086255728,1.2599831819534302,2.098165902746729,2.1884942054748535
90.0,0.8978717510026658,0.5427669552669553,0.8379625613430897,1.4765619039535522,0.6285872088036726,1.2580769062042236,2.0937533678163143,2.184849739074707
91.0,0.9093633919573137,0.5420093795093796,0.8259495558303728,1.458017110824585,0.6170319322874952,1.2398961782455444,2.0891761545880527,2.1812098026275635
92.0,0.9056341481074156,0.5539141414141414,0.8149606047932334,1.466356635093689,0.6065343574279352,1.2486257553100586,2.0842624473900067,2.1773085594177246
93.0,0.9067997965954836,0.5341329966329967,0.802538433706904,1.4605799913406372,0.5945472519286938,1.243326187133789,2.079911722783993,2.1725385189056396
94.0,0.9086528342143368,0.5393939393939394,0.7942605356136,1.457465648651123,0.5866619293127536,1.2405807971954346,2.0759859458509697,2.1688482761383057
95.0,0.9114169077768737,0.545412457912458,0.785608073930527,1.4497629404067993,0.5784535406994122,1.233291745185852,2.071545394890895,2.1647114753723145
96.0,0.9152821775471116,0.5199134199134199,0.7767729439136288,1.4550257921218872,0.5700429542544787,1.238723874092102,2.0672999249062727,2.1630187034606934
97.0,0.9169369384543234,0.5358225108225109,0.7675285298319569,1.4489080905914307,0.5612133935273412,1.2329165935516357,2.0631513205740006,2.159914493560791
98.0,0.9238747841054044,0.5321188071188071,0.7562078248818442,1.445395588874817,0.5503817240670708,1.2297658920288086,2.058260967727372,2.156296968460083
99.0,0.9241686019744151,0.5251743626743627,0.7475803466754197,1.4407395124435425,0.5421590863529868,1.2254778146743774,2.0542124598038587,2.1526167392730713
100.0,0.9235133504656691,0.530561568061568,0.7378698509449393,1.4496251344680786,0.5329132035964532,1.2346371412277222,2.0495664876422457,2.1498796939849854
