epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,1.0,0.01,0.1,2.5415681134813215,3.560866087110851,0.058512891663587856,0.03560866083686918,0.0058512893936592,2.5830280427883494,0.01631274409314904,0.06412337662337662,2.492000102996826,0.525722954012927,15.719129189985528,0.023007117571196493,0.1571912881423648,0.0023007118638533864,0.1578995815527451,0.2990002375633376,0.00437628193003879,0.300347512596649,0.47420315590659845,6.647529124392905
2,1.0,0.01,0.1,2.4773080976817776,1.6834338755697884,0.044331998761467595,0.016834338466523026,0.004433200071868767,2.49857573131686,0.008584938852899883,0.12202380952380953,2.477316379547119,0.11180950291943514,9.264689406301057,0.022159571819203156,0.09264689649568857,0.0022159571367730453,0.09331016692658606,0.8286137946829593,0.01981904112720869,0.8345459418938758,0.3575472774275814,3.0093204802777396
3,1.0,0.01,0.1,2.4676294330885815,0.8756669739232417,0.0344624126878232,0.008756669340799474,0.0034462413934929852,2.479832374700786,0.004945195810466087,0.14285714285714288,2.4570205211639404,,,,,,,,,,0.2694500169224665,1.4818839273846705
4,1.0,0.01,0.1,2.4530827633895482,0.5572963178978524,0.02752503567726292,0.005572963043527995,0.002752503619021167,2.4614082433270505,0.0033938792391355944,0.12202380952380952,2.439457416534424,,,,,,,,,,0.20687024503074292,0.9077223973307059
5,1.0,0.01,0.1,2.43830116890794,0.39376559212367834,0.022823469738977708,0.0039376558731157784,0.002282346973897771,2.4445211534450877,0.0025509575791243817,0.12698412698412698,2.4362757205963135,0.06349363153410051,1.1743176497930656,0.013722904719553076,0.011743176107340958,0.0013722903899391638,0.012305015758741478,0.18495045603170537,0.021613039871599536,0.19379921200652742,0.16154406038906405,0.625987133963383
6,1.0,0.01,0.1,2.414606510464378,0.2989661024174879,0.019756796684840667,0.0029896609473127147,0.0019756797051919614,2.419571745210999,0.002056376735085395,0.12698412698412698,2.4309496879577637,,,,,,,,,,0.13040130550808013,0.4675308927611517
7,1.0,0.01,0.1,2.3988401056772255,0.24561758588185204,0.018114463115197554,0.002456175836633487,0.0018114463170499841,2.4031077715698084,0.0017790356862816676,0.12003968253968254,2.4328434467315674,,,,,,,,,,0.11027305394975331,0.3809621178139508
8,1.0,0.01,0.1,2.386629498148539,0.20865163360938763,0.016677741692265217,0.0020865162617323373,0.001667774184214243,2.390383851712829,0.00157305122092014,0.12698412698412698,2.429191827774048,,,,,,,,,,0.09729323196329061,0.32001003853835663
9,1.0,0.01,0.1,2.3731280674006974,0.18269584411290343,0.01570434998817062,0.0018269583978008947,0.0015704350244644997,2.376525528870023,0.0014316098102478648,0.13392857142857142,2.424222230911255,,,,,,,,,,0.08909408199294709,0.2762976078742958
10,1.0,0.01,0.1,2.356165622064456,0.163027004151254,0.01494270783693573,0.0016302699934476394,0.0014942708121061248,2.359290153762765,0.0013261125518061261,0.14087301587301587,2.417557954788208,0.0697197387741267,0.3540568239846264,0.006067941153101633,0.0035405680784240164,0.0006067940900170317,0.0038602390943682893,0.050782864948684184,0.008703332810567208,0.05536795120352403,0.08306301458259457,0.24299100192709347
11,1.0,0.01,0.1,2.33957607938993,0.15286827264369662,0.014935769589550524,0.0015286827053579786,0.0014935769842017487,2.3425983012030334,0.001291797995450447,0.12698412698412698,2.413426160812378,,,,,,,,,,0.07859968985214497,0.2271368603595563
12,1.0,0.01,0.1,2.3203016086617763,0.1462440065872854,0.015083967549357685,0.0014624400429023676,0.0015083967726886042,2.323272414954312,0.0012803666577227383,0.12698412698412698,2.4140684604644775,,,,,,,,,,0.0751881639436272,0.21729984266519956
13,1.0,0.01,0.1,2.3045409673667816,0.13694975764944303,0.014991731725940914,0.0013694975434172508,0.0014991731911484095,2.3074097399457187,0.001244790513680243,0.12698412698412698,2.4091503620147705,,,,,,,,,,0.07256529414817922,0.20133422620325203
14,1.0,0.01,0.1,2.291104987648391,0.13250287638884198,0.015189627098903804,0.0013250287168574313,0.001518962764351111,2.2939489646951015,0.0012413187071482214,0.1611111111111111,2.396501064300537,,,,,,,,,,0.0708393535341125,0.19416640101324464
15,1.0,0.01,0.1,2.271613100514765,0.13113534219704068,0.015744985239948956,0.0013113534049950092,0.0015744985417477312,2.274498929665544,0.0012703976509418724,0.14087301587301584,2.3911726474761963,,,,,,,,,,0.06963832266051675,0.1926323602203658
16,1.0,0.01,0.1,2.2522283765822393,0.12902776050588144,0.01608222523438079,0.001290277565914413,0.001608222536061427,2.255126964204693,0.0012869476879490878,0.13392857142857142,2.388667345046997,,,,,,,,,,0.06884708433779094,0.18920844084168054
17,1.0,0.01,0.1,2.2301711248243534,0.12835491775645652,0.016490626607327474,0.0012835491648610687,0.0016490627100639904,2.2331037681402313,0.0013149716818955002,0.12698412698412698,2.3872082233428955,,,,,,,,,,0.06832949455551765,0.1883803409573954
18,1.0,0.01,0.1,2.2104856922786533,0.1263689327722162,0.01658653831446027,0.0012636892880247377,0.0016586538468344896,2.2134079650018794,0.0013220366659993008,0.1353174603174603,2.3852570056915283,,,,,,,,,,0.0671712696398392,0.1855665959045932
19,1.0,0.01,0.1,2.196521668343864,0.12304854360946074,0.016456697895969048,0.0012304854131241212,0.0016456698073497404,2.199397777321006,0.0013094135432055302,0.1283730158730159,2.3919918537139893,,,,,,,,,,0.06571892563016403,0.18037816158875747
20,1.0,0.01,0.1,2.18173021785979,0.12148998623870942,0.016675894983792468,0.0012148998564721538,0.001667589496415615,2.184612670576716,0.0013211942197488568,0.13392857142857142,2.3864147663116455,0.07756025476181885,0.4069571301268122,0.00831065090791762,0.004069571468793683,0.0008310650805320206,0.004565945338163454,0.052469805331235714,0.010715089617538686,0.058869653692926814,0.0646127035741962,0.17836726978805922
21,1.0,0.01,0.1,2.1596661877919394,0.11757224146757601,0.01652111500988934,0.0011757223799956158,0.0016521115443892073,2.162494001618351,0.0013093847282371095,0.12698412698412698,2.3886232376098633,,,,,,,,,,0.06355822353067579,0.17158626445702144
22,1.0,0.01,0.1,2.1451242840023337,0.1132982054696436,0.01616720899477883,0.001132982025017542,0.0016167209661612208,2.147873990096652,0.0012818385450601572,0.14781746031746032,2.3910481929779053,,,,,,,,,,0.062416662306568095,0.16417974774788252
23,1.0,0.01,0.1,2.1302752441465342,0.11099046452063907,0.016076907028224504,0.001109904624447996,0.0016076907186116543,2.1329928203622157,0.0012757015087730683,0.1492063492063492,2.3894455432891846,,,,,,,,,,0.06155201550989881,0.16042891390967903
24,1.0,0.01,0.1,2.113123796072351,0.11162021915186293,0.0167288189071027,0.0011162021435418914,0.0016728819349120258,2.115912865853761,0.0013198867400187196,0.1492063492063492,2.3833565711975098,,,,,,,,,,0.060979296310633264,0.16226114199309258
25,1.0,0.01,0.1,2.0911159675420867,0.11219496004244957,0.017492661586034523,0.0011219495646743723,0.0017492661976757204,2.093987195298922,0.00137305429584804,0.15753968253968254,2.3819103240966797,,,,,,,,,,0.06069262074418815,0.1636972951730024
26,1.0,0.01,0.1,2.0765343516705985,0.11195605228977236,0.018017041652420098,0.0011195605018628175,0.0018017041960189347,2.079455607113863,0.0014067981565205302,0.15615079365079365,2.381333827972412,,,,,,,,,,0.06026392666664673,0.1636481741876077
27,1.0,0.01,0.1,2.0580210000430452,0.11012949503432452,0.018003331699285162,0.0011012949289516795,0.00180033317978675,2.060922610780253,0.0014099118078375972,0.1728174603174603,2.38370680809021,,,,,,,,,,0.059414773179208555,0.1608442136065685
28,1.0,0.01,0.1,2.0408963656466512,0.11052993319531111,0.01839326425950827,0.0011052993133627263,0.0018393264417400305,2.0438409852899495,0.0014428100341928737,0.1492063492063492,2.3882434368133545,,,,,,,,,,0.058923690151839986,0.16213617788021822
29,1.0,0.01,0.1,2.0262703877102695,0.11249219865991819,0.019365658172488007,0.0011249219651274678,0.0019365658385682332,2.0293318632342525,0.001510897964192849,0.17281746031746034,2.3885531425476074,,,,,,,,,,0.05889711216117757,0.1660872844020594
30,1.0,0.01,0.1,2.001546812549926,0.11311771547527609,0.019860111330852245,0.0011311771378975856,0.0019860111907118107,2.0046639969755162,0.0015573896693618515,0.15753968253968254,2.375910758972168,0.044250497735778854,0.27399950174430804,0.006844837943557832,0.0027399950215590495,0.0006844837441131479,0.003189951777112882,0.061920094953951656,0.015468385196483492,0.0720884948268873,0.05846656480621348,0.1677688677216561
