epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.1,0.001,0.010000000000000002,2.4896158429308315,0.00010529258141421157,0.002112786872665079,1.0529258470584665e-07,2.1127868363979992e-05,2.4896370502839607,8.52868968077006e-06,0.08333333333333333,2.485090732574463,0.01594257489690908,0.00013174035477349306,0.001059792762970532,1.3174036440070928e-07,1.0597927446901731e-05,1.0641468121710902e-05,8.263430797885158e-06,0.0006647563217003572,0.000667487415961524,0.0001744469583906929,3.613820641012838e-05
2,0.2,0.002,0.020000000000000004,2.480467829154404,0.00010326378324829289,0.0018200708942715457,2.0652757613100718e-07,3.6401416531176086e-05,2.480504426201116,1.4758483733202381e-05,0.08333333333333333,2.485300302505493,0.01112528500055666,0.00012943899782285893,0.0007909125092428129,2.588780095488135e-07,1.581824960968026e-05,1.5904245316798128e-05,2.326933732806489e-05,0.0014218287090073454,0.0014295584621879214,0.00017174707736464123,3.4780491505083895e-05
3,0.3,0.003,0.03,2.4763618742537377,0.00010484600255927856,0.001856082473503243,3.1453801651918865e-07,5.5682473588456754e-05,2.4764178722532604,2.2612612553587663e-05,0.08333333333333333,2.4853405952453613,,,,,,,,,,0.00017291256445003177,3.677943739997986e-05
4,0.4,0.004,0.04000000000000001,2.4721062774297087,0.00010690064019288726,0.001979613876035966,4.2760258361105866e-07,7.918455479748743e-05,2.4721859400120536,3.2204180745769804e-05,0.08333333333333333,2.4859838485717773,,,,,,,,,,0.00017549824770584082,3.8303035917171326e-05
5,0.5,0.005,0.05,2.4687894638146877,0.00010984275505474084,0.0021336312616554933,5.492137585122334e-07,0.00010668156521672162,2.4688967115497427,4.343455792684102e-05,0.08333333333333333,2.486581325531006,0.002505790688635022,0.00013505054313859394,0.00068183172264791,6.752527184977946e-07,3.409158785838791e-05,3.432542156286981e-05,0.0002694769046594329,0.013605121933372094,0.013698439266516661,0.00017900957115112343,4.067593695465219e-05
6,0.6,0.006,0.06,2.464905072817909,0.00011363302178363509,0.0022956772736256073,6.817981400566133e-07,0.0001377406329310879,2.465043557900775,5.61573070693949e-05,0.08333333333333333,2.486464262008667,,,,,,,,,,0.00018345565858626458,4.3810385319131e-05
7,0.7,0.006999999999999999,0.06999999999999999,2.4608423311821155,0.00011643098597434829,0.002352000109966774,8.150169314314566e-07,0.00016464000815151359,2.461007718169956,6.723511823021402e-05,0.08333333333333333,2.485427141189575,,,,,,,,,,0.00018805229953524662,4.480967568199546e-05
8,0.8,0.008,0.08000000000000002,2.4560187109160956,0.00012019391255990222,0.002413588688827461,9.615513557032352e-07,0.00019308708682988903,2.4562128562730274,7.900942990504013e-05,0.08333333333333333,2.4867260456085205,,,,,,,,,,0.00019332794765116273,4.705987685187596e-05
9,0.9,0.009000000000000001,0.09000000000000001,2.451690993087427,0.00012512706549659455,0.0026323224218296154,1.1261435166815977e-06,0.00023690902873658914,2.4519290542438394,9.709020138525361e-05,0.08333333333333333,2.4861090183258057,,,,,,,,,,0.0001999216439044536,5.0332493995259824e-05
10,1.0,0.01,0.1,2.445714037923107,0.00013249018727966045,0.003031626699184566,1.3249018654001114e-06,0.00030316267603476934,2.4460184922932346,0.00012449843815703793,0.08333333333333333,2.48820161819458,0.016811166784119636,0.00015858554132307584,0.001136117553174039,1.5858553204977225e-06,0.00011361175344116474,0.0001141444996236669,9.43334475746069e-05,0.006758112324986629,0.006789802343255046,0.00020830928336082767,5.667109036570288e-05
11,1.0,0.01,0.1,2.4365411715745515,0.00014220823576111224,0.003623408569975174,1.422082341894553e-06,0.0003623408568973321,2.4369049626250274,0.00014929480506342287,0.09027777777777778,2.483771562576294,,,,,,,,,,0.00021755641881635385,6.686005082739623e-05
12,1.0,0.01,0.1,2.42714740158974,0.00015501495637680867,0.004514915031892297,1.5501494985537162e-06,0.00045149151398920535,2.4276004034557768,0.00018665601569604903,0.09027777777777778,2.4772753715515137,,,,,,,,,,0.0002278739549854783,8.215595523846014e-05
13,1.0,0.01,0.1,2.4161958944777,0.00016119233936691743,0.005049849985401417,1.6119233737025566e-06,0.0005049850037698145,2.4167025368308037,0.00020966715832162536,0.09027777777777778,2.472203254699707,,,,,,,,,,0.00023484923464058547,8.753544175141794e-05
14,1.0,0.01,0.1,2.408104567437492,0.00016330972220408033,0.00522478630609182,1.6330972065590431e-06,0.0005224786383034132,2.408628680825028,0.0002176449239775701,0.10416666666666667,2.465038299560547,,,,,,,,,,0.00023882834986373204,8.779109133849891e-05
15,1.0,0.01,0.1,2.3953571487827268,0.00016843572831708655,0.005664807019784098,1.6843572632746907e-06,0.0005664807110551982,2.3959252801491346,0.0002371943025728765,0.10555555555555556,2.459738254547119,,,,,,,,,,0.00024361997660852188,9.325148643751063e-05
16,1.0,0.01,0.1,2.385467052459717,0.00017610202112039566,0.006358276338520077,1.7610201537148123e-06,0.0006358276466757265,2.3861046621188033,0.0002672804330590134,0.1125,2.453850507736206,,,,,,,,,,0.0002494347561271012,0.0001027692836466271
17,1.0,0.01,0.1,2.3761516261634235,0.00018320871701803885,0.00701704616185515,1.8320871189293445e-06,0.0007017046318745333,2.3768551952867623,0.0002960824179934197,0.11944444444444445,2.4421980381011963,,,,,,,,,,0.000255859414077077,0.00011055802101094641
18,1.0,0.01,0.1,2.3581151687339745,0.000188893894925425,0.007438599274665271,1.8889389318313998e-06,0.0007438599300312709,2.35886089855135,0.00031624785712373844,0.11805555555555554,2.4300103187561035,,,,,,,,,,0.00026291302774380414,0.00011487475729815136
19,1.0,0.01,0.1,2.34679024929434,0.0002001898483755532,0.008206435987363583,2.0018984573238314e-06,0.0008206436308958406,2.3476128262209603,0.0003505407138965772,0.11805555555555557,2.417728900909424,,,,,,,,,,0.0002739420574416507,0.00012643764004832223
20,1.0,0.01,0.1,2.3285348222506026,0.00021391042546054954,0.009334496857210507,2.139104210680502e-06,0.0009334497113684881,2.329470442822796,0.00040179292430546197,0.14583333333333334,2.4014413356781006,0.052839617960383264,0.0003039808892607377,0.003437365415908846,3.039808778245388e-06,0.00034373656536269874,0.0003451512604248443,5.752896965539187e-05,0.006505281049163087,0.006532054427108519,0.00028636921426600324,0.00014145163492689937
21,1.0,0.01,0.1,2.3073459102446776,0.00023070559406127274,0.010654175488948309,2.307055851369538e-06,0.0010654175591538059,2.3084136717495944,0.00046275012786962266,0.15277777777777776,2.3749537467956543,,,,,,,,,,0.0002998344391013741,0.0001615767540805292
22,1.0,0.01,0.1,2.2840637524649114,0.00025242875312517514,0.012416067656623312,2.5242874621865084e-06,0.001241606770591448,2.2853079067860538,0.0005447006707719938,0.14781746031746032,2.35066819190979,,,,,,,,,,0.0003148665675823697,0.00018999092879972825
