epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.5051016750105894,0.1781960666538721,0.006966181291770607,0.0017819606624711979,0.0006966181487131947,2.5075802515788252,0.000989412460144523,0.09027777777777778,2.484023332595825,0.13243062364583086,1.0011325696001008,0.002529408246394209,0.010011325119583983,0.00025294084384682163,0.01004825308681487,0.07559675280513682,0.0019099875609079687,0.0758756004478818,0.0055889674035989375,0.0073190474395420585,0.5216801924416202
2,1.0,0.01,0.1,2.4815241457468056,0.06096433889499117,0.00485344083014741,0.0006096433837022055,0.00048534408627076334,2.482619074248611,0.0004412560207603527,0.08333333333333333,2.4852683544158936,0.03063782719854269,0.5113709957082118,0.001803293064651069,0.0051137099683447335,0.00018032930306664037,0.0051367587038342695,0.16690837555830235,0.005885838506041899,0.16766067223195916,0.004798762003367001,0.00475693675697414,0.17333731452794987
3,1.0,0.01,0.1,2.4807334664356278,0.03100166698715773,0.003459398379459618,0.00031001666234565736,0.00034593984953740133,2.481389414217714,0.0002644203904845737,0.08333333333333333,2.4850473403930664,,,,,,,,,,0.004110355904765055,0.0036137874210942634,0.08528085581304284
4,1.0,0.01,0.1,2.473040737917009,0.021955299054924878,0.0028666338683771236,0.00021955298459022698,0.00028666339127592127,2.4735469641660863,0.00020469390904272923,0.08333333333333333,2.484966516494751,,,,,,,,,,0.003519877961719739,0.002979462733492255,0.059366555817155955
5,1.0,0.01,0.1,2.4685753454644996,0.016466561861964595,0.002600526623107275,0.00016466561391193855,0.00026005267037564436,2.4690000099897795,0.00017204995791111481,0.08333333333333333,2.4849367141723633,0.036642282295824155,0.030904603535200213,0.0006399220396633768,0.00030904601261629635,6.399221374269461e-05,0.0003283836990504091,0.00843413655626784,0.0017464036007928284,0.008961878968107632,0.003073075529758573,0.002662985799625747,0.04366362314805927
6,1.0,0.01,0.1,2.4600794487688913,0.01555931495050555,0.00263873293231243,0.00015559314430593923,0.00026387330171693814,2.460498970675181,0.00017050930864561826,0.08333333333333333,2.4850001335144043,,,,,,,,,,0.002752703702696014,0.0025089948847665487,0.041416245735476434
7,1.0,0.01,0.1,2.4524192227348816,0.016154197922293834,0.0027173895953085253,0.00016154197547901358,0.00027173896214568896,2.452852453914649,0.00017667490680550025,0.08333333333333333,2.4849367141723633,,,,,,,,,,0.0025200510907296267,0.0023979817794815422,0.04354456147874694
8,1.0,0.01,0.1,2.4484546418444424,0.014644500720931822,0.002604155316339764,0.00014644500514149358,0.00026041554199313674,2.4488615312592708,0.00016617034278737494,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.002346398898363498,0.0021822371242789106,0.03940486677132047
9,1.0,0.01,0.1,2.4466688202088136,0.013243142792733831,0.0024511120438402622,0.0001324314278231456,0.0002451112075398633,2.4470463878316435,0.00015430884320943245,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.002203186340557921,0.002025157960192677,0.03550108338476971
10,1.0,0.01,0.1,2.4440514392984096,0.01140631627886141,0.0023037946770783583,0.00011406316075635523,0.00023037947411969523,2.4443959188543376,0.0001409310087904395,0.08333333333333333,2.4849069118499756,0.011969646527137744,0.06945087369197238,0.0008753422339002248,0.0006945088012920878,8.75342184435344e-05,0.0007070363729006488,0.058022498802908516,0.007313016156749127,0.059069110461837486,0.0020760321913915404,0.0018464596685592771,0.03029645681092692
11,1.0,0.01,0.1,2.4413607149239045,0.011286695361163038,0.002250485647575555,0.00011286695095872356,0.00022504857228147171,2.4416986139629056,0.00013841277987907977,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.0019786816584058554,0.0017443430808768729,0.030137061752160937
12,1.0,0.01,0.1,2.4378257528229548,0.010021696698718838,0.0021821074921112003,0.00010021696623867893,0.00021821075212150306,2.4381441540644215,0.00013061955637782926,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.0019031917472352336,0.0016884140500184885,0.02647348435711045
