epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.580735899289996,659.0071208382637,0.006676294496234846,6.590071008455733,0.0006676294510060417,9.171474371432437,2.5538214273378235,0.08333333333333333,2.485788583755493,0.20866724085633068,4736.013038411106,0.0025294078868260106,47.3601261433004,0.0002529408223394487,47.36015664024804,226.96483620976366,0.0012121731293394577,226.9649823608678,21.29724034425929,27.61122034667076,1928.1128733334565
2,1.0,0.01,0.1,2.522146700992026,175.84156866286995,0.004215884419949966,1.758415622986122,0.0004215884447100183,4.280983751283865,0.6973572198393677,0.08333333333333333,2.4852232933044434,0.09513061709533557,1587.920781463334,0.0021655449162972275,15.879206796502153,0.0002165544983560325,15.87921699323097,166.92004405467836,0.002276391186856398,166.92015124129324,17.81896289162299,17.658585046121463,492.0471479511097
3,1.0,0.01,0.1,2.502406463770776,91.91222233205983,0.003164382100028343,0.9191221981573844,0.0003164382139000426,3.4218450630798602,0.36742177966796774,0.08333333333333333,2.4849677085876465,,,,,,,,,,14.797866085925735,13.05660426555115,247.88220246359322
4,1.0,0.01,0.1,2.491007353886064,51.00028157521443,0.002392872419807797,0.5100028102964214,0.0002392872468648132,3.001249503350709,0.20483363758332127,0.08333333333333333,2.4849367141723633,,,,,,,,,,12.320986199502075,10.770908230963755,129.90894703036125
5,1.0,0.01,0.1,2.4879004265888627,27.696434487163916,0.0019223024566111231,0.27696433832641315,0.00019223024699357682,2.7650569761476502,0.11140179309885545,0.08333333333333333,2.4849069118499756,0.013537618616208873,94.90846548801146,0.0006861311772625054,0.9490845623653414,6.861311737836087e-05,0.9491000704689417,70.10720195862089,0.005068329912633892,70.10834751486975,10.312269327357386,9.633829684758146,63.14320666367339
6,1.0,0.01,0.1,2.4855613568974033,18.859678105930453,0.0015233368107891944,0.18859677988772958,0.00015233368766359847,2.6743104794349604,0.07593822339232005,0.08333333333333333,2.4849069118499756,,,,,,,,,,8.76863615853446,8.418231617768331,39.39216570107334
7,1.0,0.01,0.1,2.4853519786040263,14.565301736743027,0.0012244095131370163,0.1456530155315867,0.00012244095604870952,2.6311274095985033,0.058653847721607075,0.08333333333333333,2.4849069118499756,,,,,,,,,,7.628057096583092,7.289489386208907,28.778360848582754
8,1.0,0.01,0.1,2.486628950565489,11.54576993932412,0.0010418800645942276,0.11545769488134401,0.00010418800512695822,2.6021908597568637,0.04647331193509623,0.08333333333333333,2.4849069118499756,,,,,,,,,,6.794521936656276,6.2720244534044385,21.57076365853341
9,1.0,0.01,0.1,2.4862987687378455,8.963496208190918,0.0009033101099493582,0.08963496055896435,9.033101226478452e-05,2.576024072716035,0.03608789607243285,0.08333333333333333,2.4849069118499756,,,,,,,,,,6.18916690698384,5.599817212395331,15.101505317294043
10,1.0,0.01,0.1,2.4857351127466933,7.861419642033142,0.0007645928575625249,0.0786141943115991,7.645928566984266e-05,2.5644258057599223,0.03165689424981295,0.08333333333333333,2.4849069118499756,0.00742872117557551,28.768969903404233,0.00044504003902581037,0.28768969295319774,4.4504004014840685e-05,0.2877095115055637,38.72667800469846,0.005990802853277491,38.72934583296896,5.726782682225134,4.754574724811285,13.10290236358183
11,1.0,0.01,0.1,2.485471034008952,6.394707970282707,0.0007090277121468045,0.06394707787262593,7.090277167052358e-05,2.5494890409985014,0.02575688059459633,0.08333333333333333,2.4849069118499756,,,,,,,,,,5.372203494513506,4.1968451941485245,9.615074466304812
12,1.0,0.01,0.1,2.485255635338683,5.558622657739767,0.0006612981603732941,0.05558622479695256,6.612981649661642e-05,2.540907965264509,0.022393010128257913,0.08333333333333333,2.4849069118499756,,,,,,,,,,5.089101745421628,3.8359351299715945,7.750830916037042
13,1.0,0.01,0.1,2.4856219209615213,6.434339825339654,0.0006232537415757031,0.06434339710644313,6.232537629151727e-05,2.550027642931257,0.02591131094379002,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.850297982023833,3.375591093414622,11.077130683728216
14,1.0,0.01,0.1,2.485032869082925,5.12857428557286,0.0005566004444099642,0.051285741969353156,5.566004403399363e-05,2.536374290715807,0.020660250676013854,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.632922792188477,3.201512172997716,7.551287548061903
15,1.0,0.01,0.1,2.4850359681140946,4.049911974629519,0.00046147472443934306,0.04049911783453519,4.6147474093234855e-05,2.5255813056958933,0.016315765980400847,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.434443135269743,2.960402203508991,4.754890110324459
16,1.0,0.01,0.1,2.485165783952723,3.6900880812777914,0.00041903095813179567,0.036900879077857,4.190309733912696e-05,2.522108498620905,0.014865319011610421,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.258517611252461,2.8178016946566085,3.993945042976209
17,1.0,0.01,0.1,2.4849066734313965,3.877913665032838,0.00040017076077804504,0.038779136094804885,4.001707633985168e-05,2.523725799357009,0.015621976304461988,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.098698743239122,2.610217632812395,4.924824825611459
18,1.0,0.01,0.1,2.4849066492202154,3.2565971610878504,0.00035742351427841,0.03256597115999655,3.5742351474176706e-05,2.5175084017229983,0.013119894673589214,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.9544873401753464,2.426216132464384,3.389088025807103
19,1.0,0.01,0.1,2.4849067017461675,3.2388113767883246,0.0003661908779478441,0.03238811290048691,3.6619088775348065e-05,2.51733146436038,0.013048671793784892,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.8233939702662667,2.2636049741722015,3.6294351375041445
20,1.0,0.01,0.1,2.4849066734313965,2.8198752509952616,0.0003275409195689956,0.028198752090617014,3.2754091762790534e-05,2.5131381698811937,0.011361193755979191,0.08333333333333333,2.4849069118499756,0.00028313523183560335,36.928183812080626,0.0005019304057563025,0.3692818209526577,5.0193036809859636e-05,0.3692917662597648,1304.259517823178,0.17727584265812313,1304.294643466294,3.7016698862722532,2.1723077327987617,2.5856480975979985
21,1.0,0.01,0.1,2.4848664988749203,2.7889846799295657,0.0003225765765681478,0.027889846165291002,3.2257658791413335e-05,2.5127885932561247,0.0112368627597196,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.5878327290901013,2.0300477966794457,2.7490736843181356
22,1.0,0.01,0.1,2.484865941607398,2.635897235492831,0.00028092551149112106,0.02635897212243429,2.809255167320647e-05,2.5112529662718255,0.010619109961738362,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.4848709890231,1.9449331731681365,2.4778874371835573
23,1.0,0.01,0.1,2.4847381439143326,2.6799200036644732,0.00028090752467269434,0.026799200041774218,2.8090753093427575e-05,2.5115654406982526,0.010796828173050568,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.389779377722289,1.8717797803796712,2.778200994875673
24,1.0,0.01,0.1,2.4849066209054445,2.538434227034065,0.0002528028425035426,0.025384342067084707,2.5280284680368365e-05,2.5103163074913617,0.010225584389366863,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.299436692731926,1.8067329428487309,2.5091330166938177
25,1.0,0.01,0.1,2.4846298091382866,2.5280629568789377,0.0002507115846747058,0.025280629501080145,2.5071158093028012e-05,2.509935457817248,0.010184897792862605,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.2111374392156553,1.7626088268785591,2.6104427292917354
26,1.0,0.01,0.1,2.484710226370833,2.3418185868895196,0.00025134372491906066,0.023418184736881426,2.513437335506507e-05,2.508153546492532,0.009435031442067913,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.1311017576470435,1.69835004872176,2.1960038740232766
27,1.0,0.01,0.1,2.484780978828207,2.119251078459564,0.00023174613837746618,0.021192510867180388,2.3174614139867923e-05,2.5059967365199234,0.008538251726043604,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.0544146350657058,1.6534602916999857,1.6498781873519162
28,1.0,0.01,0.1,2.484664136899728,2.0851896305707975,0.00020543842880205987,0.020851895969726544,2.0543842698307046e-05,2.5055365718375384,0.00840050753840264,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.9818198110478678,1.5617966434426234,1.7119523998792323
29,1.0,0.01,0.1,2.4848289875483554,2.047493433377829,0.00019597782448318662,0.020474933597568596,1.959778314037995e-05,2.5053234728191067,0.008247863930841296,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.915696381291506,1.5077650118202433,1.71901893682406
30,1.0,0.01,0.1,2.4845877358507167,1.9088121712105204,0.0002015439637479005,0.019088121268917485,2.015439625456769e-05,2.5036959865622594,0.007690722846874807,0.08333333333333333,2.4849069118499756,0.0012106297039467214,19.949545877589443,0.0004250216222335923,0.19949545165543267,4.250216353596789e-05,0.1995108951130548,164.7865164757367,0.03510748447473941,164.7992730251356,2.850320720016033,1.4666520523327353,1.40946366044207
