epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.592783270522362,0.14081335696752428,0.0071459772801042735,0.0014081335250446941,0.0007145977253454983,2.5949060030525195,0.0008187075543581899,0.09027777777777778,2.48716402053833,0.17203479135503555,1.0376449037902176,0.0032128178406652945,0.01037644847346092,0.0003212817936869344,0.010479414249265026,0.06031598836334564,0.0018675396479767366,0.06091450552951357,0.006415948314229972,0.006473017155181572,0.4095510997121798
2,1.0,0.01,0.1,2.4944731910134346,0.06519146820789976,0.004974281199744513,0.0006519146571168275,0.0004974281308245196,2.4956225130110723,0.00046075571871526154,0.08333333333333333,2.4863157272338867,0.05573413276943514,0.11566307248133409,0.002219142238636726,0.0011566307104824566,0.00022191422718562318,0.0012687800724860458,0.020752645695005022,0.003981657489920108,0.022764866150063266,0.005753653489450785,0.004290081194334258,0.1855306724621794
3,1.0,0.01,0.1,2.4835539717682464,0.04551155492022198,0.003950479524947459,0.0004551155402145962,0.0003950479647273714,2.4844041137399855,0.0003423173060083193,0.08333333333333333,2.4852311611175537,,,,,,,,,,0.0050447186344526,0.003142562748947647,0.12834738535412207
4,1.0,0.01,0.1,2.479206257555858,0.02901185487946832,0.0033652924943760217,0.00029011854320133777,0.0003365292526936245,2.4798329307372313,0.0002527614610463057,0.08333333333333333,2.484839916229248,,,,,,,,,,0.004388731673500932,0.0024311654878821924,0.08021567075187902
5,1.0,0.01,0.1,2.4746953349515617,0.02064752461398325,0.0030104416044246206,0.000206475239687899,0.00030104416000164674,2.475202852600413,0.00020508358848119767,0.08333333333333333,2.4850716590881348,0.027047922470263417,0.09728848596395788,0.0011745840355475063,0.000972884820309706,0.00011745840334680547,0.0010053163218429204,0.03596892964253721,0.004342603520693305,0.03716796818491952,0.0038343051700129873,0.0020442376660243984,0.056064030953816006
6,1.0,0.01,0.1,2.4715148224888077,0.01736447702060981,0.00279935462546187,0.00017364476207305522,0.00027993546590239466,2.471968395984932,0.0001835231671880875,0.08333333333333333,2.4851717948913574,,,,,,,,,,0.0033649091693779484,0.0017864238074058972,0.04694209819765387
7,1.0,0.01,0.1,2.4678273599037,0.015243434368050857,0.0026147903212492005,0.00015243433984240962,0.0002614790354811277,2.4682412479912763,0.00016772379707293995,0.08333333333333333,2.4851341247558594,,,,,,,,,,0.0029811005740428085,0.0016584049051919256,0.04109079829335418
8,1.0,0.01,0.1,2.4660845935447284,0.015269076317010155,0.0024595858205411192,0.00015269075703675731,0.00024595858434835535,2.4664832610066294,0.0001616527439604566,0.08333333333333333,2.4851341247558594,,,,,,,,,,0.00264765150290425,0.0015685691685766853,0.04159100815371679
9,1.0,0.01,0.1,2.462385708616851,0.015003031294026673,0.0024862683273165803,0.00015003030968474532,0.00024862683611040736,2.4627843723855207,0.00016189874088372728,0.08333333333333333,2.4850549697875977,,,,,,,,,,0.0023928774527166674,0.0015040159339875484,0.04111219959080271
10,1.0,0.01,0.1,2.458182095660605,0.016429001802863896,0.00255335452557636,0.0001642900148913362,0.00025533546620788353,2.45860171810485,0.00017070561283477688,0.08333333333333333,2.485085964202881,0.018062144309378435,0.02688344066304586,0.000891777945938808,0.0002688344025443035,8.917779627456945e-05,0.0003129255395538741,0.014883858634919455,0.0049372762584044645,0.017324938511945855,0.0022157694496817105,0.0015476190574425506,0.04552361723388226
