epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.5068885894322355,0.7348912168492959,0.006784831527973207,0.00734891207678734,0.0006784831644388528,2.514915937811085,0.0032021348196587594,0.09027777777777778,2.483952283859253,0.13243062364583086,2.76196754392456,0.002529408246394209,0.02761967231955632,0.00025294084384682163,0.027676826414326307,0.20855955789668165,0.0019099875609079687,0.20899113552726686,0.5571085565471813,0.10698528506387532,1.54057977213917
2,1.0,0.01,0.1,2.483200334230512,0.2897542169551636,0.004283925501161644,0.002897542070600616,0.0004283925649636263,2.4865262795643632,0.001339374270257931,0.08333333333333333,2.48503041267395,0.04775416257111548,0.9509864837950025,0.0020631820542011707,0.00950986359551088,0.00020631821265234225,0.009561044058874256,0.19914208696150407,0.004320423635219092,0.20021383569727463,0.400168162512492,0.05684818542865386,0.41224630892584535
3,1.0,0.01,0.1,2.4786180161362874,0.1646085724414113,0.002918257871754916,0.0016460856871612101,0.0002918257890489568,2.4805559570325633,0.0007818516058521259,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.28697830510426714,0.03165711502571832,0.17519029372222658
4,1.0,0.01,0.1,2.4743920706225344,0.11488710768302829,0.0020755667050277714,0.0011488710489627391,0.00020755667213078833,2.4757484372019154,0.0005481862543926851,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.21199177272245928,0.021375574161925332,0.11129397515483239
5,1.0,0.01,0.1,2.468306368681732,0.08623351286231137,0.0018151859931564423,0.0008623351230968925,0.00018151860188038798,2.4693502001015535,0.00042290282042045684,0.08333333333333333,2.4849069118499756,0.02517684212778624,0.14536578091819222,0.0005549202191961942,0.001453657711868417,5.5492028947040636e-05,0.0014651838712334624,0.057737888830152295,0.0022040901184266176,0.0581956968152262,0.16226214080689902,0.01678493700716356,0.07965346139802786
6,1.0,0.01,0.1,2.469370001564748,0.07020269120801337,0.001574756996986647,0.0007020268822088838,0.00015747570246127442,2.4702294020562494,0.0003480655325550741,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.12987643593149628,0.014081148241555218,0.06665049057146101
7,1.0,0.01,0.1,2.4658875448978708,0.05758418464029717,0.0013624066941795964,0.0005758418482183295,0.0001362406737027598,2.46659969175539,0.0002887733154719273,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.10888083870306278,0.012291274383734662,0.051580444314130766
8,1.0,0.01,0.1,2.459433382841888,0.05112853126917772,0.0013842509591410165,0.0005112852992990059,0.00013842509671558407,2.460083050079477,0.0002641707641065871,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.09507545500532075,0.011298612346824598,0.04701152223317841
9,1.0,0.01,0.1,2.4517089376761456,0.04599914000259004,0.0014604033760825836,0.0004599913931191256,0.00014604034014795579,2.452314909887396,0.00024718747154444407,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.08598449891641505,0.010709113981606833,0.04130380620888199
10,1.0,0.01,0.1,2.4498554310166694,0.04412287442260478,0.0015223928894118283,0.00044122873710287277,0.0001522392935158942,2.450448864708669,0.0002422461436316194,0.08333333333333333,2.4849069118499756,0.023734451717082296,0.05988374705621174,0.000859622563677776,0.0005988373919943871,8.596225773033523e-05,0.0006377102977951314,0.025230723638894444,0.003621834570059437,0.0268685497940597,0.07916621372693582,0.010007029721471713,0.04319538347416665
11,1.0,0.01,0.1,2.4469357127782194,0.042406726416950584,0.0014314419908926738,0.0004240672605788646,0.00014314420317682774,2.447502896215337,0.00023180480827250167,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.07411000256950802,0.009357080539999443,0.043753093393862554
12,1.0,0.01,0.1,2.4421682497310147,0.039612756295068746,0.0013708674243495843,0.00039612755383582857,0.00013708674480872394,2.4427014152277358,0.0002183364306301508,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.07018882832562041,0.008696760951818677,0.03995268060962017
13,1.0,0.01,0.1,2.442561681832791,0.03620169012328023,0.0013114911149033118,0.0003620168935946748,0.0001311491137294727,2.4430548049086345,0.00020190524194013288,0.08333333333333333,2.4849069118499756,,,,,,,,,,0.06686380058014044,0.007825407581067229,0.033915861671639805
