epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.62065752771348,670.8994773562722,0.00861623130334788,6.708994798118605,0.0008616231330999025,9.330514217613075,2.5603713382213833,0.09027777777777778,2.4768898487091064,0.14211841944669537,1679.5573496088189,0.0024888875929733353,16.795572757363598,0.00024888876357962456,16.795651030191852,118.18012628308989,0.0017512773118967576,118.18067704089144,22.4943479252354,28.798678051789327,1961.405459589474
2,1.0,0.01,0.1,2.5114528390093227,175.88877768853035,0.004784879735518702,1.758887735783746,0.0004784879736520555,4.270818998809526,0.7005372334411043,0.09027777777777778,2.481311082839966,0.060006756006897595,222.35606381704758,0.0013638890848350065,2.223560487880258,0.00013638891284660861,2.223607957355101,37.05516904837626,0.0022728926194732326,37.05596011721587,18.593734327569067,18.485208603272955,490.5873833818813
3,1.0,0.01,0.1,2.494079380971019,102.53633624058787,0.003218555574709303,1.0253633357033056,0.0003218555655108008,3.519764596952218,0.4112480136335865,0.08333333333333333,2.4855778217315674,,,,,,,,,,15.26798161130764,13.865383760448987,278.47564052181275
4,1.0,0.01,0.1,2.4907615147851625,54.2872313862208,0.0022486871260293663,0.542872298579413,0.00022486871684578418,3.033858678837446,0.21804462774634725,0.08333333333333333,2.4853243827819824,,,,,,,,,,12.559768614383245,10.584681820335978,139.7172396753413
5,1.0,0.01,0.1,2.48910984812423,33.764751946454204,0.001853836161323315,0.3376475148377443,0.00018538361736461072,2.8269426769315684,0.13572438303986328,0.08333333333333333,2.4849374294281006,0.009930350181546864,14.365896842198488,0.00034037897145286776,0.14365896262240826,3.4037895710127196e-05,0.14368221155930963,14.466656260457304,0.0034276631828531415,14.468997460563678,10.459510182759848,8.574922033103116,82.25982406012163
6,1.0,0.01,0.1,2.4877333636948658,24.086800658969583,0.0015707095145614956,0.24086800284311816,0.00015707095370030033,2.7287584775080984,0.0968854127674036,0.08333333333333333,2.485132932662964,,,,,,,,,,8.901326268141938,7.140383702342153,56.21869174871921
7,1.0,0.01,0.1,2.486018802951412,17.492145231381546,0.001351421261118106,0.17492144684372998,0.0001351421280854611,2.6610754283077744,0.07041643802693186,0.08333333333333333,2.4849069118499756,,,,,,,,,,7.769600738551653,6.328447221273399,38.37838611832584
8,1.0,0.01,0.1,2.4855239974036683,20.696427358407366,0.0011971724846680037,0.2069642709475171,0.00011971724935469262,2.692607965814062,0.08331602849668232,0.08333333333333333,2.4849069118499756,,,,,,,,,,6.917635553264782,5.465069241039519,49.70657846480351
9,1.0,0.01,0.1,2.4863103962601154,12.82180879530521,0.0010871719224330378,0.1282180850995182,0.00010871719419190791,2.6146371454872486,0.051613347427070286,0.08333333333333333,2.4849069118499756,,,,,,,,,,6.24842687646206,4.892878894346306,27.324120720159165
10,1.0,0.01,0.1,2.485566928341549,10.222459019564106,0.0009947125663451462,0.1022245874291802,9.947125772590827e-05,2.587890935641763,0.04116729166298493,0.08333333333333333,2.4849069118499756,0.006385187999590122,28.47621808883803,0.0005119606574065241,0.2847621510009893,5.1196065236459656e-05,0.2847906759347347,44.59730097520523,0.008017941717572925,44.601768335249645,5.7303104737129145,4.254445558981312,20.68262005221618
