epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.0,0.0,0.0,2.4833074190530433,2043.2899728798004,0.04040556288165603,0.0,0.0,2.4833074190530433,0.0,0.10119047619047618,2.4659066200256348,0.16265178829824356,11050.761783696182,0.01694613301416294,0.0,0.0,0.0,0.0,0.0,0.0,124.64577882014946,3961.934177418379
2,0.0,0.0,0.0,2.4224065306264646,2079.0908879659264,0.04073172203696328,0.0,0.0,2.4224065306264646,0.0,0.11011904761904762,2.428816318511963,0.12656639451349105,7503.945095747969,0.014713473908535085,0.0,0.0,0.0,0.0,0.0,0.0,129.39800957106888,4028.7836603108863
3,0.0,0.0,0.0,2.3662542763347263,2417.426831138729,0.043809096413871304,0.0,0.0,2.3662542763347263,0.0,0.1115079365079365,2.3756706714630127,,,,,,,,,,134.30476691923946,4700.548945783133
4,0.0,0.0,0.0,2.302363265196756,2667.5391952856066,0.04636434825993241,0.0,0.0,2.302363265196756,0.0,0.1488095238095238,2.3173539638519287,,,,,,,,,,137.93346913217883,5197.144873088896
5,0.0,0.0,0.0,2.2563373660877115,2767.5345889697182,0.048031716217990586,0.0,0.0,2.2563373660877115,0.0,0.1371031746031746,2.3078877925872803,0.14457283848733699,8352.643653359097,0.01796884013155303,0.0,0.0,0.0,0.0,0.0,0.0,140.8203285992043,5394.248948640545
6,0.0,0.0,0.0,2.212880958993751,2970.0333300277002,0.04988014917314155,0.0,0.0,2.212880958993751,0.0,0.12103174603174603,2.3024134635925293,,,,,,,,,,144.34415292657798,5795.722374710897
7,0.0,0.0,0.0,2.151758566575699,3025.1651592418784,0.05169012628354632,0.0,0.0,2.151758566575699,0.0,0.13134920634920635,2.2872626781463623,,,,,,,,,,148.32673117133714,5902.003632274635
8,0.0,0.0,0.0,2.1003972031368447,3078.6729330827775,0.05367488611534418,0.0,0.0,2.1003972031368447,0.0,0.17056878306878306,2.264409303665161,,,,,,,,,,151.36997066635683,6005.975922103593
9,0.0,0.0,0.0,2.0449444258684957,3175.9381067797976,0.05527627948998584,0.0,0.0,2.0449444258684957,0.0,0.20945767195767195,2.2490522861480713,,,,,,,,,,153.60774104894747,6198.268511826323
10,0.0,0.0,0.0,1.998795901231224,3215.1607121846764,0.055741355361708676,0.0,0.0,1.998795901231224,0.0,0.1669973544973545,2.2617547512054443,0.27794412664961093,15141.877558612076,0.0181589786459625,0.0,0.0,0.0,0.0,0.0,0.0,156.01340394011874,6274.308143287435
