epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.1,0.001,0.010000000000000002,2.620025031948254,670.2398853400488,0.008604038147682166,0.6702399306165987,8.604037659078446e-05,3.290350917694696,0.2558471628397895,0.09027777777777778,2.4766361713409424,0.1421184269385747,1679.557358911865,0.0024888875929733353,1.6795574237669553,2.488887622971676e-05,1.6795653387491516,11.818013046913896,0.00017512772105530012,11.818068739777706,22.49534376147692,28.799948152289332,1959.4243775464581
2,0.2,0.002,0.020000000000000004,2.5111451029982708,174.14761722847024,0.004738410009093672,0.34829525339213585,9.476819940042809e-05,2.859535180352846,0.1387375110962579,0.09027777777777778,2.483037233352661,0.05614360180894913,219.07793137294416,0.0013540793821899774,0.4381558593132767,2.7081587589685496e-05,0.4381653806150161,7.804199324515655,0.0004823628466488726,7.804368912882496,18.476685430424965,18.310154427349463,485.65599792795626
3,0.3,0.003,0.03,2.4935079203620423,87.36894560927163,0.0029687726661393006,0.26210683746753893,8.906317797170675e-05,2.7557038214448806,0.10515142081740064,0.08333333333333333,2.4854118824005127,,,,,,,,,,14.684836156191801,12.910215067576212,234.51178726846297
4,0.4,0.004,0.04000000000000001,2.4905046513897213,44.91490658876613,0.0020207547780652104,0.1796596299812018,8.083018977711981e-05,2.6702451311987976,0.07217029691981595,0.08333333333333333,2.4855263233184814,,,,,,,,,,11.383877494864537,8.954725756292294,114.40611789723066
5,0.5,0.005,0.05,2.488421629300011,23.394349874604796,0.0014752554891570094,0.11697174545871206,7.376277527185606e-05,2.6054671331855395,0.047036043593186666,0.08333333333333333,2.4849069118499756,0.0031844072750839363,10.173966926598938,0.00024704384512368855,0.0508698307106299,1.2352191520286612e-05,0.05087805496613834,15.974662257763196,0.0038789609661223456,15.977244922227252,8.774566472294818,6.508960443191397,54.89952220686947
6,0.6,0.006,0.06,2.486276609762195,18.25474263386554,0.0011596620341734047,0.10952845892889775,6.957972072996199e-05,2.595874621412635,0.04408119282436174,0.08333333333333333,2.4849069118499756,,,,,,,,,,6.872283348733505,5.125983269407499,42.76596224287496
7,0.7,0.006999999999999999,0.06999999999999999,2.486084187502705,11.361096324690854,0.0009855825721291045,0.07952767540019473,6.899078160291137e-05,2.565680871937238,0.03201688284810389,0.08333333333333333,2.4849069118499756,,,,,,,,,,5.581855362746063,4.075543314167226,24.42589029715927
8,0.8,0.008,0.08000000000000002,2.4853296649230328,23.941111189362925,0.0007815948608748153,0.1915288920034999,6.252758919364637e-05,2.6769209786249317,0.07708893604608662,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.702326087656202,3.130235765764102,63.99077274041208
9,0.9,0.009000000000000001,0.09000000000000001,2.485675786735679,9.6769657282739,0.0006150109137003887,0.08709268925291536,5.535098499514378e-05,2.572823804750295,0.035060099431695364,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.025999152106385,2.4405020266104485,22.56439641625869
10,1.0,0.01,0.1,2.4857798123318644,5.112229449613574,0.0004771756718180458,0.05112229248031128,4.7717567433050536e-05,2.53694979130914,0.020585093576628043,0.08333333333333333,2.4849069118499756,0.00036887618772889663,9.45521892969935,0.00025241601899058275,0.09455218314873216,2.5241601497705574e-05,0.09456321061737803,256.3249846266106,0.06842838420423261,256.35487939621817,3.5126795596387015,2.00960288503289,9.81440528773297
11,1.0,0.01,0.1,2.4850330988839655,3.73149192928242,0.0003633493278656482,0.037314918847584685,3.633493375836226e-05,2.5223843292196935,0.0150304854281891,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.1097051650029246,1.6976266137088638,6.3871439081871575
12,1.0,0.01,0.1,2.485285553382309,3.0421390517032907,0.00029158479996544925,0.03042139021900968,2.9158480424837094e-05,2.515736125217247,0.012252334005641057,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.817798579621438,1.4721640055027763,4.8364546935037165
13,1.0,0.01,0.1,2.4849936038819935,2.175148701195873,0.00023139784853042243,0.021751486919115003,2.313978456712278e-05,2.506768270121589,0.008762447786451586,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.6005993804504866,1.2601346979350518,2.664711894223622
14,1.0,0.01,0.1,2.4850811576679117,2.2678183048399303,0.00023059836903782546,0.022678182144583604,2.3059837459810975e-05,2.507782421095646,0.009135010304189449,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.427474382617182,1.1355891925332469,3.2403912495007408
15,1.0,0.01,0.1,2.485245034944991,1.783614141395293,0.00019773282050579888,0.017836141029754317,1.977328203304746e-05,2.503100984067802,0.007184770137638598,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.2928736714610953,1.022766087428633,2.035202656678612
16,1.0,0.01,0.1,2.484949797238007,1.9438344590019647,0.00014886554722086504,0.019438343956143227,1.4886554712067974e-05,2.5044030084462254,0.00782841992722643,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.191211740654635,0.9540513896490743,2.686240190919008
17,1.0,0.01,0.1,2.484994166073824,1.6540546015084507,0.00015391880117770343,0.01654054544442902,1.5391880227974174e-05,2.5015500691589514,0.006662364664949943,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.096529908516731,0.8671145820781819,1.9985192285757671
18,1.0,0.01,0.1,2.485041192394526,1.255446582981313,0.00016014329842285762,0.01255446554942252,1.6014330219154693e-05,2.4976116293679005,0.005058459359995181,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.015066643384976,0.795143666858312,0.9561294223119388
19,1.0,0.01,0.1,2.484997834272926,1.0811727499387351,0.00014714497064798108,0.010811727175812866,1.4714497517980064e-05,2.4958242557545334,0.0043567207681283575,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.9419235510177744,0.7162348859384015,0.5853598367698529
20,1.0,0.01,0.1,2.4848663860261953,1.307100744953254,0.00014958621824303283,0.013071007055203188,1.4958621856706967e-05,2.4979523233620515,0.005266265321407082,0.08333333333333333,2.4849069118499756,0.00146587829097937,47.941137979024624,0.0005774172667469608,0.47941126499899933,5.774172743898505e-05,0.4794167679754091,327.04711431308476,0.039390533166574926,327.0508683603639,1.8745533937841603,0.6755546169313834,1.371194130684956
21,1.0,0.01,0.1,2.484996965542923,1.0636880286999701,0.00013966116435930418,0.010636880290141511,1.396611631727345e-05,2.4956478182091772,0.004286060125683809,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.8144993219851626,0.6431822772690844,0.7333823877439647
22,1.0,0.01,0.1,2.4852989089263287,1.2940998108169504,0.0001717841621566878,0.012940998056105204,1.717841600684504e-05,2.4982571905533337,0.00521393077732855,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.758236272609993,0.5869096603738256,1.537153493871082
23,1.0,0.01,0.1,2.484825888517186,0.9331465485584305,0.00012344268188497657,0.009331465207469905,1.234426833955831e-05,2.4941696960626496,0.003760347764802692,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.709181646471795,0.5427370157330048,0.5475209580923522
24,1.0,0.01,0.1,2.484835290662598,0.9604342906077019,0.00011877200209685235,0.0096043426096247,1.1877200120692509e-05,2.4944514612732984,0.003869962667497838,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.6625983035913228,0.48904616184365934,0.7296583837157888
25,1.0,0.01,0.1,2.484578887279596,0.830587556973587,0.0001068177458715165,0.008305875352854727,1.0681775102714612e-05,2.4928954899208478,0.0033472703042499766,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.6191182113965898,0.4724152788853276,0.40022920967174275
26,1.0,0.01,0.1,2.484543719102922,0.7860674684716584,0.00010858178711166684,0.007860674332064319,1.0858178614268712e-05,2.4924152660698162,0.0031682004426634557,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5766925487583967,0.44708266643977207,0.334427238382694
27,1.0,0.01,0.1,2.484081963458693,0.8368971693536296,0.00010922472179016153,0.0083689716149269,1.0922472209071744e-05,2.492461851664952,0.00337343703243523,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5375172597405833,0.40990678291517774,0.5632675655583712
28,1.0,0.01,0.1,2.484488227486405,0.8630861960056522,9.317568146062559e-05,0.008630861929760486,9.31756808296734e-06,2.493128444159503,0.0034776496029465414,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5000218702880939,0.39037243925714654,0.6988642683962806
29,1.0,0.01,0.1,2.4837239371314515,0.7905455825661217,9.350319003859429e-05,0.00790545562035348,9.350319367031151e-06,2.4916387347058873,0.0031866689455276685,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.46369847578354,0.36036763544131883,0.5475706350372498
30,1.0,0.01,0.1,2.4841365670583335,0.7176258919981794,9.242394596205827e-05,0.0071762588937893486,9.242394596988525e-06,2.4913220261952964,0.002892554855345682,0.08333333333333333,2.4849069118499756,4.4664650717987006e-05,2.3844833300668333,0.00010152455345595949,0.02384483181525796,1.0152455801811852e-05,0.023850296968370568,533.8636132142717,0.22730404556199368,533.9859729109168,1.4310848294354963,0.3485588365444423,0.3732340473252094
