epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.1,0.001,0.010000000000000002,3.073229861136353,1623.722981490695,0.055288099880985875,1.6237230729728476,0.0005528809864990887,4.697505792118801,0.5285240699043439,0.03908730158730159,2.499467611312866,1.0827394004303355,10179.401603237786,0.02721612265770283,10.179401291214676,0.00027216120933307706,10.179487014166384,9.401524768719847,0.0002513635406866199,9.401603941004216,114.66064833938152,3132.7852789506237
2,0.2,0.002,0.020000000000000004,2.6195132502590317,645.7806046136275,0.036703557391585255,1.2915612407887864,0.0007340711397808141,3.9118085194783037,0.4933341382414378,0.07142857142857142,2.488882064819336,0.280514776083167,3733.7982337025123,0.023116815521601622,7.4675964358436975,0.00046233632829640605,7.4677881874486545,26.621044852302916,0.0016481710330985653,26.62172842272881,86.50492097260414,1205.0562883859657
3,0.3,0.003,0.03,2.534396254051983,310.59646842812094,0.024215281907334386,0.9317894079393856,0.0007264584468408342,3.4669120241976032,0.3679439885910988,0.08333333333333333,2.4860777854919434,,,,,,,,,,65.37197434758565,555.8209656076874
4,0.4,0.004,0.04000000000000001,2.503152294946825,170.0668640924608,0.015488803502101701,0.6802674798669995,0.0006195521392906004,3.184039307543415,0.2720118281979141,0.08333333333333333,2.4850709438323975,,,,,,,,,,48.66866135063762,291.4650732358844
5,0.5,0.005,0.05,2.4907410366399767,103.33329765070326,0.00995268443160131,0.5166664739073656,0.0004976342389421785,3.0079051360821354,0.2076346358527762,0.08333333333333333,2.4849069118499756,0.013849204012265857,642.2350073668516,0.010830270436550242,3.2111752647116765,0.0005415135415096445,3.211337396450322,231.8671356034345,0.0391006978473305,231.878842538974,36.936496928308586,169.73009944003132
6,0.6,0.006,0.06,2.4881856429187033,61.67420074410364,0.006485198658094348,0.3700452099671257,0.0003891119045881064,2.8586199533918846,0.14887728450887822,0.08333333333333333,2.4849069118499756,,,,,,,,,,29.158666311976422,94.18973384995058
7,0.7,0.006999999999999999,0.06999999999999999,2.4871675118727037,43.34467125923826,0.0045558207463184544,0.30341270171016094,0.0003189074556856607,2.7908990933029254,0.1221194823894885,0.08333333333333333,2.4849069118499756,,,,,,,,,,24.26525862820177,62.42408366375659
8,0.8,0.008,0.08000000000000002,2.485638097313308,31.880349302045655,0.0033559322268213185,0.255042813987617,0.0002684745717779276,2.7409493570278514,0.1027145861802478,0.08333333333333333,2.4849069118499756,,,,,,,,,,20.839834341288842,42.92086552342531
9,0.9,0.009000000000000001,0.09000000000000001,2.485470740602267,26.089610209768693,0.0026421889177044265,0.23480648274265756,0.00023779701322806829,2.72051501233073,0.09456730908806871,0.08333333333333333,2.4849069118499756,,,,,,,,,,18.164277665996714,34.014943173748286
10,1.0,0.01,0.1,2.485392057957214,21.977210407618195,0.0021694471811949437,0.2197721004486084,0.00021694472004305218,2.705381115209215,0.08851281409077334,0.08333333333333333,2.4849069118499756,0.005615653631027963,57.13265492508695,0.00195305250101277,0.5713265431164564,0.00019530526720041135,0.5714358801353048,101.73820905900017,0.0347787239087002,101.75767910221016,16.18353250145707,27.77088854029749
