epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.599179310970996,600.375481794295,0.00692062661381961,6.003754710986979,0.0006920626612817757,8.603625967252276,2.3101317974884665,0.08333333333333333,2.4905002117156982,0.17203479188519147,5821.714793823638,0.0032128178583579934,58.21713926223775,0.0003212818047448707,58.217233684161805,338.403288220265,0.0018675397064989053,338.40383707391845,24.0628057798297,24.670328150107405,1752.393280974764
2,1.0,0.01,0.1,2.5171185971947834,152.4004489813327,0.004141635325193892,1.5240044782576174,0.0004141635344930397,4.041537387030465,0.6056205073098292,0.08333333333333333,2.4849283695220947,0.0669355806186231,447.80958107038924,0.002060084087938694,4.478095985313278,0.00020600840476273864,4.478162818983255,66.90157826265815,0.0030777114780927454,66.90257674013992,19.582644218011485,14.067934773259648,423.5507678558822
3,1.0,0.01,0.1,2.5000074972589332,78.65832745392844,0.002974347064148141,0.7865832486989781,0.00029743471026192974,3.28688811188926,0.3147513294548094,0.09027777777777778,2.4833972454071045,,,,,,,,,,15.742667193256844,9.829174562083258,210.40313676056067
4,1.0,0.01,0.1,2.4967080496264407,47.05071553346828,0.0023394969649446194,0.47050714831344026,0.00023394969587832234,2.9674491065709807,0.188544711136631,0.08333333333333333,2.485085964202881,,,,,,,,,,12.602204626480601,7.664265797593712,120.88567512499075
5,1.0,0.01,0.1,2.4917253545147213,30.114444319024145,0.0018142182187605232,0.30114443648907896,0.00018142182523225996,2.7930513154619123,0.12093060648451615,0.08333333333333333,2.4849658012390137,0.02420580114326603,200.17769724330634,0.001138758888606604,2.0017771136436187,0.00011387589593873371,2.001802490894066,82.69823840143816,0.004704487790539979,82.69928679683302,10.129284779914686,6.319658220327249,73.89439071681537
6,1.0,0.01,0.1,2.4865030655557234,19.190704916922854,0.0014324879623218575,0.1919070444295821,0.00014324879788524326,2.678553300141878,0.07723710293698949,0.08333333333333333,2.484996795654297,,,,,,,,,,8.286321960094668,5.506093273064356,43.77969879045339
7,1.0,0.01,0.1,2.487054365227021,14.620129383369486,0.0011542464070272169,0.14620128881808198,0.00011542464329251176,2.633371015834316,0.0588313289436351,0.08333333333333333,2.4849069118499756,,,,,,,,,,7.011602160442306,4.879139763147614,31.969646335674028
8,1.0,0.01,0.1,2.4857820836689304,11.385387187570386,0.0009743885654898396,0.11385387207883155,9.743885822708778e-05,2.5997333481471836,0.045841231090084276,0.08333333333333333,2.484935760498047,,,,,,,,,,6.11109252148364,4.399938094226095,23.64513017060219
9,1.0,0.01,0.1,2.485919636826507,7.880095495414405,0.0008505276050065963,0.07880095386053731,8.505276162273502e-05,2.5648056073771492,0.03173312823694691,0.08333333333333333,2.4849658012390137,,,,,,,,,,5.495998136352959,3.979794289487159,14.164494284664292
10,1.0,0.01,0.1,2.485088764903057,7.276726750621697,0.0008211529455744788,0.07276726630796869,8.211529374970388e-05,2.557938094803881,0.02931459939402214,0.08333333333333333,2.484996795654297,0.0023609509319377255,10.704954116345228,0.0003282134297277808,0.1070495340556164,3.282134454569877e-05,0.10707208079102946,45.34170219613867,0.013901747851557848,45.35125204959308,5.0364675882966505,3.593360544276935,13.200351672820913
11,1.0,0.01,0.1,2.485351620770978,5.703974581831704,0.000742435495183493,0.05703974331820483,7.424354881861757e-05,2.5424656523279396,0.022980244078826234,0.08333333333333333,2.4850292205810547,,,,,,,,,,4.707273210797991,3.318507482385882,9.086142775524094
12,1.0,0.01,0.1,2.4850426631211824,6.237582590001381,0.0006748798882427246,0.062375823596873915,6.748798923127525e-05,2.5474859937743353,0.02512766179542253,0.08333333333333333,2.4850292205810547,,,,,,,,,,4.435281898807125,3.0873471028628323,11.190118775412877
