epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,1.0,0.01,0.1,3.0956523098346493,3584.882565417922,0.08016684580844363,35.84882518223354,0.008016684744987963,38.95249468857573,11.582968072048692,0.049999999999999996,2.4929678440093994,1.7995134790000944,20432.481542876772,0.038214105090628364,204.32479792446878,0.003821410292483068,204.32568033063814,113.54446649546773,0.002123579699223174,113.544956853656,124.64978258457938,7045.115293204066
2,1.0,0.01,0.1,2.5770416571638464,1847.7176082959068,0.06142989812793912,18.477175602609236,0.00614298988540822,21.060359876045055,7.172301053463137,0.09027777777777778,2.4879229068756104,0.6310272901324222,13305.448169828778,0.03996556229674117,133.05447488203023,0.003996555790464765,133.0554969130891,210.85375698111014,0.006333411966423958,210.8553766116314,99.17898782805608,3596.256289667599
3,1.0,0.01,0.1,2.523111442280308,967.3484590566507,0.046739935156810714,9.673484248261444,0.004673993733523994,12.201270034514279,3.8358029216688725,0.09722222222222221,2.4841251373291016,,,,,,,,,,80.84613431054015,1853.8508008736958
4,1.0,0.01,0.1,2.5101611491119593,594.4625532508102,0.03772424450609031,5.944625409663031,0.00377242447665721,8.458558785115175,2.3697274719768897,0.09722222222222221,2.48484206199646,,,,,,,,,,67.56865017180188,1121.3564149524998
5,1.0,0.01,0.1,2.496889779571822,398.5425122994769,0.03244376380682607,3.9854249338685133,0.003244376355435911,6.485559050679822,1.597455099082485,0.09861111111111111,2.4780831336975098,0.029795707754404557,2006.1253855380028,0.026925042235159232,20.06125453992896,0.002692504557081217,20.06191835124769,673.2934389505616,0.0903655177206924,673.3157177070926,56.47058722648686,740.6144313582455
6,1.0,0.01,0.1,2.493783885148224,281.1847942831594,0.02813946536827108,2.81184791164431,0.0028139465731342617,5.30844554720565,1.128671123019206,0.11527777777777777,2.4770915508270264,,,,,,,,,,47.23960805554808,515.1299821916012
7,1.0,0.01,0.1,2.490948263010757,205.6656888347895,0.02405784665422575,2.056656871523176,0.0024057847893317573,4.550010718084653,0.8266179939938865,0.08670634920634922,2.481693983078003,,,,,,,,,,40.51092196413654,370.82045279681785
8,1.0,0.01,0.1,2.4890583234481682,163.21833268131118,0.02046345068196319,1.632183283413544,0.0020463451408106264,4.123287990458451,0.6565654220148632,0.07837301587301587,2.485116958618164,,,,,,,,,,35.992215870579834,290.4444506541792
9,1.0,0.01,0.1,2.488067514925118,134.06761038118714,0.01749994964202587,1.3406760814678238,0.0017499950285215515,3.830493674631168,0.5395456789028281,0.07837301587301587,2.4850523471832275,,,,,,,,,,32.94153829039477,235.1936784964215
10,1.0,0.01,0.1,2.486529971974647,113.31983971390585,0.015095548869371927,1.133198371442378,0.0015095549125846302,3.6212379903678436,0.45634194606303025,0.07837301587301587,2.484297752380371,0.01967816036328544,657.9383282268939,0.017033832481496366,6.57938276938176,0.00170338336961968,6.580150953723744,334.34948429718327,0.08656212461799886,334.3885217035161,30.69838384670973,195.94129500003362
11,1.0,0.01,0.1,2.4858717684491367,96.123626026147,0.013346940843250584,0.9612362489437688,0.0013346941229965851,3.44844274430595,0.3872166518336887,0.07837301587301587,2.4843642711639404,,,,,,,,,,28.952310965927044,163.2949386307787
12,1.0,0.01,0.1,2.485676246748118,85.01708801847317,0.012072862451335034,0.8501708567039897,0.0012072862642688962,3.337054504584938,0.342513689818645,0.09027777777777778,2.4838736057281494,,,,,,,,,,27.393888680331678,142.64028774399355
13,1.0,0.01,0.1,2.484710237860885,74.91423292045134,0.010941133427268565,0.7491423114236578,0.001094113358115319,3.2349466867167855,0.30194121364737486,0.08333333333333333,2.48518705368042,,,,,,,,,,26.047087112925755,123.78137620673122
14,1.0,0.01,0.1,2.4848738299384583,67.57881072630366,0.010069446394575852,0.6757880899664047,0.001006944642022329,3.161668858716902,0.2723659553471932,0.08333333333333333,2.485220193862915,,,,,,,,,,24.900047249720142,110.25757252205669
15,1.0,0.01,0.1,2.484973166362349,61.52169942937907,0.009181083989507566,0.6152169826519058,0.0009181084171043333,3.1011082645948087,0.24794436391075614,0.08333333333333333,2.485381603240967,,,,,,,,,,23.880501880087664,99.16289765822498
16,1.0,0.01,0.1,2.485319035393851,56.33266758877726,0.008456890674856157,0.5633266579468772,0.0008456890637386853,3.0494913308017226,0.22700198202972802,0.08333333333333333,2.4852778911590576,,,,,,,,,,22.989900792527322,89.67543415850903
17,1.0,0.01,0.1,2.4853455774139825,52.03228473499186,0.0077650331613157274,0.5203228382563632,0.0007765033214614308,3.0064449687833013,0.20966876651416486,0.08333333333333333,2.4855258464813232,,,,,,,,,,22.20269467128944,81.8618737645896
18,1.0,0.01,0.1,2.485299793660333,48.42273917009416,0.007195006627204753,0.48422737242637937,0.0007195006822566093,2.9702466896602084,0.195126106856674,0.08333333333333333,2.485424041748047,,,,,,,,,,21.469905262354523,75.37557262479746
19,1.0,0.01,0.1,2.485241113144026,44.189242220171145,0.00659194044053888,0.4418924144643925,0.0006591940558957907,2.927792663213103,0.1780719006215158,0.08333333333333333,2.4850618839263916,,,,,,,,,,20.796640675162283,67.58184373235127
20,1.0,0.01,0.1,2.4850057373769108,41.23189666143998,0.006055762835821576,0.41231895826769777,0.0006055762928593167,2.8979302958654247,0.16616643106684595,0.08333333333333333,2.4852919578552246,0.003355235931745728,225.3568437639514,0.008089614722245834,2.2535683099225507,0.0008089615291409746,2.2539688445445356,671.65718172016,0.24110421609608604,671.7765577134232,20.163713763790163,62.30007936540036
21,1.0,0.01,0.1,2.4845215006252164,38.302546647247475,0.0055869942159903286,0.38302545734198695,0.0005586994422171681,2.8681057238127403,0.15438955013578157,0.08333333333333333,2.485154390335083,,,,,,,,,,19.56297074414777,57.042123390762406
22,1.0,0.01,0.1,2.484645066696272,35.96035740338586,0.005149867307080562,0.35960357124546927,0.0005149867460965187,2.8447636983480797,0.14493762623021253,0.08333333333333333,2.4850425720214844,,,,,,,,,,18.98236125348562,52.93835187245564
23,1.0,0.01,0.1,2.484683448804635,33.80982290980327,0.004794129886201193,0.33809821202504653,0.00047941299907946496,2.823261061962213,0.13626589945975348,0.08333333333333333,2.4849672317504883,,,,,,,,,,18.441711077796818,49.17793435443084
24,1.0,0.01,0.1,2.4848410147602915,32.032028342688555,0.00450753475733345,0.3203202791242714,0.00045075348342757626,2.805611977683903,0.12909116949626787,0.08333333333333333,2.485034704208374,,,,,,,,,,17.936340551983672,46.12771590687527
25,1.0,0.01,0.1,2.4849085307162313,29.833208389413542,0.004190897588295904,0.2983320813478578,0.0004190897775742605,2.7836596678538497,0.12022622460043722,0.09166666666666667,2.4846792221069336,,,,,,,,,,17.48248087805848,42.183935254042815
26,1.0,0.01,0.1,2.48478350581893,28.078763883003063,0.0038421057908444725,0.2807876296892839,0.000384210581649191,2.7659552987799585,0.11315748016375575,0.08333333333333333,2.485077381134033,,,,,,,,,,17.038767973855524,39.11875916183918
27,1.0,0.01,0.1,2.484534109726215,26.53678559518312,0.00354687870991466,0.2653678480708866,0.0003546878748385816,2.750256705407226,0.10695064918026287,0.09166666666666667,2.4845638275146484,,,,,,,,,,16.62366032559367,36.44991128498018
28,1.0,0.01,0.1,2.484813573233232,25.382398799036128,0.003349110968619354,0.2538239854851196,0.00033491110722109574,2.7389724681381513,0.10228489546667677,0.08333333333333333,2.485053062438965,,,,,,,,,,16.240026221217878,34.52477158695818
29,1.0,0.01,0.1,2.4844629489616357,24.087795054030295,0.00311528725899025,0.24087794589298728,0.00031152873813165046,2.7256523713392564,0.09707911914400753,0.08333333333333333,2.485011100769043,,,,,,,,,,15.884044256555029,32.29154562498739
