epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,0.0,0.0,0.0,2.5085141740854757,1170.5681396064167,0.007748078527618296,0.0,0.0,2.5085141740854757,0.0,0.09027777777777778,2.4807021617889404,0.13243062364583086,4736.013038411106,0.002529408246394209,0.0,0.0,0.0,0.0,0.0,0.0,22.40669630644859,32.92226842266352,3456.375391633498
2,0.0,0.0,0.0,2.4821928721081576,1203.7764967164976,0.007051462002207562,0.0,0.0,2.4821928721081576,0.0,0.09027777777777778,2.4849278926849365,0.04687005144054687,7523.81196290318,0.002087560999005391,0.0,0.0,0.0,0.0,0.0,0.0,21.98862553135253,30.863675325955047,3558.477234832186
3,0.0,0.0,0.0,2.4766134103686386,1452.1529572531197,0.0069720586345061375,0.0,0.0,2.4766134103686386,0.0,0.08333333333333333,2.485191583633423,,,,,,,,,,21.814038885645118,31.115015519055156,4303.5297893583265
4,0.0,0.0,0.0,2.469711932791285,1565.182611724801,0.007033894431621811,0.0,0.0,2.469711932791285,0.0,0.08333333333333333,2.48575496673584,,,,,,,,,,21.666270661477174,32.86133933929076,4641.020372505647
5,0.0,0.0,0.0,2.463383079601032,1705.496090388339,0.007254765904388309,0.0,0.0,2.463383079601032,0.0,0.08333333333333333,2.487090587615967,0.02835673137865279,2939.9165545396436,0.0014984310239375027,0.0,0.0,0.0,0.0,0.0,0.0,21.631559903773507,35.296685473233616,5059.560019094234
6,0.0,0.0,0.0,2.452437273196222,1838.4164048423045,0.007539729780089527,0.0,0.0,2.452437273196222,0.0,0.08333333333333333,2.487311363220215,,,,,,,,,,21.72570727244917,37.981423691505,5455.542252716222
7,0.0,0.0,0.0,2.4414116716631105,1929.0846485131374,0.007573992638286081,0.0,0.0,2.4414116716631105,0.0,0.08333333333333333,2.4890270233154297,,,,,,,,,,21.847528149051634,37.61594008414553,5727.790222483124
8,0.0,0.0,0.0,2.4306281474699456,2004.0546000968159,0.007633202154631766,0.0,0.0,2.4306281474699456,0.0,0.09027777777777778,2.486126184463501,,,,,,,,,,21.976434694510115,38.749108923486915,5951.438330330249
9,0.0,0.0,0.0,2.415482326957322,2038.1436966126223,0.007681277048374925,0.0,0.0,2.415482326957322,0.0,0.08333333333333333,2.486104965209961,,,,,,,,,,21.95748664672116,38.892879975231914,6053.58079205774
10,0.0,0.0,0.0,2.3992942384926668,2091.555829309145,0.007771819793874087,0.0,0.0,2.3992942384926668,0.0,0.09027777777777778,2.4870593547821045,0.021667413668961487,8366.420613081798,0.0015229049587306706,0.0,0.0,0.0,0.0,0.0,0.0,21.947488151195742,39.27154984531632,6213.448367199266
