epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.0,0.0,0.0,2.634253865880523,2000.7873886029608,0.03952323647918061,0.0,0.0,2.634253865880523,0.0,0.06646825396825397,2.486133337020874,0.5152467859791019,11050.761783696182,0.01694613301416294,0.0,0.0,0.0,0.0,0.0,0.0,125.1116899500205,3876.4631524143447
2,0.0,0.0,0.0,2.4902204268975843,1901.1717821341167,0.03770704346864441,0.0,0.0,2.4902204268975843,0.0,0.08670634920634919,2.4844770431518555,0.033598671682866246,6829.0682014459335,0.014190766247068963,0.0,0.0,0.0,0.0,0.0,0.0,130.3792766367507,3671.964315969234
3,0.0,0.0,0.0,2.485952202506402,1995.0689781307149,0.038087075348565175,0.0,0.0,2.485952202506402,0.0,0.06785714285714285,2.484623670578003,,,,,,,,,,134.04696798406655,3856.091005203851
4,0.0,0.0,0.0,2.485727562961808,2102.533004997109,0.038616275116673024,0.0,0.0,2.485727562961808,0.0,0.05595238095238095,2.48479962348938,,,,,,,,,,136.4588516681822,4068.607233832092
5,0.0,0.0,0.0,2.4843385359096035,2191.258144464017,0.038983509515166895,0.0,0.0,2.4843385359096035,0.0,0.05595238095238095,2.483741283416748,0.01963004646346236,6513.2085027273615,0.01582462309002444,0.0,0.0,0.0,0.0,0.0,0.0,138.18646862666907,4244.3297856604995
6,0.0,0.0,0.0,2.4843266047216734,2229.910706721977,0.03905921618545527,0.0,0.0,2.4843266047216734,0.0,0.07678571428571428,2.482787609100342,,,,,,,,,,139.24762125721077,4320.573796861553
7,0.0,0.0,0.0,2.4831839531095836,2240.3808913107787,0.039003960095769154,0.0,0.0,2.4831839531095836,0.0,0.09067460317460319,2.478503704071045,,,,,,,,,,139.71330403050538,4341.048465906035
8,0.0,0.0,0.0,2.483191387173231,2282.2806789378496,0.039275132126067466,0.0,0.0,2.483191387173231,0.0,0.1128968253968254,2.475050449371338,,,,,,,,,,139.83298674959323,4424.728319388043
9,0.0,0.0,0.0,2.48590332095266,2283.7442082784264,0.039648145296179695,0.0,0.0,2.48590332095266,0.0,0.08234126984126984,2.4763052463531494,,,,,,,,,,140.15906688801803,4427.329311666308
10,0.0,0.0,0.0,2.479207774653082,2301.8401465095876,0.03988499847752092,0.0,0.0,2.479207774653082,0.0,0.09206349206349206,2.4728522300720215,0.12531362525952475,10826.430067201283,0.015186755981828764,0.0,0.0,0.0,0.0,0.0,0.0,141.4257430636329,4462.254636570837
11,0.0,0.0,0.0,2.475002718874592,2363.7376446354615,0.0407874343496797,0.0,0.0,2.475002718874592,0.0,0.12261904761904763,2.4712328910827637,,,,,,,,,,142.68335270840618,4584.791985464178
12,0.0,0.0,0.0,2.4727463119001274,2374.803662613624,0.04081983120531716,0.0,0.0,2.4727463119001274,0.0,0.11626984126984126,2.4605042934417725,,,,,,,,,,142.40878810652768,4607.198623736015
13,0.0,0.0,0.0,2.4714487575622925,2346.196285700839,0.04073053831154426,0.0,0.0,2.4714487575622925,0.0,0.10099206349206351,2.4647605419158936,,,,,,,,,,141.7960682539029,4550.59651580653
14,0.0,0.0,0.0,2.4627525958259833,2353.6261391828475,0.041548933070826244,0.0,0.0,2.4627525958259833,0.0,0.14007936507936505,2.470684766769409,,,,,,,,,,143.37338729569507,4563.878880197128
15,0.0,0.0,0.0,2.4543466834726515,2434.7616557188576,0.04288644674466522,0.0,0.0,2.4543466834726515,0.0,0.11845238095238093,2.4632816314697266,,,,,,,,,,143.88234935241803,4725.640962846924
16,0.0,0.0,0.0,2.452099586312824,2432.5220377884307,0.04244687621082578,0.0,0.0,2.452099586312824,0.0,0.1351190476190476,2.4588096141815186,,,,,,,,,,143.0808013548334,4721.963312513447
17,0.0,0.0,0.0,2.4414712574313717,2456.5198968306263,0.04264864494155278,0.0,0.0,2.4414712574313717,0.0,0.1251984126984127,2.455082893371582,,,,,,,,,,141.83568923608777,4771.20402760596
18,0.0,0.0,0.0,2.431084545056709,2568.463657083692,0.043709411434893354,0.0,0.0,2.431084545056709,0.0,0.14543650793650795,2.4337503910064697,,,,,,,,,,139.62921988245952,4997.2980188051315
19,0.0,0.0,0.0,2.424938757120024,2712.980685997338,0.04450408274407231,0.0,0.0,2.424938757120024,0.0,0.15793650793650793,2.419238567352295,,,,,,,,,,139.60073429705147,5286.360598644578
20,0.0,0.0,0.0,2.4131068457014178,2810.506250168083,0.045037036053131044,0.0,0.0,2.4131068457014178,0.0,0.1546957671957672,2.431373119354248,0.14983953987920948,8797.873663562123,0.017080011051069724,0.0,0.0,0.0,0.0,0.0,0.0,141.00625358226992,5480.0062661359725
21,0.0,0.0,0.0,2.3974996302501266,2822.6492987155093,0.04503186737634434,0.0,0.0,2.3974996302501266,0.0,0.14477513227513228,2.4120867252349854,,,,,,,,,,141.13404123959566,5504.164558765195
22,0.0,0.0,0.0,2.3797401754047702,2864.283471637667,0.0448952067367694,0.0,0.0,2.3797401754047702,0.0,0.15529100529100529,2.414536952972412,,,,,,,,,,140.91142467295242,5587.655386053141
23,0.0,0.0,0.0,2.3715245489819736,2914.589629023908,0.045043525643480006,0.0,0.0,2.3715245489819736,0.0,0.18406084656084654,2.4056224822998047,,,,,,,,,,140.25080123087216,5688.928479823311
24,0.0,0.0,0.0,2.358868178320013,3052.162586310644,0.04656666860292167,0.0,0.0,2.358868178320013,0.0,0.1865079365079365,2.40515398979187,,,,,,,,,,139.26125407916544,5965.0639312271405
25,0.0,0.0,0.0,2.3361383928899717,3110.5389977880272,0.04721631547644504,0.0,0.0,2.3361383928899717,0.0,0.19933862433862434,2.409111976623535,,,,,,,,,,139.1893035836146,6081.888823149742
26,0.0,0.0,0.0,2.327789874577481,3036.994014562715,0.04738674142915698,0.0,0.0,2.327789874577481,0.0,0.2027116402116402,2.401129722595215,,,,,,,,,,139.00928162461508,5934.9786450489455
27,0.0,0.0,0.0,2.3173466725932137,3053.440122095525,0.04793817208191819,0.0,0.0,2.3173466725932137,0.0,0.19576719576719578,2.399237871170044,,,,,,,,,,139.08729214430267,5967.792913282595
28,0.0,0.0,0.0,2.2920094722314466,3062.904303598322,0.04865079437881041,0.0,0.0,2.2920094722314466,0.0,0.18386243386243384,2.4013144969940186,,,,,,,,,,140.9123354466975,5984.89626586704
29,0.0,0.0,0.0,2.275683864258653,3070.752783035042,0.04927942427372153,0.0,0.0,2.275683864258653,0.0,0.1626984126984127,2.3820741176605225,,,,,,,,,,142.08308465796782,5999.422554055508
30,0.0,0.0,0.0,2.2677442904388636,3037.231645751533,0.049429440111075744,0.0,0.0,2.2677442904388636,0.0,0.16111111111111112,2.371277093887329,0.1162022155715744,12871.716202589303,0.015566342419987948,0.0,0.0,0.0,0.0,0.0,0.0,142.7885464062584,5931.674751321133
