epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.1,0.001,0.010000000000000002,2.4868337685392974,22.22774247581495,0.00163939523369574,0.02222774286310408,1.6393952160631265e-05,2.509077913379505,0.008944762250164533,0.08333333333333333,2.4849069118499756,0.00849538643503786,60.37486453465652,0.0011142529854038282,0.06037486546192422,1.114252917201392e-05,0.06038058040109618,7.106782713605323,0.0013115976838979735,7.107455424519142,20.160334053630468,24.295150477791818
2,0.2,0.002,0.020000000000000004,2.4855553221579467,12.9700096773814,0.0009752316204045551,0.02594002000923411,1.9504631795270128e-05,2.5115148450749674,0.010444154837194068,0.08333333333333333,2.4849069118499756,0.0027677343319231777,40.78188232867055,0.0008443628312703134,0.08156376847517627,1.6887256193473153e-05,0.08157175378354568,29.469507797195682,0.006101472962449736,29.472392939847314,14.517713466322565,11.422306421906935
3,0.3,0.003,0.03,2.485013546919043,7.811785146414516,0.0006523577039764806,0.023435355611337853,1.9570730766015995e-05,2.5084684990769612,0.009438550695702904,0.08333333333333333,2.4849069118499756,,,,,,,,,,10.252661192889057,5.370908780680671
4,0.4,0.004,0.04000000000000001,2.4848061387592257,5.235133894134101,0.00046595760968573096,0.020940536479249264,1.8638303999085958e-05,2.505765306354595,0.00843493359756194,0.08333333333333333,2.4849069118499756,,,,,,,,,,7.29498593942639,3.1752818246306322
5,0.5,0.005,0.05,2.484979064862617,3.7982568437179065,0.00033340934816693404,0.01899128375821803,1.6670467879217623e-05,2.5039871338107296,0.007649140588292284,0.08333333333333333,2.4849069118499756,0.005503195956462218,7.865539711575819,0.00021855913852648768,0.039327699672370146,1.0927957173961577e-05,0.039331280533327455,7.14633823391096,0.00198574742030206,7.146988921436107,5.3049232701221145,2.291590498154422
6,0.6,0.006,0.06,2.4848366563373507,2.9203317382865026,0.00025842774876997694,0.017521990192236568,1.5505664601566927e-05,2.5023740819317135,0.007057806319828042,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.032719872289188,1.8079437497560826
7,0.7,0.006999999999999999,0.06999999999999999,2.4849066734313965,2.353843686707869,0.00020440096032493964,0.016476906459336128,1.4308067491868545e-05,2.5013978969619934,0.006636552874662029,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.257939327604389,1.4497481316789702
8,0.8,0.008,0.08000000000000002,2.4849066734313965,1.9463253587535654,0.00015316784500886595,0.015570603676537844,1.225342765105239e-05,2.5004896005541855,0.006271002959910199,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.7726446334753514,1.1200060031910566
9,0.9,0.009000000000000001,0.09000000000000001,2.4849138694868236,1.6659338369632137,0.00012032700355005211,0.014993404027029693,1.0829430670967256e-05,2.499918067722025,0.006038130191127826,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.4660069495183055,0.8658607244081218
10,1.0,0.01,0.1,2.4849066734313965,1.4449647115142743,9.28938141366765e-05,0.0144496469256723,9.289381444505939e-06,2.4993655480534196,0.005818703962491486,0.08333333333333333,2.4849069118499756,2.9196507996492022e-05,1.8918683716147795,0.00014090850983632127,0.018918682553144234,1.409084949153987e-05,0.018923408972400187,647.9775785315602,0.48262105499852564,648.1394615641653,2.2321705902299867,0.657758826745767
11,1.0,0.01,0.1,2.4849066734313965,1.2663319796169892,7.45485606483102e-05,0.012663319767829473,7.454856151867002e-06,2.497577467801854,0.005099094770623447,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.0451270729662423,0.4875368895506079
12,1.0,0.01,0.1,2.4849066734313965,1.1381071618214738,6.378459886080411e-05,0.011381071402327431,6.378459866043351e-06,2.4962940999850143,0.004582646899357631,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.8851939191506364,0.39102039918329135
13,1.0,0.01,0.1,2.4849066734313965,1.0271467981978661,4.849355472367988e-05,0.01027146783110761,4.8493555340445645e-06,2.495182994721063,0.0041354942205741405,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.7446035464741483,0.30969004715166076
14,1.0,0.01,0.1,2.4849066734313965,0.9404362705816706,4.1513072182813086e-05,0.009404362482299288,4.1513072040362105e-06,2.4943152036190854,0.003786264446105394,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.6267370500580989,0.2541354974145118
15,1.0,0.01,0.1,2.4849066734313965,0.8637480945061898,3.420157737652459e-05,0.008637480724686291,3.420157763481482e-06,2.493547538882073,0.003477354290540655,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5217927433742713,0.20570344235523638
16,1.0,0.01,0.1,2.4849066734313965,0.7980510492948575,3.06668166441261e-05,0.00798051049548126,3.066681680027429e-06,2.4928902861583664,0.003212827774387519,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.4242746468870653,0.17182743276201715
17,1.0,0.01,0.1,2.4849066734313965,0.7341134824153683,2.5715573361585186e-05,0.007341134601565985,2.5715573448268955e-06,2.49225040270006,0.002955324736107663,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.3364288447851158,0.13179814011474075
18,1.0,0.01,0.1,2.4849066734313965,0.6923373750893467,2.285691663737468e-05,0.006923373509679317,2.2856916912884266e-06,2.4918323215642197,0.0027870902659724414,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.260682336845004,0.12399240525474647
19,1.0,0.01,0.1,2.4849066734313965,0.6530009158301887,2.0533352957415497e-05,0.006530009092291795,2.053335310769345e-06,2.491438749940383,0.0026286952735260953,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.1918744607964809,0.11412737401853125
20,1.0,0.01,0.1,2.4849066734313965,0.6127658063696502,1.8041900586402072e-05,0.006127657787153007,1.8041901112374911e-06,2.4910361011754625,0.0024666769351140653,0.08333333333333333,2.4849069118499756,7.3997529828422334e-06,1.1153940731154801,0.00011917441421870353,0.011153940949813033,1.1917441192064759e-05,0.011156816991513106,1507.33963358988,1.6105187861943047,1507.7283008476575,1.1312448678862002,0.09428671909024916
21,1.0,0.01,0.1,2.4849066734313965,0.5749484302665199,1.545774798826058e-05,0.005749484161860766,1.5457748388219094e-06,2.4906577694641743,0.0023143846801932473,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.071242241769157,0.0786546150706516
