epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.509133700044143,600.363069859306,0.0069209620326103425,6.003630670951279,0.0006920962061263339,8.513456252684076,2.392986378944961,0.08333333333333333,2.4917666912078857,0.08959631790058063,5821.714793823638,0.0032128178583579934,58.21713926223775,0.0003212818047448707,58.217233684161805,649.7715601085039,0.0035858817892647867,649.7726139679288,24.062788058886635,24.670051262834193,1752.3563345352673
2,1.0,0.01,0.1,2.4858194948678993,152.19423209369285,0.004139113876721765,1.5219422640365496,0.0004139114005960806,4.008175724755056,0.6124162187078054,0.08333333333333333,2.4861016273498535,0.035800483777917946,446.842116906415,0.0020592100603126153,4.468420453358215,0.00020592102332719155,4.4684875684654655,124.81452711860771,0.005751906164301764,124.81640181694047,19.58283282557371,14.060547516801476,422.9393022179398
3,1.0,0.01,0.1,2.4809630187981715,79.24164697512497,0.0029770200955881875,0.7924164543361139,0.0002977020128148411,3.273677116827382,0.319518731372681,0.09027777777777778,2.4839725494384766,,,,,,,,,,15.739389163491648,9.83840779224074,212.14713318869087
4,1.0,0.01,0.1,2.4806363529264415,47.96048609196832,0.0023323752009269754,0.47960486089916526,0.00023323752199120904,2.960474452545639,0.19343347034928549,0.08333333333333333,2.486157178878784,,,,,,,,,,12.596205013754446,7.6347501840115415,123.65050254467228
5,1.0,0.01,0.1,2.483372195452298,30.091112973973182,0.0018107018753302743,0.30091112216040106,0.00018107019019795648,2.784464413450835,0.12124328077038848,0.08333333333333333,2.4853429794311523,0.014277287646826172,212.6608711497347,0.0012502841164364537,2.1266087042128627,0.00012502840633354527,2.1266476925918543,148.95046992245798,0.008757153979547296,148.9532007197884,10.129580817821719,6.33661193650684,73.80714666002179
6,1.0,0.01,0.1,2.4818220585841115,19.335843550769063,0.0014546105534755168,0.19335843050746623,0.0001454610597857606,2.675326003059873,0.0779684792058165,0.08333333333333333,2.485921859741211,,,,,,,,,,8.285932754280235,5.515332230192043,44.206264620598745
7,1.0,0.01,0.1,2.4848516327994212,13.402458597994096,0.0011308828141161989,0.13402458322643207,0.00011308828010420169,2.6189892780349915,0.053982165267315155,0.08333333333333333,2.48520827293396,,,,,,,,,,7.009056504129748,4.871081251285573,28.32723704878106
8,1.0,0.01,0.1,2.483100954308567,11.194197229592197,0.0009715422677764229,0.11194196882018123,9.715422870120011e-05,2.5951400607465263,0.0451206475735419,0.08333333333333333,2.4844863414764404,,,,,,,,,,6.108975385839885,4.395401440881411,23.07821442543332
9,1.0,0.01,0.1,2.4830169804945665,8.409778667193887,0.0008947720369510433,0.08409778419208813,8.947720694423892e-05,2.567204168864659,0.03390522983143836,0.08333333333333333,2.485093593597412,,,,,,,,,,5.496853262955473,4.038245437067265,15.694237267293946
10,1.0,0.01,0.1,2.482496422867767,7.657861975097,0.000844573194877182,0.07657861773072135,8.445732038187203e-05,2.559159499232412,0.030881444317467508,0.08333333333333333,2.484081268310547,0.0059759910748472655,10.832402781110341,0.00036989088049627306,0.10832402428782233,3.698908796708639e-05,0.10834936478885036,18.126537160297026,0.006189615664382792,18.130777544981452,5.042346269046173,3.620288392968104,14.310949863131814
11,1.0,0.01,0.1,2.4833789035908738,6.212748202112168,0.0007773152902792889,0.062127480498176846,7.77315288676324e-05,2.545584149697151,0.025048619015446274,0.08333333333333333,2.4847707748413086,,,,,,,,,,4.711656327502042,3.3364699584481636,10.590118516332721
12,1.0,0.01,0.1,2.484642835574388,5.9239998212574685,0.0007181250549207254,0.059239996456109924,7.181250866732047e-05,2.543954561581505,0.02387136215940905,0.08333333333333333,2.4847424030303955,,,,,,,,,,4.437631644808692,3.1551091287304325,10.17925918717803
13,1.0,0.01,0.1,2.4843268587338945,4.896950006484985,0.0006072337070132146,0.048969498599868225,6.072337346393118e-05,2.5333570818482496,0.01973581769281349,0.08333333333333333,2.485382318496704,,,,,,,,,,4.209784696516605,2.9187517067651534,7.56231343438416
14,1.0,0.01,0.1,2.4848036175135286,4.414283313357276,0.0005756481720698459,0.044142831790159986,5.756481844615155e-05,2.5290039082197233,0.017788285680635077,0.08333333333333333,2.4845423698425293,,,,,,,,,,4.0264365521232355,2.6598497146993823,6.556563715721366
15,1.0,0.01,0.1,2.482538959040289,3.9406543032437717,0.00048043942956571274,0.03940654217735215,4.804394402354475e-05,2.521993534495211,0.015892836637145153,0.09027777777777778,2.4845967292785645,,,,,,,,,,3.8659396705036526,2.4576257617050934,5.498397774622486
16,1.0,0.01,0.1,2.484326051557741,3.864774255867464,0.000479622731650915,0.03864774133259889,4.79622731650915e-05,2.523021834237235,0.015575936009486643,0.09027777777777778,2.4845967292785645,,,,,,,,,,3.7267471024583827,2.3259385399481927,5.541637020143913
17,1.0,0.01,0.1,2.484579016542681,3.534404652048922,0.0004491361754728708,0.03534404586891607,4.491361957259559e-05,2.519967977848808,0.01424344295466714,0.09027777777777778,2.4819164276123047,,,,,,,,,,3.6017951140510442,2.1478577435734763,4.853561180568398
18,1.0,0.01,0.1,2.484137272055096,3.1248295512338924,0.0004296625366287383,0.031248294884617892,4.296625406987662e-05,2.5154285759195405,0.012596429952037594,0.09027777777777778,2.4819440841674805,,,,,,,,,,3.4898482111768345,2.0242900487272752,3.8603502604308924
19,1.0,0.01,0.1,2.483715462807739,3.166806453681854,0.0003935306541591229,0.03166806387511465,3.935306509531932e-05,2.51542280545128,0.012766122937595286,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.3893449478838815,1.9562985722661634,4.154775837817824
20,1.0,0.01,0.1,2.48384423099984,2.7771524748990952,0.0003787836060190927,0.02777152464095112,3.78783615744894e-05,2.511653678962983,0.011196113933171763,0.08333333333333333,2.4849069118499756,0.002840596549835228,12.763744052253841,0.0004602760226168332,0.12763741463119066,4.602760444461652e-05,0.12766141645232582,44.93331326428402,0.016203499383707413,44.94176283489852,3.2962535268878774,1.8677127935800208,3.1674911496766462
21,1.0,0.01,0.1,2.4838878800659705,2.813460159630045,0.00036209307531604286,0.028134600903755518,3.620930872842731e-05,2.5120587558221077,0.011341417798510191,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.208559245948332,1.8018163842711719,3.4300050744746784
22,1.0,0.01,0.1,2.4838529224034636,2.774991355951805,0.0003154149389753227,0.02774991243500615,3.1541494896254506e-05,2.511634360492332,0.011184822450364772,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.125859746424138,1.735369291034705,3.463744893541845
23,1.0,0.01,0.1,2.483151413692665,2.3381856078740446,0.0003133068024902164,0.023381855861378413,3.1330680486335574e-05,2.5065645913043655,0.009428819528587377,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.049510994384293,1.677304548568857,2.287741123091128
24,1.0,0.01,0.1,2.481940480394741,2.2854456649179506,0.00031829284288507296,0.022854456774210767,3.182928508998972e-05,2.5048267578709353,0.009221126066512602,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.976863203688866,1.6215507949280863,2.2579231052923943
25,1.0,0.01,0.1,2.483135433902839,2.1738542712288758,0.0003020033690425817,0.02173854250512158,3.0200337223285746e-05,2.5049041708652413,0.008766635337376705,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.908834891146924,1.5644684949963517,2.0482598078435545
26,1.0,0.01,0.1,2.4828368698257997,2.104073349456984,0.00028946244528235807,0.021040732749511782,2.8946245647180406e-05,2.5039065750043283,0.008486131026657925,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.8411983348006022,1.4885293042187846,1.9824925669294216
27,1.0,0.01,0.1,2.483144637844854,1.9446968392127557,0.0002660843808297709,0.019446968048067184,2.6608438809007458e-05,2.5026181868554804,0.007842304548065917,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.77886927599751,1.4239345259592577,1.6312868207334035
