epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.1,0.001,0.010000000000000002,2.4806998014039716,1567.463371447565,0.0365526387804603,1.5674634486590728,0.00036552638054317225,4.0485288481293775,0.6320107633145658,0.08928571428571429,2.494424819946289,0.16265178829824356,11050.761783696182,0.01694613301416294,11.050762609342708,0.00016946131450192844,11.05080977187078,67.94123031146559,0.0010418656706755582,67.9415202715611,112.8755486073059,3022.0512544037756
2,0.2,0.002,0.020000000000000004,2.4696832417210697,582.3184506125787,0.027347996042281542,1.1646369617695242,0.0005469599046637008,3.6348671408405404,0.47179488526722807,0.09424603174603174,2.4805357456207275,0.10414099822523906,3119.7075984777803,0.012699278526630605,6.239416010868104,0.00025398553978170683,6.239476232187969,59.91315732708189,0.002438862159093,59.91373559424748,88.30118006642222,1076.33571184851
3,0.3,0.003,0.03,2.4719227505222654,301.4418077058513,0.02134758181126208,0.9043254340885017,0.0006404274359478482,3.3768886165651724,0.3660979540453881,0.11805555555555554,2.479464530944824,,,,,,,,,,68.65933320772628,534.2242797483881
4,0.4,0.004,0.04000000000000001,2.4765819965664573,182.97009117139595,0.015809842043920146,0.7318804049656026,0.0006323936659335391,3.209094833383872,0.2957757100903966,0.10416666666666667,2.478167772293091,,,,,,,,,,52.50273888697928,313.43744597705836
5,0.5,0.005,0.05,2.477891217821026,108.12766104351839,0.011132361724806016,0.5406383052340062,0.0005566180993645755,3.0190862230507722,0.21840947634871533,0.10416666666666667,2.4789321422576904,0.028015106731770267,294.625788872512,0.007134196493183179,1.4731289335189437,0.0003567098392998799,1.473231731864708,52.58337751925663,0.012732767457043328,52.587046909016536,40.00042649103319,176.25489772987038
6,0.6,0.006,0.06,2.480109233659229,71.86430617577032,0.007926881542547948,0.4311858326350555,0.0004756128771223365,2.911770619131407,0.17404936833176954,0.09722222222222222,2.4796431064605713,,,,,,,,,,31.61786225166255,112.11075158701911
7,0.7,0.006999999999999999,0.06999999999999999,2.4802889290446872,51.32233028116407,0.005748468556596854,0.35925632068909796,0.00040239279705725717,2.839947739484593,0.1450067809739739,0.09722222222222222,2.4823336601257324,,,,,,,,,,25.68426461145923,76.96039721149175
8,0.8,0.008,0.08000000000000002,2.4797839769603054,38.71189125967108,0.00443679379482021,0.30969514334878906,0.00035494349628611564,2.7898340385259734,0.12503108727443732,0.09027777777777778,2.484529733657837,,,,,,,,,,21.176347794918513,56.24743514463126
9,0.9,0.009000000000000001,0.09000000000000001,2.4812110032559263,31.120706745351242,0.003618697855435632,0.2800863525748458,0.0003256828190254692,2.7616230514086464,0.11301418340717716,0.08333333333333333,2.4851837158203125,,,,,,,,,,18.01449622057391,44.22691494257233
10,1.0,0.01,0.1,2.4808003680841444,24.98825208824801,0.0029381565359323293,0.2498825103454869,0.00029381566099191756,2.7309767001672376,0.1008450051947079,0.08333333333333333,2.4851300716400146,0.0024179158642128676,102.16201242255637,0.0033863181921033464,1.021620053968612,0.00033863182015455846,1.0216874892590146,422.5209276672627,0.14005111805856704,422.548817508841,15.917935955750142,34.0585681074868
