epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,0.0,0.0,0.0,2.5840959315045566,2142.6080900051097,0.05955809623439012,0.0,0.0,2.5840959315045566,0.0,0.13015873015873017,2.460395336151123,0.6038527774981131,10179.401603237786,0.02721612265770283,0.0,0.0,0.0,0.0,0.0,0.0,125.97447673383965,4159.241730314114
2,0.0,0.0,0.0,2.456502896372915,2044.6905004924834,0.05334925705409912,0.0,0.0,2.456502896372915,0.0,0.14206349206349206,2.4385175704956055,0.11354307086999094,6636.410362537868,0.022768039564348676,0.0,0.0,0.0,0.0,0.0,0.0,125.37531954162912,3964.005709360881
3,0.0,0.0,0.0,2.410208200218345,2150.862102987844,0.05237627519285002,0.0,0.0,2.410208200218345,0.0,0.1523809523809524,2.4181478023529053,,,,,,,,,,126.20002935675458,4175.524203118277
4,0.0,0.0,0.0,2.359391230108816,2262.9467702002207,0.05451240651501846,0.0,0.0,2.359391230108816,0.0,0.17354497354497353,2.3841686248779297,,,,,,,,,,128.14537765319088,4397.74815444815
5,0.0,0.0,0.0,2.320227920496115,2347.615886117013,0.05634662301861481,0.0,0.0,2.320227920496115,0.0,0.19312169312169314,2.3699355125427246,0.11235274069621459,10210.31958363694,0.02163524967265579,0.0,0.0,0.0,0.0,0.0,0.0,131.13854449956634,4564.093265500618
6,0.0,0.0,0.0,2.2799814391669635,2405.140056038888,0.05642827532916184,0.0,0.0,2.2799814391669635,0.0,0.17691798941798942,2.355405330657959,,,,,,,,,,133.66250576209694,4676.617606026785
7,0.0,0.0,0.0,2.232417755816356,2447.952607514321,0.05647140763789774,0.0,0.0,2.232417755816356,0.0,0.14583333333333334,2.35129976272583,,,,,,,,,,136.25104237751788,4759.6541258505
8,0.0,0.0,0.0,2.1830858823149217,2464.408394739673,0.056590591472366794,0.0,0.0,2.1830858823149217,0.0,0.13194444444444445,2.3347880840301514,,,,,,,,,,139.4064992619053,4789.4102570998275
9,0.0,0.0,0.0,2.139968176101448,2590.5022506319924,0.057746867246913004,0.0,0.0,2.139968176101448,0.0,0.15575396825396823,2.2961254119873047,,,,,,,,,,142.38029437959707,5038.624186478055
10,0.0,0.0,0.0,2.086869953831789,2782.0998606591543,0.06036205290978624,0.0,0.0,2.086869953831789,0.0,0.20496031746031743,2.2657711505889893,0.22224941355730396,9238.258331525483,0.022192294533189917,0.0,0.0,0.0,0.0,0.0,0.0,143.8888122243438,5420.310892285661
11,0.0,0.0,0.0,2.0477824145463166,2902.5079251156412,0.06176275635545307,0.0,0.0,2.0477824145463166,0.0,0.19801587301587306,2.2450647354125977,,,,,,,,,,143.50634655320502,5661.509352140705
12,0.0,0.0,0.0,1.9993952748697514,3035.02141209929,0.06204523447509887,0.0,0.0,1.9993952748697514,0.0,0.21051587301587302,2.2306714057922363,,,,,,,,,,143.09967248493135,5926.943228270224
13,0.0,0.0,0.0,1.9578885201127516,3127.472135192556,0.0632186078381518,0.0,0.0,1.9578885201127516,0.0,0.24246031746031746,2.194136619567871,,,,,,,,,,143.6017706340849,6111.342469207186
14,0.0,0.0,0.0,1.9221105520163058,3174.078649419105,0.06430007982197604,0.0,0.0,1.9221105520163058,0.0,0.24107142857142858,2.1813981533050537,,,,,,,,,,143.0192210842533,6205.13805837188
