epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,1.0,0.01,0.1,2.504695628473147,23.84419505567436,0.0018280464476583566,0.2384419440197247,0.0001828046492290909,2.743320396557938,0.0952709566608772,0.08333333333333333,2.4851131439208984,0.024257405462726794,45.06215799865885,0.0010597927093341775,0.45062154588685005,0.00010597928140926798,0.4506868918185587,18.57665885080998,0.004368945457588718,18.579352705757042,21.472874626645535,26.215515064495566
2,1.0,0.01,0.1,2.489283319184374,13.861921855381556,0.0010073586902460932,0.13861921724579626,0.0001007358719600387,2.6280033411955053,0.05572686405306753,0.08333333333333333,2.4849069118499756,0.0024682142320447136,23.8046875,0.0005108510027950639,0.2380468806682119,5.108510132268149e-05,0.23807858814853644,96.44498341256606,0.02069719097290905,96.45782973680846,15.433728229568665,12.290115699505437
3,1.0,0.01,0.1,2.487091553190694,8.990494072334696,0.0006512905697545867,0.08990493734173233,6.512905825783055e-05,2.577061636722847,0.03617481080845914,0.08333333333333333,2.4849069118499756,,,,,,,,,,11.200085232877486,6.780903121895716
4,1.0,0.01,0.1,2.485987972679729,6.228778262967292,0.00046101491357297626,0.062287781361920085,4.610149224518987e-05,2.5483218728983053,0.025074088667844,0.08333333333333333,2.4849069118499756,,,,,,,,,,8.30277605434293,4.154780314013798
5,1.0,0.01,0.1,2.485045863511025,4.518344132297011,0.0003481710703543383,0.04518344069922442,3.4817108049810014e-05,2.530264170773058,0.01819614618435537,0.08333333333333333,2.4849069118499756,0.0013095712338617087,9.493005926068669,0.00017113253737621712,0.09493005478410146,1.711325359976225e-05,0.09493881372964624,72.48941663460982,0.013067829498131308,72.49610504171461,6.324685925665903,2.7120022297726236
6,1.0,0.01,0.1,2.4844304329351794,3.5302300970238374,0.00028006113859666145,0.035302300781986186,2.8006114408180676e-05,2.519760736705104,0.014220686732875873,0.08333333333333333,2.4849069118499756,,,,,,,,,,5.009764655732042,2.0506954332637295
7,1.0,0.01,0.1,2.484253250588238,2.920126259224345,0.00024208593279044762,0.0292012618851436,2.4208593408659497e-05,2.5134787058871297,0.01176428790890464,0.08333333333333333,2.4849069118499756,,,,,,,,,,4.141435909189169,1.6988165284187986
8,1.0,0.01,0.1,2.4846284959894858,2.41746869349849,0.000197303200405285,0.024174686482820576,1.973032082667005e-05,2.5088229351733102,0.00973763958784993,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.5509665197021167,1.2839708531374776
9,1.0,0.01,0.1,2.4845206359988032,2.1207328146378064,0.0001742743527392092,0.021207327228328035,1.742743555443977e-05,2.5057453194091326,0.008542796689370183,0.08333333333333333,2.4849069118499756,,,,,,,,,,3.1480730195464037,1.093392668307956
10,1.0,0.01,0.1,2.4845824307295623,1.899316497390734,0.00014975465026246496,0.018993164816624428,1.497546527749245e-05,2.5035905682076276,0.007650436567049398,0.08333333333333333,2.4849069118499756,6.823055072408675e-05,4.001176720627161,0.00017056594486931952,0.040011768807675305,1.7056594242842407e-05,0.040018400524896885,586.4201355999073,0.24998470717049462,586.5173313157736,2.862175330032375,0.9364577410245721
11,1.0,0.01,0.1,2.4845921246402236,1.7535856008119304,0.0001335042593327452,0.017535855737154125,1.3350425846864696e-05,2.5021412959402483,0.007063214114285324,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.6525687088038956,0.8546025453459171
12,1.0,0.01,0.1,2.484518255506243,1.6182521193860524,0.00012186235315831644,0.016182521098452057,1.2186235935728204e-05,2.5007130164082407,0.006518248476740602,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.4925368115331548,0.7439674004630255
13,1.0,0.01,0.1,2.484419442700437,1.5031835173165327,0.00011346063579782013,0.01503183491681919,1.134606397128739e-05,2.499462611498808,0.0060550085554149854,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.367013770003327,0.6393532802746752
14,1.0,0.01,0.1,2.484579585300255,1.4131677811404308,0.00010248393452727908,0.014131677742540939,1.0248393645584615e-05,2.49872150396521,0.0056918789077458785,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.2582204830215638,0.5681150327861412
15,1.0,0.01,0.1,2.4845622242420347,1.3285340345665018,9.256334645351437e-05,0.013285340055207788,9.25633475179832e-06,2.497856873858611,0.005350880835361396,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.166619579476046,0.4904485027884452
16,1.0,0.01,0.1,2.484544296888394,1.26896907068571,8.527629148240503e-05,0.01268969028514911,8.527629429542048e-06,2.4972424925707295,0.005110884088676426,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.0884902058698223,0.4494479483766113
17,1.0,0.01,0.1,2.484335337981915,1.2177724290427572,8.220826524106237e-05,0.012177723865449531,8.220826490919856e-06,2.496521309197667,0.004905112649502215,0.08333333333333333,2.4849069118499756,,,,,,,,,,2.015575636684792,0.41996921206505494
18,1.0,0.01,0.1,2.484488304223538,1.1639116366430733,7.658171464890749e-05,0.011639116298272667,7.658171590513727e-06,2.4961351297808596,0.004687796054448755,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.9532169436013227,0.3746063231190798
19,1.0,0.01,0.1,2.48449537101588,1.1177594360098781,7.2583941494168e-05,0.01117759420922773,7.258394344386791e-06,2.495680252163833,0.0045018609147171665,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.8953018258237593,0.3402170712022486
20,1.0,0.01,0.1,2.484544296888394,1.0717307827764042,6.74666952772191e-05,0.010717307510761715,6.746669518486077e-06,2.4952683818114605,0.004316306291544427,0.08333333333333333,2.4849069118499756,0.004185973551885345,1.889401441888147,0.00019478923304462367,0.018894014178583274,1.9478923503948785e-05,0.018900095362976946,4.513648723383236,0.0046533794976262,4.51510147608659,1.8418424472135848,0.30161913449710903
21,1.0,0.01,0.1,2.484417604292116,1.039424087422645,6.532264686314422e-05,0.0103942403640348,6.5322646520322646e-06,2.494818415370948,0.004186402725016239,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.7931941462465901,0.28565405234822716
22,1.0,0.01,0.1,2.484505872102695,1.0036471017256456,6.025179975350322e-05,0.010036470867026592,6.025180001962042e-06,2.494548408997449,0.004042049632400086,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.745385798447719,0.2619084181350603
23,1.0,0.01,0.1,2.4844626190329993,0.9738570805671087,5.7627940218081765e-05,0.00973857059856803,5.762794283072662e-06,2.494207058428897,0.003922109078318025,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.702847990439804,0.24486612119485918
24,1.0,0.01,0.1,2.484546765608139,0.9372168068426201,5.36873146479131e-05,0.00937216770282198,5.368731554566734e-06,2.4939242898904928,0.0037743449083685173,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.6605785256203605,0.21385509488709822
25,1.0,0.01,0.1,2.4845379170370183,0.9124618377825069,5.238503602158243e-05,0.009124618082943656,5.238503732007788e-06,2.4936677527304565,0.0036746698547324426,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.621667666812772,0.2032560021864978
26,1.0,0.01,0.1,2.48470339799707,0.8841357056737562,4.692542284381257e-05,0.008841356958251402,4.692542487099956e-06,2.4935494926012733,0.0035602034061165363,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5833242544824202,0.18494714978639928
27,1.0,0.01,0.1,2.4846179907990815,0.8605431615793356,4.6897320991615234e-05,0.008605431399841932,4.689732099944221e-06,2.4932281482650573,0.003465370195268031,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5473532972155257,0.17373302973896623
28,1.0,0.01,0.1,2.4846296798752014,0.837837283356875,4.3286470803816375e-05,0.00837837267352874,4.328647185576206e-06,2.4930122694747583,0.0033738232254938547,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.5123041293707238,0.1633704447936068
29,1.0,0.01,0.1,2.484567887196237,0.8149894847311785,4.342648324119039e-05,0.008149894645274096,4.3426483234928815e-06,2.492722146892712,0.0032819539106252434,0.08333333333333333,2.4849069118499756,,,,,,,,,,1.47770247545587,0.1522764735398317
30,1.0,0.01,0.1,2.4846342738442084,0.7923316704221519,4.045228593651243e-05,0.007923316683382975,4.045228649144508e-06,2.4925615738263023,0.0031905548416053045,0.08333333333333333,2.4849069118499756,1.3947913276242943e-05,0.906621659461399,0.00011837250815289506,0.009066215927867752,1.1837251855779086e-05,0.009067848037285805,650.0051834499117,0.8486754700390285,650.1221980445487,1.446319928883275,0.13834340236888695
