epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,1.0,0.01,0.1,3.8326259414423354,6.076557617384473,0.0852167758314827,0.06076557507254376,0.008521677892520485,3.9019131664565014,0.01807827166639417,0.054563492063492064,2.8237502574920654,0.8618068157586375,26.363031356470486,0.025068180116234313,0.2636303180158866,0.0025068180887202213,0.26428905945153486,0.30590419244226585,0.0029087935287602728,0.3066685649484967,0.5037068485085197,11.64940844386457
2,1.0,0.01,0.1,2.915336926504585,2.9949497959084437,0.06598119690321809,0.029949497864317155,0.0065981196792613515,2.9518845483481164,0.01253632717759253,0.037698412698412696,2.5397846698760986,1.0167076357417602,12.910070560419102,0.02460678506555249,0.1291007016653889,0.002460678479758426,0.1297148828042885,0.12697917978279055,0.0024202419587054515,0.1275832680352128,0.38507225591426464,5.604827289942415
3,1.0,0.01,0.1,2.5567628766911783,1.7423282455454185,0.05222331620945167,0.01742328196866582,0.005222331766173782,2.5794084818966416,0.008857142733606296,0.0748015873015873,2.494777202606201,,,,,,,,,,0.30117807315466943,3.1834784138838725
4,1.0,0.01,0.1,2.500788768679673,1.094437545835459,0.04269746909632945,0.010944375277796629,0.00426974696092782,2.516002952539572,0.006083729433396713,0.0748015873015873,2.4851417541503906,,,,,,,,,,0.23812676799481994,1.950748273920069
5,1.0,0.01,0.1,2.4889097640518476,0.7488243903022215,0.035474924207144064,0.007488243760326284,0.0035474924522928136,2.499945472316775,0.004433963967682521,0.08670634920634919,2.483393669128418,0.0414761711305351,2.2426898008207767,0.015929027379870408,0.022426897537914093,0.0015929026651887624,0.022923045311773145,0.5407176440499163,0.03840524864688038,0.5526798806868893,0.19085277350244342,1.3067960088716728
6,1.0,0.01,0.1,2.485140373292355,0.5437854645379439,0.029927205255899494,0.005437854539583759,0.002992720530318696,2.49357097161206,0.003392393910825041,0.09027777777777778,2.48417592048645,,,,,,,,,,0.15454957163580108,0.9330213652625552
7,1.0,0.01,0.1,2.484037398060915,0.41611494449658154,0.025568433676601072,0.004161149287426431,0.0025568434663225934,2.490755385663136,0.0027044652222197665,0.09166666666666667,2.4842658042907715,,,,,,,,,,0.12706807613526688,0.7051618021244437
8,1.0,0.01,0.1,2.4831453469452063,0.32995805498244635,0.02219436690852482,0.003299580500244761,0.002219436680593507,2.4886644333857473,0.0022225912742594085,0.08333333333333333,2.4845163822174072,,,,,,,,,,0.10703224114265787,0.552883862884853
9,1.0,0.01,0.1,2.482444759080004,0.2730791932949716,0.01972319230616811,0.002730791888595679,0.0019723192408757856,2.487147855676595,0.0018945481514821064,0.08333333333333333,2.484978675842285,,,,,,,,,,0.09286060458667923,0.4532977878124086
10,1.0,0.01,0.1,2.4802747322647174,0.23126912470939032,0.017710538741310164,0.002312691196584481,0.0017710539234622594,2.484358531882964,0.0016464890227373757,0.08333333333333333,2.4846396446228027,0.024764597889842116,0.7374979435358633,0.01040052086243215,0.007374978873209159,0.001040052129966731,0.007853530172700032,0.29780329589903054,0.041997537557164906,0.3171273043735297,0.08301023486200175,0.37952802200735947
