epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
1,1.0,0.01,0.1,2.525787517248866,0.17984364566468536,0.009126835363226175,0.001798436425950077,0.0009126835544761943,2.528498584350087,0.0010733761101881097,0.09722222222222222,2.4685568809509277,0.12773969377242955,0.42113031175966215,0.0024888875929733353,0.004211302905616025,0.00024888875644247285,0.004295253837301034,0.03296784876530652,0.0019484057702993435,0.03362505193532953,0.005946609513792442,0.007755507271025144,0.5258288153169898
2,1.0,0.01,0.1,2.46295454949397,0.07535319935639426,0.006014849001576999,0.0007535319743484015,0.0006014849092344884,2.4643095331635205,0.0005501591102691224,0.09027777777777778,2.4797585010528564,0.04767665987083196,0.09547105530545126,0.001685870147215128,0.0009547105110818237,0.00016858701735569673,0.0010088634282381245,0.02002469371110254,0.0035360492495162474,0.021160530770640996,0.005213563911546272,0.005604564084826925,0.21524146722434104
3,1.0,0.01,0.1,2.45730776548796,0.05028303409485778,0.004748326575178365,0.0005028303256638071,0.0004748326632384172,2.4582854913557255,0.0003978593982541234,0.09722222222222221,2.4814558029174805,,,,,,,,,,0.004632588448692209,0.004498316885554032,0.14171819814613887
4,1.0,0.01,0.1,2.444069020719413,0.04401576137186225,0.004215633242171443,0.00044015760699017757,0.00042156333526758324,2.4449307984206023,0.0003525763531850311,0.08333333333333333,2.4881505966186523,,,,,,,,,,0.004186685447919338,0.003950305914637759,0.12391028741114932
5,1.0,0.01,0.1,2.436535245990589,0.038239554077284264,0.004011669887066298,0.00038239553113100913,0.00040116700686020665,2.437318862202656,0.000321588837789479,0.08333333333333333,2.4880223274230957,0.013055348770236511,0.01096615802423924,0.0007023637137224195,0.00010966157850266983,7.023637116675156e-05,0.00016221910126822684,0.008399743310778146,0.005379892364643366,0.012425489668882133,0.003804472600880901,0.0035564140031970203,0.10735777371824301
6,1.0,0.01,0.1,2.428297923887453,0.0335757357425821,0.0039083815833774885,0.0003357573520358517,0.00039083815951993536,2.429024585553168,0.0002992200851502534,0.08333333333333333,2.4885997772216797,,,,,,,,,,0.003495628632149834,0.003283034032290856,0.09394854650850346
7,1.0,0.01,0.1,2.420218478381736,0.03210811701678573,0.003975820988128138,0.0003210811697631087,0.00039758211834894783,2.4209371971386435,0.0002969414928988503,0.08333333333333333,2.4861152172088623,,,,,,,,,,0.0032560658351022897,0.003169435272377991,0.08989884985190866
8,1.0,0.01,0.1,2.418419405843633,0.029626652072608572,0.00393296169736639,0.00029626651867429074,0.0003932961764941377,2.419108962027834,0.00028512949139517993,0.08333333333333333,2.487586259841919,,,,,,,,,,0.003062213928536504,0.0030302689805476193,0.08278747304645648
9,1.0,0.01,0.1,2.4129229929689284,0.029201673869550127,0.0039595881791179436,0.0002920167295125164,0.0003959588321180703,2.413610959012004,0.0002851212258473621,0.08333333333333333,2.480639696121216,,,,,,,,,,0.0028893860179623155,0.0029738890127360617,0.08174174757299242
10,1.0,0.01,0.1,2.4052017005913844,0.028539266514234413,0.0038715969517076846,0.0002853926549715322,0.0003871597089312198,2.405874253960772,0.00027962410127075276,0.09027777777777778,2.486766815185547,0.0449669314350112,0.06412811382658677,0.0009679062989225325,0.000641281099055784,9.679062817169977e-05,0.0006682850956041249,0.014261171011470961,0.0021524846166473947,0.014861701127415576,0.002737383217921099,0.002849012464421149,0.08003140352313726
11,1.0,0.01,0.1,2.3948075500494848,0.02734414372022509,0.004026840393641473,0.0002734414335875652,0.000402684049182307,2.395483630454479,0.0002823297775037919,0.09027777777777778,2.4846224784851074,,,,,,,,,,0.0026205645051821684,0.00277822841401252,0.07663363890270358
12,1.0,0.01,0.1,2.389141415564821,0.024421975446188512,0.003968713283314404,0.00024421974949870523,0.00039687134194662296,2.389782420944634,0.00026833534727946053,0.09027777777777778,2.4835290908813477,,,,,,,,,,0.0025171256233840257,0.0026579116312418255,0.06809089177651988
13,1.0,0.01,0.1,2.3868767952549685,0.021702079081558422,0.003912563080275864,0.000217020791219331,0.00039125631118342347,2.3874851770942676,0.00025484227070789287,0.09027777777777778,2.4848554134368896,,,,,,,,,,0.002452350623117,0.0026077035499541103,0.060046182038092574
14,1.0,0.01,0.1,2.379910873258791,0.021663761061332516,0.003943363265511091,0.00021663760339998337,0.0003943363343956183,2.380521888782153,0.0002567213523248459,0.09027777777777778,2.483675241470337,,,,,,,,,,0.0024015185268509254,0.0025236112772520766,0.06006615194724472
15,1.0,0.01,0.1,2.375456031136176,0.021242823810821557,0.003952164792018123,0.00021242823059231414,0.0003952164883787861,2.37606365586312,0.00025580129078645367,0.09027777777777778,2.488110065460205,,,,,,,,,,0.0023419252310666336,0.0024129178979323466,0.058973629867558636
16,1.0,0.01,0.1,2.37141721055758,0.01917823614863592,0.003919825057632157,0.00019178235598668703,0.00039198251449436484,2.3720009962991266,0.00024616708855874166,0.09027777777777778,2.486360788345337,,,,,,,,,,0.0022836943992963397,0.0023684015941586533,0.052882612681276
17,1.0,0.01,0.1,2.370739502668791,0.017400462997888125,0.003834913867860776,0.00017400462485039558,0.0003834913938391229,2.3712970430797635,0.00023515701242668525,0.08333333333333333,2.4871370792388916,,,,,,,,,,0.0022190503143703823,0.002276345608169261,0.047705992947295696
18,1.0,0.01,0.1,2.3681635319058127,0.017548584247812655,0.0038681731318089977,0.00017548583763967734,0.00038681731924711986,2.368725792676364,0.00023744270583977612,0.08333333333333333,2.4800310134887695,,,,,,,,,,0.0021769231683839104,0.0022090647310313485,0.0482597636722554
19,1.0,0.01,0.1,2.3685791636087807,0.01902208225112312,0.004061350770849292,0.0001902208156109685,0.0004061350774305685,2.36917554039553,0.00025177790221413826,0.09027777777777778,2.4803853034973145,,,,,,,,,,0.0021622907206025007,0.002198450728968786,0.05270550550697387
