epoch,lambda_scale,lambda_p2,lambda_a1,train_task_loss,train_p2,train_a1,train_weighted_p2,train_weighted_a1,train_total_loss,train_reg_to_task_ratio,val_native_ba,val_native_loss,first_batch_task_grad_norm,first_batch_p2_grad_norm_raw,first_batch_a1_grad_norm_raw,first_batch_weighted_p2_grad_norm,first_batch_weighted_a1_grad_norm,first_batch_reg_grad_norm,first_batch_p2_to_task_grad_ratio,first_batch_a1_to_task_grad_ratio,first_batch_reg_to_task_grad_ratio,train_p2_hidden_1,train_p2_hidden_2
1,1.0,0.01,0.1,2.4807444320488306,1567.4319183822342,0.036554400079760206,15.674318569662649,0.003655440022963742,18.158718421003698,6.319866652582699,0.08234126984126984,2.494004249572754,0.16265180177975308,11050.761783696182,0.01694613301416294,110.50760841930608,0.0016946132980619347,110.50808064875561,679.4121381387739,0.010418656784119807,679.4150414539808,112.87532338915511,3021.9885903127015
2,1.0,0.01,0.1,2.4693152383354566,595.2372476443161,0.027642902826790966,5.952372266995927,0.0027642903237149966,8.424451597381172,2.4116550470623372,0.10615079365079365,2.4821619987487793,0.0977498855530442,3122.0661628159005,0.012684301928231886,31.220659321696672,0.0012684302215041421,31.220962583473813,319.3933081870946,0.012976283443481123,319.3964106129995,88.69657418649906,1101.777928468898
3,1.0,0.01,0.1,2.4720186883529163,333.21375874767205,0.02241863151002361,3.332137500767864,0.0022418631766497987,5.806398015834788,1.3488487686823196,0.1111111111111111,2.4793050289154053,,,,,,,,,,70.70302590322576,595.7244827349297
4,1.0,0.01,0.1,2.4735100888959716,227.43970119193992,0.018198176793651513,2.274396996079542,0.0018198176947536136,4.74972701031657,0.9202375296517443,0.1125,2.474622964859009,,,,,,,,,,56.85611409041229,398.0232878404312
5,1.0,0.01,0.1,2.4730785717857477,154.5380395045584,0.014565376519977328,1.5453803557742278,0.0014565376756815384,4.019915499498429,0.625470177574252,0.10416666666666667,2.4760093688964844,0.033261418393646394,407.5923495816623,0.008483559958937088,4.07592345697636,0.0008483559640667109,4.076163861751676,122.54208190216399,0.025505706161609874,122.549309638891,46.137787685952375,262.9382917762008
6,1.0,0.01,0.1,2.473738920668111,113.6499798457922,0.011573513698877956,1.1364997689982494,0.001157351403429835,3.611396089067968,0.4598937708812129,0.10416666666666667,2.4765515327453613,,,,,,,,,,38.72760961141931,188.57235389486237
7,1.0,0.01,0.1,2.4756738343460425,88.77060274002679,0.009424316234367286,0.887706021074584,0.0009424316246189152,3.3643222692295933,0.35895215289292837,0.10416666666666667,2.4744083881378174,,,,,,,,,,33.421661948172854,144.11954395208835
8,1.0,0.01,0.1,2.47306694754635,71.68662523279502,0.008018757782478956,0.7168662404439535,0.0008018757962011019,3.190735131245677,0.2901935659089973,0.10416666666666667,2.4767258167266846,,,,,,,,,,29.388199394212943,113.98505129789527
9,1.0,0.01,0.1,2.4735821943069696,61.54137333986476,0.006991704713501895,0.6154137269149754,0.0006991704883215798,3.0896950383604906,0.24907718806405585,0.1111111111111111,2.475341796875,,,,,,,,,,26.366235289844507,96.71650925601821
10,1.0,0.01,0.1,2.4743683120675013,53.353776915348334,0.006238441253898476,0.5335377506052565,0.0006238441312106137,3.0085298924766186,0.21587796454204475,0.10416666666666667,2.4771196842193604,0.021686172932839858,228.19497428528635,0.005687107350333455,2.2819497328645557,0.0005687107645189998,2.2821033266589446,105.2260230484904,0.026224579425804927,105.23310561648728,23.913644203015327,82.79391050092529
