variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,2,37,input__events__whole_count,input,events,whole_count,30,1.0,0.6034760378510379,3712188700,"[{""C"": 0.001, ""val_ba"": 0.36074862637362637}, {""C"": 0.01, ""val_ba"": 0.4874084249084249}, {""C"": 0.1, ""val_ba"": 0.5402701465201465}, {""C"": 1.0, ""val_ba"": 0.6034760378510379}, {""C"": 10.0, ""val_ba"": 0.5835851648351649}]",0.7017543859649122,0.6988381838821498,0.6965490914531783,0.6071428571428571,0.6034760378510379,0.5825559918959589,0.42441860465116277,0.4229948292448293,0.42319160446971543,0.45977011494252873,0.45208333333333334,0.4501397961343782,0.38823529411764707,0.3854166666666667,0.38041557041170043
postencode_mask,2,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.6838446275946275,528088933,"[{""C"": 0.001, ""val_ba"": 0.5547008547008546}, {""C"": 0.01, ""val_ba"": 0.6764372201872203}, {""C"": 0.1, ""val_ba"": 0.6838446275946275}, {""C"": 1.0, ""val_ba"": 0.6525780932030932}, {""C"": 10.0, ""val_ba"": 0.6234775641025642}]",0.9961013645224172,0.99512987012987,0.9957348793833778,0.6904761904761905,0.6838446275946275,0.682259079571819,0.6162790697674418,0.6119137806637808,0.6159808451541842,0.5862068965517241,0.575595238095238,0.5839485262472878,0.6470588235294118,0.648313492063492,0.6510193911122705
postencode_mask,2,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,1.0,0.6041157916157917,4029802955,"[{""C"": 0.001, ""val_ba"": 0.39199862637362637}, {""C"": 0.01, ""val_ba"": 0.4790471102971103}, {""C"": 0.1, ""val_ba"": 0.5329339641839642}, {""C"": 1.0, ""val_ba"": 0.6041157916157917}, {""C"": 10.0, ""val_ba"": 0.6039008445258445}]",0.7485380116959064,0.7481442387818777,0.7483620829265288,0.6071428571428571,0.6041157916157917,0.5839777746825298,0.4476744186046512,0.4484773328523329,0.4492796058430734,0.4482758620689655,0.4446428571428572,0.4495778867102396,0.4470588235294118,0.44940476190476186,0.4510816933611051
postencode_mask,2,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7563046906796905,2171715929,"[{""C"": 0.001, ""val_ba"": 0.6929945054945055}, {""C"": 0.01, ""val_ba"": 0.7563046906796905}, {""C"": 0.1, ""val_ba"": 0.7558582621082621}, {""C"": 1.0, ""val_ba"": 0.7506499287749288}, {""C"": 10.0, ""val_ba"": 0.7339336589336588}]",0.9766081871345029,0.9731467134146609,0.9753525807618634,0.7678571428571429,0.7563046906796905,0.7548280809251766,0.6162790697674418,0.6153123496873497,0.6246608976176918,0.5747126436781609,0.5681547619047619,0.5717475879240586,0.6588235294117647,0.664186507936508,0.6710543813484989
postencode_mask,2,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.6119798026048026,3650449181,"[{""C"": 0.001, ""val_ba"": 0.38679029304029305}, {""C"": 0.01, ""val_ba"": 0.4578830891330891}, {""C"": 0.1, ""val_ba"": 0.5108987077737078}, {""C"": 1.0, ""val_ba"": 0.5956501831501833}, {""C"": 10.0, ""val_ba"": 0.6119798026048026}]",0.9727095516569201,0.9731814358331041,0.973655967244012,0.6190476190476191,0.6119798026048026,0.5956498121413797,0.43023255813953487,0.42697661135161136,0.4287556210404469,0.4827586206896552,0.4711309523809524,0.4774042950513539,0.3764705882352941,0.3819444444444444,0.37724869844687453
postencode_mask,2,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7563046906796907,3179410502,"[{""C"": 0.001, ""val_ba"": 0.6898695054945055}, {""C"": 0.01, ""val_ba"": 0.7563046906796907}, {""C"": 0.1, ""val_ba"": 0.7558582621082621}, {""C"": 1.0, ""val_ba"": 0.7558582621082621}, {""C"": 10.0, ""val_ba"": 0.7458384208384209}]",0.9785575048732943,0.9738760565353082,0.9764223540339159,0.7678571428571429,0.7563046906796907,0.755090073935155,0.5988372093023255,0.5993401274651274,0.6052821371841991,0.5632183908045977,0.5625,0.563192499221911,0.6352941176470588,0.6329365079365079,0.6389951959804901
postencode_mask,2,37,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.5616809116809116,799667048,"[{""C"": 0.001, ""val_ba"": 0.34342567155067155}, {""C"": 0.01, ""val_ba"": 0.42985729548229545}, {""C"": 0.1, ""val_ba"": 0.5616809116809116}, {""C"": 1.0, ""val_ba"": 0.5362573768823768}, {""C"": 10.0, ""val_ba"": 0.4887527981277981}]",0.7485380116959064,0.7412964604472981,0.7621666387934812,0.5773809523809523,0.5616809116809116,0.555731767344619,0.42441860465116277,0.4166320947570947,0.4244899492424521,0.42528735632183906,0.406547619047619,0.41159389286324277,0.4235294117647059,0.42460317460317465,0.4123308245857266
postencode_mask,2,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.718318833943834,168064409,"[{""C"": 0.001, ""val_ba"": 0.5225885225885226}, {""C"": 0.01, ""val_ba"": 0.6648402523402525}, {""C"": 0.1, ""val_ba"": 0.718318833943834}, {""C"": 1.0, ""val_ba"": 0.6890478734228735}, {""C"": 10.0, ""val_ba"": 0.612366452991453}]",0.9220272904483431,0.9201006543479099,0.9263842539895104,0.7321428571428571,0.718318833943834,0.7101066410206877,0.47093023255813954,0.4704785954785955,0.47956756059795835,0.47126436781609193,0.4604166666666667,0.46281487232574187,0.47058823529411764,0.47470238095238093,0.4779124627808838
postencode_mask,2,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,10.0,0.5979090354090354,1912615027,"[{""C"": 0.001, ""val_ba"": 0.3853632478632478}, {""C"": 0.01, ""val_ba"": 0.48992165242165236}, {""C"": 0.1, ""val_ba"": 0.560855463980464}, {""C"": 1.0, ""val_ba"": 0.590964590964591}, {""C"": 10.0, ""val_ba"": 0.5979090354090354}]",0.9941520467836257,0.9938256362674966,0.9941383664984375,0.6071428571428571,0.5979090354090354,0.5815247340462858,0.45930232558139533,0.46052789802789795,0.4655871919610382,0.4942528735632184,0.494047619047619,0.5018673355629878,0.4235294117647059,0.41964285714285715,0.4137943920258162
postencode_mask,2,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7655639499389499,3790695629,"[{""C"": 0.001, ""val_ba"": 0.7055390211640212}, {""C"": 0.01, ""val_ba"": 0.7655639499389499}, {""C"": 0.1, ""val_ba"": 0.7614138176638177}, {""C"": 1.0, ""val_ba"": 0.7454415954415955}, {""C"": 10.0, ""val_ba"": 0.7606532356532356}]",0.9805068226120858,0.9757699959292476,0.9782654981184393,0.7738095238095238,0.7655639499389499,0.7648469917015168,0.6162790697674418,0.6193632756132756,0.6199646984303547,0.5977011494252874,0.5952380952380952,0.5851190476190476,0.6352941176470588,0.6418650793650794,0.64188662644545
