variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,4,23,input__events__whole_count,input,events,whole_count,30,0.1,0.45613916312445735,3937734983,"[{""C"": 0.001, ""val_ba"": 0.2852124183006536}, {""C"": 0.01, ""val_ba"": 0.4016896910279264}, {""C"": 0.1, ""val_ba"": 0.45613916312445735}, {""C"": 1.0, ""val_ba"": 0.42093174390968513}, {""C"": 10.0, ""val_ba"": 0.42436311645870467}]",0.68762278978389,0.6698896984693675,0.675200812362181,0.46551724137931033,0.45613916312445735,0.4554563667289973,0.45294117647058824,0.44606608669108666,0.4464419536402295,0.41379310344827586,0.4077380952380953,0.4109964553388103,0.4939759036144578,0.48412698412698413,0.47124426499426497
postencode_mask,4,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.663729060971708,539319355,"[{""C"": 0.001, ""val_ba"": 0.5132878559349148}, {""C"": 0.01, ""val_ba"": 0.6459563108460168}, {""C"": 0.1, ""val_ba"": 0.663729060971708}, {""C"": 1.0, ""val_ba"": 0.6403426230632113}, {""C"": 10.0, ""val_ba"": 0.6501842520224873}]",0.9980353634577603,0.9982638888888888,0.9981864774295289,0.6724137931034483,0.663729060971708,0.6655245419141579,0.6058823529411764,0.6047428266178266,0.6190107592794046,0.5747126436781609,0.5724206349206349,0.5853586364615776,0.6385542168674698,0.636904761904762,0.6551084536378654
postencode_mask,4,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.47783162507427207,1991911238,"[{""C"": 0.001, ""val_ba"": 0.36056563942593356}, {""C"": 0.01, ""val_ba"": 0.4312318604598017}, {""C"": 0.1, ""val_ba"": 0.4108777252159605}, {""C"": 1.0, ""val_ba"": 0.41396187554275793}, {""C"": 10.0, ""val_ba"": 0.47783162507427207}]",0.9037328094302554,0.9064970913546603,0.9062685564589001,0.4827586206896552,0.47783162507427207,0.4674184876245962,0.4823529411764706,0.48511523199023193,0.49029753672628923,0.4942528735632184,0.4990079365079365,0.5068952654672468,0.46987951807228917,0.47321428571428575,0.47768261150614083
postencode_mask,4,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7231961869829518,1840876590,"[{""C"": 0.001, ""val_ba"": 0.6997343342931579}, {""C"": 0.01, ""val_ba"": 0.7231961869829518}, {""C"": 0.1, ""val_ba"": 0.6889864424790897}, {""C"": 1.0, ""val_ba"": 0.6847380764660177}, {""C"": 10.0, ""val_ba"": 0.6963975158828101}]",0.9823182711198428,0.981880099067599,0.9814031953740695,0.7241379310344828,0.7231961869829518,0.7196737379397811,0.6352941176470588,0.627251221001221,0.6393072815466082,0.5977011494252874,0.5962301587301587,0.6216179653679654,0.6746987951807228,0.6636904761904762,0.6661182907506437
postencode_mask,4,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,0.01,0.44724493235522655,1569958893,"[{""C"": 0.001, ""val_ba"": 0.37688508387037806}, {""C"": 0.01, ""val_ba"": 0.44724493235522655}, {""C"": 0.1, ""val_ba"": 0.4416343868549751}, {""C"": 1.0, ""val_ba"": 0.4400302516111339}, {""C"": 10.0, ""val_ba"": 0.44422362767950996}]",0.6051080550098232,0.5870787619232615,0.5888077174782237,0.4540229885057471,0.44724493235522655,0.4402372155923991,0.3941176470588235,0.38558836996337,0.3885394280832592,0.367816091954023,0.3665674603174603,0.36045002898718065,0.42168674698795183,0.4047619047619048,0.40651222702306294
postencode_mask,4,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.714082282096988,1782604569,"[{""C"": 0.001, ""val_ba"": 0.6959965891951186}, {""C"": 0.01, ""val_ba"": 0.714082282096988}, {""C"": 0.1, ""val_ba"": 0.6901883655560126}, {""C"": 1.0, ""val_ba"": 0.6874105877782348}, {""C"": 10.0, ""val_ba"": 0.672398332876274}]",0.9862475442043221,0.9875315656565657,0.9865329366857903,0.7126436781609196,0.714082282096988,0.7058118642215739,0.6529411764705882,0.6435706654456653,0.6532406242581901,0.6206896551724138,0.6170634920634921,0.6349819624819625,0.6867469879518072,0.6741071428571429,0.6774587612822907
postencode_mask,4,23,l1__spike__whole_mean,l1,spike,whole_mean,128,0.01,0.45539601330042506,2808823428,"[{""C"": 0.001, ""val_ba"": 0.35510849444672976}, {""C"": 0.01, ""val_ba"": 0.45539601330042506}, {""C"": 0.1, ""val_ba"": 0.44968934252022486}, {""C"": 1.0, ""val_ba"": 0.4364131987293753}, {""C"": 10.0, ""val_ba"": 0.4117010032451209}]",0.7229862475442044,0.7076233004564667,0.7279805879187736,0.4827586206896552,0.45539601330042506,0.45182387371697025,0.38823529411764707,0.3749732905982906,0.4122690022918855,0.3563218390804598,0.345734126984127,0.36678575048140266,0.42168674698795183,0.408234126984127,0.4494383635687984
postencode_mask,4,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.6256924448100919,3912972752,"[{""C"": 0.001, ""val_ba"": 0.5196796871429225}, {""C"": 0.01, ""val_ba"": 0.6256924448100919}, {""C"": 0.1, ""val_ba"": 0.5932539478495361}, {""C"": 1.0, ""val_ba"": 0.5715517733900086}, {""C"": 10.0, ""val_ba"": 0.541717371680607}]",0.9214145383104125,0.9134584636115438,0.9222949797382539,0.6264367816091954,0.6256924448100919,0.6274437884773342,0.47058823529411764,0.4589629120879121,0.4926954546124715,0.42528735632183906,0.42162698412698413,0.45318033818033815,0.5180722891566265,0.4990079365079365,0.519011604150923
postencode_mask,4,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.501372034827917,1760632896,"[{""C"": 0.001, ""val_ba"": 0.41638171877142466}, {""C"": 0.01, ""val_ba"": 0.49823760798025507}, {""C"": 0.1, ""val_ba"": 0.501372034827917}, {""C"": 1.0, ""val_ba"": 0.46143990813108454}, {""C"": 10.0, ""val_ba"": 0.4378523641391289}]",0.8467583497053045,0.8435381196869605,0.8479374119711524,0.5,0.501372034827917,0.5040346443203838,0.4411764705882353,0.43695054945054945,0.4393712419513027,0.4482758620689655,0.44246031746031744,0.44030969030969036,0.43373493975903615,0.43253968253968256,0.43266602678367394
postencode_mask,4,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7420611659582249,1892526630,"[{""C"": 0.001, ""val_ba"": 0.6971013871749165}, {""C"": 0.01, ""val_ba"": 0.7420611659582249}, {""C"": 0.1, ""val_ba"": 0.708710550070844}, {""C"": 1.0, ""val_ba"": 0.7188616938616939}, {""C"": 10.0, ""val_ba"": 0.6966394716394716}]",0.9901768172888016,0.991003787878788,0.9901510095871435,0.7413793103448276,0.7420611659582249,0.7362110271972107,0.6705882352941176,0.6656059218559217,0.676446453423469,0.6551724137931034,0.6587301587301587,0.6659594898565487,0.6867469879518072,0.6775793650793651,0.6862729741019215
postencode_mask,4,23,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.4638456110882581,126663023,"[{""C"": 0.001, ""val_ba"": 0.37835010169569}, {""C"": 0.01, ""val_ba"": 0.4538578659902188}, {""C"": 0.1, ""val_ba"": 0.4638456110882581}, {""C"": 1.0, ""val_ba"": 0.4501968211527035}, {""C"": 10.0, ""val_ba"": 0.4250996960555784}]",0.8939096267190569,0.8883446507939267,0.8973230309504556,0.4827586206896552,0.4638456110882581,0.45926470872123043,0.4588235294117647,0.44703144078144086,0.47860749526021057,0.367816091954023,0.35962301587301587,0.38136589717472064,0.5542168674698795,0.541170634920635,0.5570053154730574
postencode_mask,4,23,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,0.01,0.6481157731157731,2497975685,"[{""C"": 0.001, ""val_ba"": 0.5333847525023997}, {""C"": 0.01, ""val_ba"": 0.6481157731157731}, {""C"": 0.1, ""val_ba"": 0.6307316662096074}, {""C"": 1.0, ""val_ba"": 0.5946881141734083}, {""C"": 10.0, ""val_ba"": 0.5499831459390283}]",0.9233791748526523,0.9156751661390455,0.9238325178469583,0.6494252873563219,0.6481157731157731,0.6496407937644151,0.4647058823529412,0.4534073565323566,0.4871683453219213,0.41379310344827586,0.40972222222222215,0.43990472490472493,0.5180722891566265,0.4990079365079365,0.519011604150923
postencode_mask,4,23,l2__syn_current__whole_mean,l2,syn_current,whole_mean,128,0.01,0.4950057703734175,1430685228,"[{""C"": 0.001, ""val_ba"": 0.4830305315599434}, {""C"": 0.01, ""val_ba"": 0.4950057703734175}, {""C"": 0.1, ""val_ba"": 0.48712178344531293}, {""C"": 1.0, ""val_ba"": 0.4733790106951872}, {""C"": 10.0, ""val_ba"": 0.46098427716074775}]",0.8487229862475442,0.8424807479167743,0.8513312060423309,0.5057471264367817,0.4950057703734175,0.4945125874187659,0.4294117647058823,0.4155601343101343,0.4317142612116803,0.3448275862068966,0.33730158730158727,0.3444710818936825,0.5180722891566265,0.4985119047619048,0.5009276671041377
postencode_mask,4,23,l2__syn_current__fixed250_ordered_mean,l2,syn_current,fixed250_ordered_mean,2048,0.01,0.6273807075277663,684727974,"[{""C"": 0.001, ""val_ba"": 0.5992745612230906}, {""C"": 0.01, ""val_ba"": 0.6273807075277663}, {""C"": 0.1, ""val_ba"": 0.6003055155628686}, {""C"": 1.0, ""val_ba"": 0.5620702214452215}, {""C"": 10.0, ""val_ba"": 0.5241947186800129}]",0.9646365422396856,0.9634199251769453,0.9654253787978228,0.632183908045977,0.6273807075277663,0.6196037012150095,0.5529411764705883,0.5477754884004885,0.5663818369326843,0.47126436781609193,0.4682539682539682,0.49075743944165,0.6385542168674698,0.6254960317460317,0.634702565952566
postencode_mask,4,23,l2__pre_reset__whole_mean,l2,pre_reset,whole_mean,128,0.1,0.5080368161250514,3151917880,"[{""C"": 0.001, ""val_ba"": 0.47682138123314605}, {""C"": 0.01, ""val_ba"": 0.4836935531788474}, {""C"": 0.1, ""val_ba"": 0.5080368161250514}, {""C"": 1.0, ""val_ba"": 0.48449012180629825}, {""C"": 10.0, ""val_ba"": 0.4677386135106723}]",0.9017681728880157,0.9026771673046589,0.9065131940586156,0.5114942528735632,0.5080368161250514,0.5050669742547652,0.4588235294117647,0.44736721611721614,0.4639769077495554,0.367816091954023,0.3630952380952381,0.37542411292411293,0.5542168674698795,0.5342261904761905,0.5383309909045203
