variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,2,23,input__events__whole_count,input,events,whole_count,30,1.0,0.6034760378510379,4268877892,"[{""C"": 0.001, ""val_ba"": 0.36074862637362637}, {""C"": 0.01, ""val_ba"": 0.4874084249084249}, {""C"": 0.1, ""val_ba"": 0.5402701465201465}, {""C"": 1.0, ""val_ba"": 0.6034760378510379}, {""C"": 10.0, ""val_ba"": 0.5835851648351649}]",0.7017543859649122,0.6988381838821498,0.6965490914531783,0.6071428571428571,0.6034760378510379,0.5825559918959589,0.42441860465116277,0.4229948292448293,0.42319160446971543,0.45977011494252873,0.45208333333333334,0.4501397961343782,0.38823529411764707,0.3854166666666667,0.38041557041170043
postencode_mask,2,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.6838446275946275,1892140548,"[{""C"": 0.001, ""val_ba"": 0.5547008547008546}, {""C"": 0.01, ""val_ba"": 0.6764372201872203}, {""C"": 0.1, ""val_ba"": 0.6838446275946275}, {""C"": 1.0, ""val_ba"": 0.6525780932030932}, {""C"": 10.0, ""val_ba"": 0.6234775641025642}]",0.9961013645224172,0.99512987012987,0.9957348793833778,0.6904761904761905,0.6838446275946275,0.682259079571819,0.6162790697674418,0.6119137806637808,0.6159808451541842,0.5862068965517241,0.575595238095238,0.5839485262472878,0.6470588235294118,0.648313492063492,0.6510193911122705
postencode_mask,2,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.6425417175417175,3266997464,"[{""C"": 0.001, ""val_ba"": 0.3607867826617826}, {""C"": 0.01, ""val_ba"": 0.45742521367521366}, {""C"": 0.1, ""val_ba"": 0.5148555148555148}, {""C"": 1.0, ""val_ba"": 0.603371743996744}, {""C"": 10.0, ""val_ba"": 0.6425417175417175}]",0.8713450292397661,0.8721925053415195,0.8734309031583348,0.6428571428571429,0.6425417175417175,0.6313332231727449,0.47674418604651164,0.4819790163540163,0.4881681467944461,0.5172413793103449,0.5148809523809524,0.5193918446820923,0.43529411764705883,0.4494047619047619,0.45444760849172616
postencode_mask,2,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.1,0.7477398758648759,2636638179,"[{""C"": 0.001, ""val_ba"": 0.6974587912087912}, {""C"": 0.01, ""val_ba"": 0.7455408017908018}, {""C"": 0.1, ""val_ba"": 0.7477398758648759}, {""C"": 1.0, ""val_ba"": 0.7044859076109077}, {""C"": 10.0, ""val_ba"": 0.7283781033781033}]",1.0,1.0,1.0,0.75,0.7477398758648759,0.7415287184708236,0.5697674418604651,0.5755140692640693,0.5812252434246536,0.5517241379310345,0.550595238095238,0.5592522265316383,0.5882352941176471,0.601686507936508,0.5990141802641803
postencode_mask,2,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.6480362230362231,980813183,"[{""C"": 0.001, ""val_ba"": 0.3639613858363859}, {""C"": 0.01, ""val_ba"": 0.4295482295482295}, {""C"": 0.1, ""val_ba"": 0.529780982905983}, {""C"": 1.0, ""val_ba"": 0.6203245828245828}, {""C"": 10.0, ""val_ba"": 0.6480362230362231}]",0.9766081871345029,0.9762527803794234,0.9771102121796074,0.6547619047619048,0.6480362230362231,0.6321279079343596,0.4476744186046512,0.45178421115921114,0.45315735195131207,0.4367816091954023,0.44047619047619047,0.44619726678550203,0.4588235294117647,0.4613095238095238,0.4680090198472551
postencode_mask,2,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7544032356532356,1133572088,"[{""C"": 0.001, ""val_ba"": 0.7026671245421245}, {""C"": 0.01, ""val_ba"": 0.7544032356532356}, {""C"": 0.1, ""val_ba"": 0.7380837912087911}, {""C"": 1.0, ""val_ba"": 0.7154151404151404}, {""C"": 10.0, ""val_ba"": 0.7139105107855109}]",0.9727095516569201,0.9683589287355718,0.9709426204655055,0.7619047619047619,0.7544032356532356,0.7553742968439819,0.5930232558139535,0.5917042448292449,0.5907426000960656,0.5862068965517241,0.5833333333333334,0.5826661220043573,0.6,0.5987103174603174,0.5959408782938195
postencode_mask,2,23,l1__spike__whole_mean,l1,spike,whole_mean,128,1.0,0.5472247659747659,342513520,"[{""C"": 0.001, ""val_ba"": 0.36391178266178265}, {""C"": 0.01, ""val_ba"": 0.4379540598290597}, {""C"": 0.1, ""val_ba"": 0.5426332926332925}, {""C"": 1.0, ""val_ba"": 0.5472247659747659}, {""C"": 10.0, ""val_ba"": 0.5034149877899878}]",0.8460038986354775,0.8436470290552697,0.8603753923377703,0.5654761904761905,0.5472247659747659,0.5260794027652337,0.38372093023255816,0.36948953823953823,0.38223554297411205,0.3793103448275862,0.36488095238095236,0.3746418396418396,0.38823529411764707,0.37053571428571425,0.3817323678736722
postencode_mask,2,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.678834706959707,3219534564,"[{""C"": 0.001, ""val_ba"": 0.5337492368742368}, {""C"": 0.01, ""val_ba"": 0.6125635938135938}, {""C"": 0.1, ""val_ba"": 0.678834706959707}, {""C"": 1.0, ""val_ba"": 0.6617165242165243}, {""C"": 10.0, ""val_ba"": 0.6083422364672364}]",0.8947368421052632,0.8951892801276197,0.9065317755741257,0.6904761904761905,0.678834706959707,0.6758674220252989,0.4883720930232558,0.4814935064935064,0.5053274165102122,0.47126436781609193,0.4589285714285714,0.4558256422227011,0.5058823529411764,0.5004960317460317,0.5358422279474913
postencode_mask,2,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,10.0,0.6463993182743183,1295215438,"[{""C"": 0.001, ""val_ba"": 0.3915521978021978}, {""C"": 0.01, ""val_ba"": 0.4583409645909646}, {""C"": 0.1, ""val_ba"": 0.5931738400488401}, {""C"": 1.0, ""val_ba"": 0.6363349613349614}, {""C"": 10.0, ""val_ba"": 0.6463993182743183}]",0.9961013645224172,0.9962042788129745,0.9961860490258468,0.6488095238095238,0.6463993182743183,0.6356812066899119,0.436046511627907,0.4419597763347763,0.4423807163136028,0.42528735632183906,0.43184523809523806,0.4200686603508316,0.4470588235294118,0.45039682539682535,0.4622354497354497
postencode_mask,2,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7611658017908018,1414452089,"[{""C"": 0.001, ""val_ba"": 0.7038690476190476}, {""C"": 0.01, ""val_ba"": 0.7611658017908018}, {""C"": 0.1, ""val_ba"": 0.7321314102564102}, {""C"": 1.0, ""val_ba"": 0.7206234737484737}, {""C"": 10.0, ""val_ba"": 0.735835113960114}]",0.9824561403508771,0.9776639353231871,0.980085031417127,0.7738095238095238,0.7611658017908018,0.7602103685803624,0.5813953488372093,0.5805931337181338,0.5836723180007191,0.5747126436781609,0.5729166666666666,0.5702878992352677,0.5882352941176471,0.5868055555555555,0.5904452165481576
