variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,4,11,input__events__whole_count,input,events,whole_count,30,0.1,0.45613916312445735,771234687,"[{""C"": 0.001, ""val_ba"": 0.2852124183006536}, {""C"": 0.01, ""val_ba"": 0.4016896910279264}, {""C"": 0.1, ""val_ba"": 0.45613916312445735}, {""C"": 1.0, ""val_ba"": 0.42093174390968513}, {""C"": 10.0, ""val_ba"": 0.42436311645870467}]",0.68762278978389,0.6698896984693675,0.675200812362181,0.46551724137931033,0.45613916312445735,0.4554563667289973,0.45294117647058824,0.44606608669108666,0.4464419536402295,0.41379310344827586,0.4077380952380953,0.4109964553388103,0.4939759036144578,0.48412698412698413,0.47124426499426497
postencode_mask,4,11,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.663729060971708,769205973,"[{""C"": 0.001, ""val_ba"": 0.5132878559349148}, {""C"": 0.01, ""val_ba"": 0.6459563108460168}, {""C"": 0.1, ""val_ba"": 0.663729060971708}, {""C"": 1.0, ""val_ba"": 0.6403426230632113}, {""C"": 10.0, ""val_ba"": 0.6501842520224873}]",0.9980353634577603,0.9982638888888888,0.9981864774295289,0.6724137931034483,0.663729060971708,0.6655245419141579,0.6058823529411764,0.6047428266178266,0.6190107592794046,0.5747126436781609,0.5724206349206349,0.5853586364615776,0.6385542168674698,0.636904761904762,0.6551084536378654
postencode_mask,4,11,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.4796462932492344,3308498312,"[{""C"": 0.001, ""val_ba"": 0.341469702682938}, {""C"": 0.01, ""val_ba"": 0.42860019882078704}, {""C"": 0.1, ""val_ba"": 0.4150176824809178}, {""C"": 1.0, ""val_ba"": 0.4309349147584442}, {""C"": 10.0, ""val_ba"": 0.4796462932492344}]",0.9076620825147348,0.9100062521111615,0.9118206227419744,0.4827586206896552,0.4796462932492344,0.47567721059472867,0.4764705882352941,0.4754922161172161,0.48807349043670695,0.45977011494252873,0.46279761904761907,0.4751980618542404,0.4939759036144578,0.48511904761904767,0.49512362637362634
postencode_mask,4,11,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7234462841080488,3487340015,"[{""C"": 0.001, ""val_ba"": 0.7091724656062891}, {""C"": 0.01, ""val_ba"": 0.7234462841080488}, {""C"": 0.1, ""val_ba"": 0.6716111910964853}, {""C"": 1.0, ""val_ba"": 0.6640354335207277}, {""C"": 10.0, ""val_ba"": 0.6746686320215732}]",0.9842829076620825,0.9835792716444312,0.9836551844879726,0.7241379310344828,0.7234462841080488,0.7132733951816177,0.6,0.5920062576312577,0.6077510724569549,0.5862068965517241,0.5877976190476191,0.6223042235542237,0.6144578313253012,0.5987103174603176,0.6071918957948369
postencode_mask,4,11,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.45725338795191733,2848594624,"[{""C"": 0.001, ""val_ba"": 0.33996140705699535}, {""C"": 0.01, ""val_ba"": 0.4446132707162119}, {""C"": 0.1, ""val_ba"": 0.40607974541798075}, {""C"": 1.0, ""val_ba"": 0.43516471273824214}, {""C"": 10.0, ""val_ba"": 0.45725338795191733}]",0.9980353634577603,0.9981060606060606,0.9981830390646601,0.46551724137931033,0.45725338795191733,0.46188786539719956,0.4647058823529412,0.46303037240537237,0.4732525499192166,0.4827586206896552,0.48015873015873006,0.4919603272544449,0.4457831325301205,0.4513888888888889,0.45509115354316587
postencode_mask,4,11,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7136423625394214,156098238,"[{""C"": 0.001, ""val_ba"": 0.687951060377531}, {""C"": 0.01, ""val_ba"": 0.7136423625394214}, {""C"": 0.1, ""val_ba"": 0.6756948729375201}, {""C"": 1.0, ""val_ba"": 0.6643826557429499}, {""C"": 10.0, ""val_ba"": 0.6635575209104622}]",0.9862475442043221,0.9875315656565656,0.9861289024817493,0.7126436781609196,0.7136423625394214,0.7047018151373868,0.6176470588235294,0.6069864163614164,0.6171049026229692,0.5977011494252874,0.5947420634920635,0.6204369160251514,0.6385542168674698,0.6210317460317462,0.6242706503735916
postencode_mask,4,11,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.47147164518488044,2242968670,"[{""C"": 0.001, ""val_ba"": 0.3395243441199323}, {""C"": 0.01, ""val_ba"": 0.4449552081905023}, {""C"": 0.1, ""val_ba"": 0.47147164518488044}, {""C"": 1.0, ""val_ba"": 0.4416438137026373}, {""C"": 10.0, ""val_ba"": 0.41976881370263736}]",0.8428290766208252,0.8374004010868226,0.8484615897235378,0.4827586206896552,0.47147164518488044,0.47651590451656883,0.4588235294117647,0.44849664224664226,0.4718990459431636,0.4367816091954023,0.43353174603174605,0.4565562215562216,0.4819277108433735,0.4618055555555555,0.4845653121388415
postencode_mask,4,11,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.6045410267836739,3872549153,"[{""C"": 0.001, ""val_ba"": 0.49129159239453357}, {""C"": 0.01, ""val_ba"": 0.5532464063714063}, {""C"": 0.1, ""val_ba"": 0.6045410267836739}, {""C"": 1.0, ""val_ba"": 0.5454946809726222}, {""C"": 10.0, ""val_ba"": 0.5229110962566844}]",0.9862475442043221,0.9864923388743589,0.9869503992467225,0.6091954022988506,0.6045410267836739,0.6025074550494449,0.4647058823529412,0.45805479242979247,0.4762809999041882,0.41379310344827586,0.41071428571428575,0.44392875642875634,0.5180722891566265,0.5064484126984127,0.5168725175790393
postencode_mask,4,11,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.46496269253622197,1846384611,"[{""C"": 0.001, ""val_ba"": 0.3679402909182321}, {""C"": 0.01, ""val_ba"": 0.4522553018876549}, {""C"": 0.1, ""val_ba"": 0.46496269253622197}, {""C"": 1.0, ""val_ba"": 0.4479977946889712}, {""C"": 10.0, ""val_ba"": 0.42945832762009234}]",0.8388998035363457,0.8396821646253899,0.839638323392895,0.46551724137931033,0.46496269253622197,0.4689017968032694,0.4588235294117647,0.45505570818070823,0.45567801181149975,0.4942528735632184,0.48908730158730157,0.4948809292559293,0.42168674698795183,0.4226190476190476,0.4159323247558542
postencode_mask,4,11,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7338739487636546,2995645850,"[{""C"": 0.001, ""val_ba"": 0.7204846828008593}, {""C"": 0.01, ""val_ba"": 0.7338739487636546}, {""C"": 0.1, ""val_ba"": 0.6996309246309247}, {""C"": 1.0, ""val_ba"": 0.6711445621372092}, {""C"": 10.0, ""val_ba"": 0.6677508969788382}]",0.9941060903732809,0.9946338383838383,0.99384563454654,0.7298850574712644,0.7338739487636546,0.721978612064819,0.6235294117647059,0.6125038156288156,0.61936439727967,0.6206896551724138,0.6200396825396826,0.6299161758720583,0.6265060240963856,0.601686507936508,0.6027224910738843
