variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
masked_accel_reencode,3,37,input__events__whole_count,input,events,whole_count,30,10.0,0.42146291208791214,4325,"[{""C"": 0.001, ""val_ba"": 0.2642857142857143}, {""C"": 0.01, ""val_ba"": 0.3803571428571429}, {""C"": 0.1, ""val_ba"": 0.4044261294261294}, {""C"": 1.0, ""val_ba"": 0.4036553724053724}, {""C"": 10.0, ""val_ba"": 0.42146291208791214}]",0.6970873786407767,0.6944963881081591,0.6936938925941846,0.4294117647058823,0.42146291208791214,0.4062895124679459,0.5476190476190477,0.5372608872608873,0.5312862167918554,0.5833333333333334,0.5723544973544974,0.5613021839415028,0.5,0.49206349206349204,0.4871813371813372
masked_accel_reencode,3,37,input__events__fixed250_count,input,events,fixed250_count,480,1.0,0.564678724053724,3338137635,"[{""C"": 0.001, ""val_ba"": 0.43299755799755796}, {""C"": 0.01, ""val_ba"": 0.5211156898656898}, {""C"": 0.1, ""val_ba"": 0.5602144383394382}, {""C"": 1.0, ""val_ba"": 0.564678724053724}, {""C"": 10.0, ""val_ba"": 0.5403502747252747}]",1.0,1.0,1.0,0.5705882352941176,0.564678724053724,0.5703183110441175,0.6785714285714286,0.6640809422059422,0.6649952113534457,0.7395833333333334,0.7138888888888889,0.7087471024398941,0.5972222222222222,0.5982142857142857,0.5946295534530829
masked_accel_reencode,3,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.48791590354090353,2256597026,"[{""C"": 0.001, ""val_ba"": 0.28407738095238094}, {""C"": 0.01, ""val_ba"": 0.35983287545787546}, {""C"": 0.1, ""val_ba"": 0.42553037240537245}, {""C"": 1.0, ""val_ba"": 0.486256105006105}, {""C"": 10.0, ""val_ba"": 0.48791590354090353}]",0.9087378640776699,0.9103189917623355,0.9105142217982021,0.49411764705882355,0.48791590354090353,0.47359753637089025,0.6309523809523809,0.6238298738298739,0.6240838892300041,0.65625,0.6467592592592593,0.6465607241342536,0.5972222222222222,0.5962301587301587,0.5742216117216117
masked_accel_reencode,3,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,1.0,0.6442880036630036,2478845310,"[{""C"": 0.001, ""val_ba"": 0.5589629120879122}, {""C"": 0.01, ""val_ba"": 0.5988667582417583}, {""C"": 0.1, ""val_ba"": 0.6426892551892551}, {""C"": 1.0, ""val_ba"": 0.6442880036630036}, {""C"": 10.0, ""val_ba"": 0.6038614163614163}]",1.0,1.0,1.0,0.6470588235294118,0.6442880036630036,0.664940870878471,0.7023809523809523,0.6939865689865691,0.6966556420503789,0.65625,0.6460648148148148,0.6396953558137769,0.7638888888888888,0.7619047619047619,0.7640722839252251
masked_accel_reencode,3,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,10.0,0.46365231990231986,1417875409,"[{""C"": 0.001, ""val_ba"": 0.30887896825396827}, {""C"": 0.01, ""val_ba"": 0.3647931929181929}, {""C"": 0.1, ""val_ba"": 0.44016330891330896}, {""C"": 1.0, ""val_ba"": 0.4596573565323565}, {""C"": 10.0, ""val_ba"": 0.46365231990231986}]",0.9786407766990292,0.9789021668797416,0.9794583041249468,0.4764705882352941,0.46365231990231986,0.45567313159737416,0.5892857142857143,0.5774509055759055,0.5788941537952694,0.59375,0.5796296296296296,0.5634323758743264,0.5833333333333334,0.5783730158730159,0.5721054408554408
masked_accel_reencode,3,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.1,0.6507249694749694,1424848952,"[{""C"": 0.001, ""val_ba"": 0.5601648351648352}, {""C"": 0.01, ""val_ba"": 0.6051663614163614}, {""C"": 0.1, ""val_ba"": 0.6507249694749694}, {""C"": 1.0, ""val_ba"": 0.6428495115995115}, {""C"": 10.0, ""val_ba"": 0.628216575091575}]",1.0,1.0,1.0,0.6529411764705882,0.6507249694749694,0.666663653315107,0.7202380952380952,0.7022537647537649,0.7076909081793423,0.7083333333333334,0.6907407407407408,0.6913155117119313,0.7361111111111112,0.7202380952380952,0.7278129278129278
masked_accel_reencode,3,37,l1__spike__whole_mean,l1,spike,whole_mean,128,0.1,0.3672123015873016,474142116,"[{""C"": 0.001, ""val_ba"": 0.20828373015873014}, {""C"": 0.01, ""val_ba"": 0.3098214285714286}, {""C"": 0.1, ""val_ba"": 0.3672123015873016}, {""C"": 1.0, ""val_ba"": 0.36201541514041513}, {""C"": 10.0, ""val_ba"": 0.34228479853479854}]",0.7009708737864078,0.6909354768041616,0.7056726023777986,0.3764705882352941,0.3672123015873016,0.37249521341592956,0.5297619047619048,0.518041564916565,0.5108816056608926,0.5208333333333334,0.5072089947089947,0.5044771018455229,0.5416666666666666,0.5337301587301587,0.5079099549687783
masked_accel_reencode,3,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,1.0,0.4762973137973138,1487861283,"[{""C"": 0.001, ""val_ba"": 0.35913843101343096}, {""C"": 0.01, ""val_ba"": 0.41059981684981683}, {""C"": 0.1, ""val_ba"": 0.46016483516483525}, {""C"": 1.0, ""val_ba"": 0.4762973137973138}, {""C"": 10.0, ""val_ba"": 0.4499961843711844}]",0.9844660194174757,0.9843336825791145,0.9850016041589446,0.4823529411764706,0.4762973137973138,0.5044864725278195,0.6964285714285714,0.6853047415547415,0.6885787476924415,0.6979166666666666,0.6839285714285714,0.6850386699070908,0.6944444444444444,0.691468253968254,0.6876826876826877
masked_accel_reencode,3,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,1.0,0.4522664835164835,3076753779,"[{""C"": 0.001, ""val_ba"": 0.3308531746031746}, {""C"": 0.01, ""val_ba"": 0.3647931929181929}, {""C"": 0.1, ""val_ba"": 0.4217605311355312}, {""C"": 1.0, ""val_ba"": 0.4522664835164835}, {""C"": 10.0, ""val_ba"": 0.39014041514041514}]",0.9300970873786408,0.9316468442342609,0.9318530180047221,0.4588235294117647,0.4522664835164835,0.4500783107706295,0.6071428571428571,0.5995077838827839,0.5952557201331711,0.6145833333333334,0.6090277777777778,0.590256797725838,0.5972222222222222,0.5902777777777778,0.581458818958819
masked_accel_reencode,3,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,1.0,0.6285141941391941,2653796035,"[{""C"": 0.001, ""val_ba"": 0.5730616605616605}, {""C"": 0.01, ""val_ba"": 0.6023389804639804}, {""C"": 0.1, ""val_ba"": 0.6052770146520147}, {""C"": 1.0, ""val_ba"": 0.6285141941391941}, {""C"": 10.0, ""val_ba"": 0.5760721916971917}]",1.0,1.0,1.0,0.6294117647058823,0.6285141941391941,0.6498456297684975,0.7083333333333334,0.69993894993895,0.7015541101910215,0.7083333333333334,0.6981481481481482,0.6959617180205414,0.7083333333333334,0.7033730158730158,0.7050695649379861
masked_accel_reencode,3,37,l1__spike__whole_count,l1,spike,whole_count,128,10.0,0.3813224969474969,1767220010,"[{""C"": 0.001, ""val_ba"": 0.23645833333333333}, {""C"": 0.01, ""val_ba"": 0.3080853174603175}, {""C"": 0.1, ""val_ba"": 0.3535714285714286}, {""C"": 1.0, ""val_ba"": 0.35442612942612944}, {""C"": 10.0, ""val_ba"": 0.3813224969474969}]",0.9223300970873787,0.9216004482222457,0.9253003590874731,0.38235294117647056,0.3813224969474969,0.38167248987682423,0.5059523809523809,0.5078296703296703,0.5060351707473918,0.5,0.4924933862433863,0.487375300997592,0.5138888888888888,0.5277777777777778,0.5022193492781729
masked_accel_reencode,3,37,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,1.0,0.46588064713064714,437854032,"[{""C"": 0.001, ""val_ba"": 0.35913843101343096}, {""C"": 0.01, ""val_ba"": 0.41580815018315015}, {""C"": 0.1, ""val_ba"": 0.4590735653235653}, {""C"": 1.0, ""val_ba"": 0.46588064713064714}, {""C"": 10.0, ""val_ba"": 0.4489545177045177}]",0.9825242718446602,0.9824818307272626,0.9831945357400339,0.47058823529411764,0.46588064713064714,0.49699088169889544,0.7083333333333334,0.6960686304436305,0.6997271172966935,0.7291666666666666,0.7128637566137567,0.714361577964519,0.6805555555555556,0.6775793650793651,0.6753200503200504
