variant,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,1,23,input__events__whole_count,input,events,whole_count,30,0.1,0.4025057118807119,4063439199,"[{""C"": 0.001, ""val_ba"": 0.32018849206349204}, {""C"": 0.01, ""val_ba"": 0.3715638528138528}, {""C"": 0.1, ""val_ba"": 0.4025057118807119}, {""C"": 1.0, ""val_ba"": 0.39477062289562287}, {""C"": 10.0, ""val_ba"": 0.37516384078884074}]",0.669921875,0.6546454019684318,0.6514308287244001,0.4127906976744186,0.4025057118807119,0.4042605755971483,0.44970414201183434,0.43002310189810183,0.42191711701515616,0.4069767441860465,0.39186507936507936,0.3881613756613757,0.4939759036144578,0.470734126984127,0.4504101892259787
postencode_mask,1,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5946909571909571,1640607815,"[{""C"": 0.001, ""val_ba"": 0.5392451298701298}, {""C"": 0.01, ""val_ba"": 0.577032227032227}, {""C"": 0.1, ""val_ba"": 0.5946909571909571}, {""C"": 1.0, ""val_ba"": 0.5859743265993266}, {""C"": 10.0, ""val_ba"": 0.5689108345358346}]",1.0,1.0,1.0,0.5988372093023255,0.5946909571909571,0.6015375819811304,0.6153846153846154,0.6012109418359418,0.6014189615820785,0.6162790697674418,0.5957341269841271,0.5938436019318373,0.6144578313253012,0.6077380952380953,0.6070219676837324
postencode_mask,1,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,1.0,0.48068632756132756,615267848,"[{""C"": 0.001, ""val_ba"": 0.30494378306878306}, {""C"": 0.01, ""val_ba"": 0.3942084535834536}, {""C"": 0.1, ""val_ba"": 0.44068963443963444}, {""C"": 1.0, ""val_ba"": 0.48068632756132756}, {""C"": 10.0, ""val_ba"": 0.44545153920153924}]",0.796875,0.7953091905358197,0.795925398049885,0.47674418604651164,0.48068632756132756,0.4849058835810865,0.5088757396449705,0.4995667526917527,0.4967758469415826,0.47674418604651164,0.4692460317460318,0.4681338126384566,0.5421686746987951,0.53125,0.5261563599798894
postencode_mask,1,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,10.0,0.5988997113997115,3723531665,"[{""C"": 0.001, ""val_ba"": 0.5771840428090428}, {""C"": 0.01, ""val_ba"": 0.5870776214526215}, {""C"": 0.1, ""val_ba"": 0.586810064935065}, {""C"": 1.0, ""val_ba"": 0.5756989538239538}, {""C"": 10.0, ""val_ba"": 0.5988997113997115}]",1.0,1.0,1.0,0.5930232558139535,0.5988997113997115,0.5989405961479282,0.650887573964497,0.639239232989233,0.6416770913628035,0.6627906976744186,0.642361111111111,0.6404882154882156,0.6385542168674698,0.6370039682539682,0.6328003423591658
postencode_mask,1,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5090458152958153,1694959502,"[{""C"": 0.001, ""val_ba"": 0.30980489417989415}, {""C"": 0.01, ""val_ba"": 0.38900012025012026}, {""C"": 0.1, ""val_ba"": 0.46661556036556023}, {""C"": 1.0, ""val_ba"": 0.5090458152958153}, {""C"": 10.0, ""val_ba"": 0.49311267436267436}]",0.90234375,0.9013940111110316,0.9036947396483411,0.5058139534883721,0.5090458152958153,0.516192015036104,0.5443786982248521,0.549832806082806,0.5413657157541848,0.5465116279069767,0.5575396825396826,0.5393840486139247,0.5421686746987951,0.5407738095238096,0.5380980130980132
postencode_mask,1,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.6157677970177969,944176533,"[{""C"": 0.001, ""val_ba"": 0.5812349687349688}, {""C"": 0.01, ""val_ba"": 0.6157677970177969}, {""C"": 0.1, ""val_ba"": 0.6019615800865801}, {""C"": 1.0, ""val_ba"": 0.5756989538239539}, {""C"": 10.0, ""val_ba"": 0.6048024891774892}]",0.982421875,0.9800905610674588,0.9814655868913703,0.6104651162790697,0.6157677970177969,0.6092618148400422,0.6804733727810651,0.6655174686424686,0.6673001579593872,0.6395348837209303,0.6200396825396826,0.6154580326793949,0.7228915662650602,0.7114087301587303,0.7116403634205493
postencode_mask,1,23,l1__spike__whole_mean,l1,spike,whole_mean,128,10.0,0.4167087542087542,297593184,"[{""C"": 0.001, ""val_ba"": 0.30158730158730157}, {""C"": 0.01, ""val_ba"": 0.40952982202982197}, {""C"": 0.1, ""val_ba"": 0.3809583934583934}, {""C"": 1.0, ""val_ba"": 0.4048039923039923}, {""C"": 10.0, ""val_ba"": 0.4167087542087542}]",0.9609375,0.9616859262255706,0.9634609590062126,0.4186046511627907,0.4167087542087542,0.41984481929988005,0.4260355029585799,0.4142694111444111,0.3984985094382008,0.4186046511627907,0.4136904761904762,0.40322910663467937,0.43373493975903615,0.41855158730158726,0.39910189956242587
postencode_mask,1,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,1.0,0.5419297138047138,397761551,"[{""C"": 0.001, ""val_ba"": 0.4297814454064453}, {""C"": 0.01, ""val_ba"": 0.49562439874939873}, {""C"": 0.1, ""val_ba"": 0.5119468494468494}, {""C"": 1.0, ""val_ba"": 0.5419297138047138}, {""C"": 10.0, ""val_ba"": 0.475511063011063}]",0.978515625,0.9795183142242148,0.9804810077867029,0.5465116279069767,0.5419297138047138,0.5457150647101627,0.5798816568047337,0.5824318043068043,0.5729312658386931,0.5581395348837209,0.5476190476190476,0.551289654617828,0.6024096385542169,0.6159722222222223,0.5915613253848547
postencode_mask,1,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5245851370851371,1831058505,"[{""C"": 0.001, ""val_ba"": 0.33693783068783073}, {""C"": 0.01, ""val_ba"": 0.4596440596440597}, {""C"": 0.1, ""val_ba"": 0.5245851370851371}, {""C"": 1.0, ""val_ba"": 0.514353354978355}, {""C"": 10.0, ""val_ba"": 0.49417839105339106}]",0.865234375,0.863643102928927,0.8661245768322329,0.5232558139534884,0.5245851370851371,0.5290294891581516,0.5739644970414202,0.5655306499056499,0.5666946359834292,0.5581395348837209,0.5585317460317462,0.5559854497354496,0.5903614457831325,0.570734126984127,0.5752400377400377
postencode_mask,1,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6194218975468976,18200460,"[{""C"": 0.001, ""val_ba"": 0.6170349326599328}, {""C"": 0.01, ""val_ba"": 0.615767797017797}, {""C"": 0.1, ""val_ba"": 0.6194218975468976}, {""C"": 1.0, ""val_ba"": 0.6183306277056277}, {""C"": 10.0, ""val_ba"": 0.6086745430495432}]",1.0,1.0,1.0,0.6104651162790697,0.6194218975468976,0.6130953727062841,0.6686390532544378,0.6543567543567544,0.6559531216443782,0.6395348837209303,0.6185515873015873,0.6207891237303002,0.6987951807228916,0.6905753968253968,0.6912189118071471
